"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
1,-0.0847957740891329,-0.0362388738712353,-0.00647879913012757,0.123273919426067,0.0702124485656301,-0.0221556366891062,-0.0403487531181024,-0.036515307335615,-0.0228800863601012,-0.00993114602668565,0.0335488331131992,-0.0477878359074566,-0.0468628129775201,-0.00566120878520417,0.0105917774097708,0.0698498620247666,0.0403696412701951,-0.0139654918206182,0.0216852731452108,0.110185999996345,0.0670450955282359,0.0428199448492272,0.0137692429666611,-0.00659333995470564,-0.039618545169256,-0.0549899243728617,-0.0201039420696861,-0.0198146763798974,-0.00952196231063355,0.0158700558098334,0.03978744442394,0.0827370348326076,0.0770577176769055,0.0349727818230267,0.0594512140444484,-0.00590690840836431,0.0273045365358217,-0.00894755504280052,-0.0060840595406458,-0.0688180593220347,0.0138422993416542,-0.159178764571256,-0.197862471539069,0.393063321182504,-0.0301292619309828,0.0222673976981987
