population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
2185,1,-0.058221969974904,-0.0582219699749036,-0.058221969974904,-0.0582219699749036,-0.058221969974904,0.234549015400922,0.15145933406679,-0.15145933406679,0.100783162022034,0.100783162022034,0.100783162022034,0.100783162022034,0.158308557203565,0.139069844906266,0.139069844906266,0.0415255596946924,0.0415255596946924,0.0415255596946928,0.0415255596946924,0.0415255596946924,0.0415255596946924,0.0806649372125743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2184,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00515614682711751,0.00515614682711707,0.00515614682711707,0.00515614682711707,0.00515614682711707,0.00515614682711707,0.0606128423275316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2216,1,-0.00790526255823076,-0.00786108294677534,-0.00781414210960119,-0.00776444004671184,-0.00771197675810731,-0.00765675224378581,-0.00759876650374647,-0.00753801953799327,-0.00747451134652399,-0.00740824192933864,-0.00733921128643544,-0.00726741941781839,-0.00719286632348304,-0.00711555200343428,-0.00703547645766678,-0.00760704207943785,-0.0113662552564624,-0.0180821965624838,-0.0248324466942624,-0.0283544694342854,-0.0270591016167225,-0.0216699016689934,-0.0144131489624364,-0.00759695939586935,-0.00256322253619734,0.000564151474755192,0.00232332589287365,0.0032888490177676,0.00373211591383482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2215,1,-0.0156133910371308,-0.0137210324314698,-0.0116831077792892,-0.00949961708048042,-0.00717056033508712,-0.00469593754312791,-0.00207574870454463,0.000690006180589897,0.00360132711232186,0.00665821409064815,0.00986066711555988,0.0132086861870415,0.016702271305133,0.0203414224697993,0.0241261396810484,0.0224999001450277,-0.00340896768969756,-0.0393990937506659,-0.0546300041715648,-0.0381914143091531,-0.00898776221148623,0.00667191468990946,0.00223123282980486,-0.00680002549668801,-0.00483925779395555,0.00503324111151926,0.00697926072021193,-0.00600884685855174,-0.0219645812264209,-0.0240151923543022,-0.0115357051767275,0.00111239931328466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2214,1,-0.0182948925646711,-0.0182948925646707,-0.0182948925646711,-0.0182948925646707,-0.0182948925646711,-0.0182948925646707,-0.0182948925646707,-0.0182948925646711,-0.0182948925646707,-0.0182948925646711,0.0129231794939022,0.0129231794939018,0.0129231794939022,0.0129231794939022,0.0129231794939018,0.0129231794939018,0.0129231794939022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11929,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0162776284730592,0.0166805524193474,0.0174344487086813,0.0183633038684365,0.0192523575896597,0.01991993111252,0.0202583108386287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9128,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0384988734333453,0.0135838279495522,-0.0206976078412384,-0.0412641464704144,-0.0405963229942428,-0.0308693138758729,-0.0252637429760743,-0.0217531896737633,-0.00966027119780621,0.0136622076939172,0.0416509330608794,0.0459012853936795,0.0165410758599558,-0.0227436282883056,-0.0402449024820672,-0.0298101727894355,-0.0137778436154208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2213,1,0.0298577834246716,0.0298577834246707,0.0298577834246707,0.0298577834246716,0.0298577834246707,0.0298577834246716,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,0.0259792984770293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2231,1,-0.0104810345891027,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5309,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.219277050128918,0.0109377845670524,0.0109377845670524,0.336845789011607,-0.020841953109116,-0.020841953109116,-0.020841953109116,-0.0827610634697002,0.157053389425345,0.0622389442676559,-0.203883374378809,0.0105053137045585,0.0105053137045585,0.0105053137045585,0.0105053137045585,0.0105053137045585,0.0105053137045585,0.0105053137045585,0.0105053137045585,-0.188347993268072,0.0739365671075145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
