"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.08854961729544 1.08854961729544 1.08854961729544
"1972" 1.09180720581317 1.00599414631729 1.18494026931404
"1973" 1.09507454297513 0.929699672247443 1.28986627667975
"1974" 1.2072030778694 1.02489489234412 1.43143425876071
"1975" 1.33081284791628 1.13666275589448 1.58747323480421
"1976" 1.44563153754718 1.23473073621824 1.72272583697776
"1977" 1.5553934135422 1.33661316854883 1.85536637811626
"1978" 1.67171288624345 1.43730556279438 1.9941192086806
"1979" 1.79673126406523 1.53335104956431 2.15765938492932
"1980" 2.03952968643561 1.70159750557362 2.488570803956
"1981" 2.16471458798169 1.81696052860632 2.64006414229851
"1982" 2.29847690811428 1.91474359777721 2.80319932276678
"1983" 2.46814933022925 2.05150943078395 3.01367493705912
"1984" 2.2588117807755 1.76928705665384 3.0255050836471
"1985" 2.33064814581778 1.75963940401347 3.09813130861042
"1986" 2.40470703636732 1.81555386809178 3.1608909773179
"1987" 2.4988238269087 1.89637620818536 3.29907634202963
"1988" 2.55713680800122 1.95894756753873 3.33070802727732
"1989" 2.68850762986606 2.01494347193227 3.48290182047733
"1990" 2.83279520425665 2.12208495489666 3.63840219129063
"1991" 2.98781610104639 2.2369256968415 3.84428560657199
"1992" 3.12290978367264 2.34755175151995 4.06045747031547
"1993" 3.27366123190379 2.42005742377382 4.25617358791677
"1994" 3.40193365604815 2.47688865501499 4.43938368011515
"1995" 3.50732620872953 2.59779096603035 4.50267129159617
"1996" 3.72540317945727 2.71981204392015 4.77082522355378
"1997" 3.5009099876487 2.55591588088848 4.46947235303826
"1998" 3.35174036972411 2.42921419388007 4.38771306543692
"1999" 3.2103971582665 2.35001558153401 4.2026827864734
"2000" 2.97713216791468 2.17926525535033 3.89402590015777
"2001" 2.76344178100788 1.97424797228418 3.61452339429064
"2002" 2.62295510386763 1.88084386292604 3.4307697923152
"2003" 2.49038516918521 1.76430578138584 3.27038819132707
"2004" 2.42464943571052 1.73524032588046 3.18406364636756
"2005" 2.3839499759909 1.7259831158432 3.13061688073974
"2006" 2.33014693011567 1.68702963540241 3.05996241007192
"2007" 2.2775581579352 1.64895529081441 2.99090253063501
"2008" 2.22277704960464 1.60929369178844 2.9189636627005
"2009" 1.67233436794687 1.03655884840386 2.59249263029307
"2010" 1.60760802959096 0.991136644811266 2.51039555144319
"2011" 1.55618563512099 0.959017817210696 2.39886794365159
"2012" 1.54005488212613 0.949077049748275 2.37400230719214
"2013" 1.52409133359988 0.939239324018728 2.34939441725775
"2014" 1.61544550678526 0.995537414544745 2.49021733235692
"2015" 1.87876417265383 1.15781065911976 2.8961243734331
"2016" 2.18500395192646 1.34653454785961 3.36819452559778
"2017" -99 NA NA
"2018" -99 NA NA
"2019" -99 NA NA
