"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
1,0.00358472750956462,-0.000820942953666283,0.000530685486394854,-0.000246484727504812,0.00721952554051929,0.00524232670804523,0.00059794047420299,0.00841251011005824,0.00275908707495162,0.00548220467776902,0.000861241438184808,0.00555954374894583,0.00494035083959992,-0.00345838248538036,0.00171024499538655,0.000908710831484836,-0.00123007379388001,0.000388094787735558,0.00496354979975787,0.00780113157430644,0.00555473759866657,0.0050308964907856,0.00936237154321726,0.0109676010194772,0.00312986604611014,0.00520826930698677,0.00102326824287877,-6.06936843476561e-05,-0.000855539811649926,-0.00138025519821689,0.00361026243596842,0.00362259411085112,0.00861835873895597,0.00472011492799283,0.0153429598965533,-0.00633813235311065,-0.00626405446946016,0.00527481161566382,0.00603115289067049,0.0063692784520874,0.0115711648107008,0.0122672981114737,0.00383270771170161,0.00722615212127758,0.00846923973340799,0.00493286465849885
