Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Larus_glaucescens,1,0.00279197288711408,0.00281984658378268,0.00287273527241033,-0.000467355237512201,-0.000509868280380821,-0.000621678733245101,-0.000781864407132726,-0.000973786531978327,-0.00120397293521299,0.00941488187497462,0.00299699514407951,0.00280328335903766,0.00577307964135274,0.00564574547112563,0.00557454771181871,0.00556991028449809,0.00562557747761355,0.00571652023062019,-0.00248602943292783,-0.00373308481736552,-0.00912709576715574,-0.00903377213170264,-0.00529563593463478,-0.00540508566627068,0.000167258901285139,-0.00121350483587921,-0.00382169219240087,-0.009863797600296,-0.0252766024580324,-0.00600627946099872,-0.0435353481997649,0.00155658318676372,0.0461168484077163,0.0791148973405889,0.00120289645297488,-0.000573770792987788,-0.000399518613757283,-0.000260249985556557,-0.000183190297641189,-0.000155148740277097,0.00133280712568914,0.00141083103029893,0.00046078744735123,0.000495091230151901,0.000446668292978236,0.00170514823909151,NA
Calidris_pygmaea,1,-0.0106026945493261,-0.0106026945493258,-0.0106026945493258,-0.0106026945493258,-0.0106026945493258,-0.0283040840045911,-0.036160882818751,-0.036160882818751,-0.036160882818751,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0360931300892992,-0.0510835605776024,-0.0425696338146687,-0.0425696338146687,-0.0425696338146687,-0.090495057711793,-0.090495057711793,-0.090495057711793,-0.0904950577117931,-0.090495057711793,-0.090495057711793,-0.090495057711793,-0.171518108855307,-0.0679578724622203,-0.0644805391041496,-0.0898044968570821,-0.0538898300862028,-0.059015094893275,-0.104699026456093,-0.493491767562747,-0.0299632233774434,NA,NA,NA,NA,NA,NA,NA,NA
Hydroprogne_caspia,1,-0.0159907462004367,-0.0153887423479131,-0.0147486846319813,-0.0140505822692577,-0.0132336620005288,-0.012248439054208,-0.011108276501118,-0.00988026834736189,-0.00862924064336412,-0.0073848711125668,0.0159246061685506,0.0165031932966216,0.0170168192984422,0.0174372214253489,0.0177599018626494,0.018010627562648,0.0182343711353212,0.0184697894940293,0.0187240713704767,0.0189699802419252,0.0191728935069596,0.000641110948929713,0.00092239924220916,0.00127961625238382,0.00177297380650077,0.00239380283789448,0.00311112931566138,0.00392921656121226,0.00487553702315691,0.00592671950451962,0.00697651070718519,0.00791320110466165,0.00872527494872566,0.00949371735021798,0.010268058137253,0.0109869107343585,0.0115530095234457,0.0119627756275823,0.0123167429114063,0.0127047321773479,0.0131224802729955,0.0135084113631055,0.0138170465540299,0.0140299542806726,0.0141351779757269,NA,NA
Larus_californicus,1,-0.0327454097510584,-0.0309095494354645,-0.0288381950722376,-0.0267418453429473,-0.0252174089643677,-0.0244055237923233,-0.0235662199834707,-0.0218015827540985,-0.0191131518223309,-0.0164242003163497,-0.0143829867655154,-0.0123511066458577,-0.00905127060201338,-0.00450601693285879,-0.00103096931525148,-0.00160988817175567,-0.00689852921710266,-0.0140625679944046,-0.0188901495876859,-0.0189789415606247,-0.0148309603288919,-0.00847852528789828,-0.00184882605388625,0.00373345153558113,0.00760581209788525,0.00997165263559152,0.0114355240578059,0.0117490421421262,0.00967918666160483,0.00509649112111088,0.000743349146775651,0.000373931058145649,0.00456001762735569,0.00940290653497855,0.0103605127703104,0.00688844781531195,0.00257148414478969,0.00122151602893816,0.0038611457592348,0.00912459687334777,0.0150115505281307,0.0196948207903183,0.0219018744783641,0.0217664855262036,0.0209336261295465,NA,NA
Larus_occidentalis,1,0.00552593106733301,0.00573874008439668,0.00600280494200622,0.00628009615055558,0.00658318115212908,0.00696098700558523,0.00744341211463284,0.00801392476682272,0.00863230589702813,0.00462737199187931,0.00577230013313684,0.00612433407363555,0.00648926936403246,0.00684360966582265,0.00716230236504345,0.00743687071206234,0.0076705159751263,0.00785736435023182,0.0121933406957495,0.0122565164484911,0.0122390428611992,0.0143218334152759,0.0141850759405384,0.0140420240093507,0.01393490747177,0.0138920180712455,0.0138942441405967,0.0138874425864312,0.0138199755579645,0.0136533830369253,0.0133613578945213,0.0129569612095138,0.0125097860731672,0.0120926179024533,0.0117106941623709,0.0113238070911878,0.0109361412664717,0.0106089686622373,0.0103707759741929,0.0101780661508302,0.0100036675899494,0.00990262701673553,0.00432498474104137,0.00439380110119258,0.00443876173653135,NA,NA
Urile_pelagicus,1,-0.0227939823724399,-0.0165058323614123,-0.0162971687711307,-0.0162327608656311,-0.013800218245245,-0.00645899653496218,-0.00355446987897838,-0.0014427603368407,0.00155793064969411,0.00544060582999625,0.00388327209440771,0.00203297659015543,-0.000133452218150767,-0.00201184395925407,0.00124200459111043,-0.0185214676498102,-0.00512131366097962,-0.00390697971951425,-0.00788811377914546,-0.00992313031695394,-0.0151291438938033,-0.0107006001864149,-0.032193505147823,-0.0467266373553146,0.00461167097389486,0.0248140917727764,0.0326461768479616,0.0407617020845471,0.000111911335483439,0.0530849992247453,0.0454645944810905,0.0137009222063411,-0.00288699857698662,-0.066934409595748,-0.0560950905178198,-0.00560169762648403,-0.0074542357316237,-0.00823723754696758,-0.00811313410345238,-0.00771859262455095,-0.00754251000706181,-0.0051946947762474,-0.00907760600073215,-0.0102685048359057,-0.0127569765253264,-0.0485010990511521,NA
Nannopterum_auritus,1,0.0409366707865413,0.0409366707865413,0.0409366707865413,0.0341473078700001,0.0341613850844585,0.0341852692528517,0.0342112568368468,0.0342337507474144,0.0342479174739184,0.00918962458834765,0.0350768455414168,0.03504368691558,0.035005017272897,0.0349655215078189,0.0349236238097904,0.0348763664003327,0.0348231697593129,0.0347650041525919,0.0347034097316048,0.0668148645923093,0.0451211614712803,0.0450647558937202,0.0450129300777483,0.0537491441398533,0.018129137862152,-0.101029006880643,-0.0307400798760103,-0.021578354286813,0.0132348492276818,0.0271021708080027,0.0718495755922005,0.0597689076938596,-0.00264456137831981,0.0394330609005259,-0.0516161220934226,-0.0515802171043296,-0.0515568795128539,-0.0515458411945878,0.0230752321061562,0.0230698730246634,0.023061917425457,0.0230555603485909,0.0230530322443578,0.0230530247492212,-0.0285139341826502,-0.0285139341826502,-0.0285139341826502
Calidris_mauri,1,0.00475149326037272,0.00343199543888328,0.00267933025193745,0.00405204212165522,0.00678948212836783,0.00905432803800199,0.0100202816580799,0.00984263816033915,0.00857591755839504,0.00618994537869444,0.00311493872067503,-2.11754734809055e-05,-0.00270084942273785,-0.00403633249110369,-0.00292312790582416,0.000296996419262729,0.00306676882629908,0.00281114555337414,-0.000434012322265254,-0.0047250153898859,-0.00905215747857779,-0.0506756404928439,-0.0531758990946116,-0.0341613396119131,-0.0218565848727339,0.0565132397519604,-0.0929273161818536,-0.202908358050242,0.0463979330996237,-0.0505508658027695,-0.0308824237820833,-0.0278716559319521,-0.0229384429133488,-0.0161891749452627,-0.00886790570927687,-0.00273855937777068,0.000931202355777705,0.00203368414144767,0.00151277489278878,-0.00937555598483497,-0.0120373480460501,-0.0150773891399125,-0.0182152285945323,-0.0207956062809176,-0.0222575612668918,-0.0227323143253422,NA
Arenaria_melanocephala,1,0.0146756485162167,0.00775839951101398,-0.000908755381494153,-0.00522002983677217,-0.00490139953466961,-0.0041573458413362,-0.00513506037656608,-0.00613896004193482,-0.00608347539155618,-0.00709482195287103,-0.0107902305351084,-0.0144091335698948,-0.0135617831620971,-0.00786669217605374,-0.00103349954966836,0.00432339428998318,0.00879911703775971,0.0124550655155358,0.0122249837055377,0.00546226121035565,-0.00555226997245351,-0.0149671128794724,-0.018472367910356,-0.0153532397951475,-0.00662201151744934,0.00612511891628609,0.0197417980583197,0.0297261845358592,0.0326968806746186,0.0281833629612636,0.0181031909387142,0.00571284140966721,-0.00497203390858303,-0.0105671104633265,-0.0103133658677441,-0.00627078369139511,-0.00142273042106256,0.00171672892957853,0.00117617149231997,-0.00383725112408984,-0.0119812292822896,-0.0212585019610705,-0.0319363038018881,-0.0456718625076715,-0.0605865813972879,-0.0703192262439472,NA
Haematopus_ater,1,0.0179073724972464,0.0163167488484306,0.014080915358092,0.0135070509232436,0.00956703954123572,0.011014244497307,0.0118866288850042,0.0117421719685856,0.0112382575033524,0.0110197222084266,0.010840370713093,0.0102163758168207,0.00938400854525908,0.00894214487284232,0.00885761486095034,0.00852716729737035,0.00772263078904656,0.00683198925007937,0.00614405012937562,0.00548588323503359,0.00470109089832812,0.00397863033121785,0.00350536306046615,0.00321221141882178,0.00309013975407035,0.00338532725743238,0.00420362228202646,0.00520879544939179,0.00600399287824723,0.00661097022366512,0.00731492252161374,0.00820518995057973,0.00911772703617871,0.00989484003980963,0.0104585374614852,0.0107194536583636,0.0106293107499977,0.0102680007911222,0.00972711062516788,0.00899469996032735,0.00808903694844498,0.00717432679323848,0.0140462047489784,0.0118246802940232,0.00968890397407729,0.0082945812604549,NA
Tringa_incana,1,0.0358591643431823,0.0327612725014305,0.0283050009010064,0.0241850798704686,0.0199329982587569,0.0144350770982781,0.00811617515221508,0.00209679440738464,-0.00374778519053875,-0.0102803128497885,-0.0171498962603792,-0.0227856924220953,-0.0261658752405834,-0.0273787290580417,-0.0265974631095212,-0.0239150485240092,-0.0204625512013231,-0.018400663916711,-0.0190916376749949,-0.0219829492843103,-0.0257101375805462,-0.0294804443625734,-0.0328416589781084,-0.0350181844773406,-0.0355195681839239,-0.0350178043149488,-0.0346325615331544,-0.0343842672349027,-0.0331387257273185,-0.0301941870649698,-0.0263014025231746,-0.0229138534489298,-0.0208909563034217,-0.0201423773419869,-0.0201437396576153,-0.0204905675978215,-0.0211373348770017,-0.0223270154561572,-0.0242224646368115,-0.0265635680141065,-0.0288790754278974,-0.0311168262239111,-0.0337874984430776,-0.0371924711444772,-0.0406127532525302,-0.0426898823768925,NA
Somateria_mollissima,1,-0.00207243372709831,-0.00210553223602883,-0.00215598949734574,-0.00221038139378349,-0.00227158703792751,-0.00233251117497768,-0.0023576575567108,-0.00231763436057597,-0.00223397713182227,-0.00216517192139487,-0.0021459045750245,-0.00215637984871631,-0.00215089923974832,-0.00209523542406997,-0.00197056760771086,0.103870673323236,0.0994121773776762,0.0876446808228039,0.0674055367126845,0.0416815047580369,0.0172680752837981,0.00145425078214845,-0.002274438095901,-0.00103417592167299,0.00454005088367696,0.00705916968886089,0.00456614769496988,-0.00119440144100325,-0.0063401402897388,-0.00759569207530138,-0.00415060565076956,0.00244587526699521,0.00964297954951165,0.0150464882006171,0.0168515145908015,0.0264199320319836,0.0171031602386168,0.0066983918907465,0.000234420469527263,-0.00345638392351622,-0.00383845012644168,-0.00418532843426678,-0.00445898080777685,-0.00460409132017969,NA,NA,NA
Rissa_tridactyla,1,-0.0156952614116225,-0.016183222394887,-0.00970180775317749,-0.0102648196746802,-0.0235601530042406,0.00143442403052829,0.00721757889955771,0.00073510149762169,0.0122243478051842,0.00973804244474707,0.0141892652875927,0.00793471798884238,0.0104279288745359,0.0093598403657938,0.00938536524109681,-0.00417304271923172,-0.00575913958438604,0.0154643588995336,-0.0439580875818097,0.0230771975357317,-0.0219489824047054,0.0239490008743153,-0.0070774932263453,-0.0141764447393011,-0.0114691839220591,0.00374937110219474,-0.0306440588437599,-0.0260812072916741,-0.0326902359339552,0.00603714529116271,-0.0149605722229462,0.0197003790275493,-0.00343168793885468,-0.0223322337948126,-0.0200733717365905,-0.0536961416856652,-0.0151471368568803,-0.0158965443820254,-0.018338098506991,-0.0197820411456036,-0.0218683392559171,-0.0240242635017012,-0.0261151298298312,-0.027728465618015,-0.0299635034999408,-0.0327715543993268,NA
Morus_bassanus,1,-0.0074737311884352,-0.00740045425282876,-0.00694378772848125,-0.00596338076531744,-0.00469150879768776,-0.00330263069477699,-0.00151363206002397,0.00109919354500043,0.00445910526075899,0.00793516142058159,0.0109523537866849,0.0134324940073309,0.0155607377788654,0.0173440561240117,0.0186053430243254,0.0193231070388036,0.0197523306851579,0.0201569145451943,0.0205547460582602,0.0208136796115275,0.0209236310553189,0.0210526873931292,0.0213185135410319,0.0215925170981075,0.0216031321817036,0.0212113764152724,0.0205200197364404,0.019713778916711,0.0188754328334522,0.0180057925534314,0.0171527293260896,0.0164228457165061,0.0158810516297763,0.0155307217549643,0.0154011168827646,0.0155504560090804,0.0159199998009472,0.0162559069949166,0.0162768103497486,0.0159339244762,0.0154733949277253,0.015243723892314,0.0154442347014578,0.0160015037854428,0.0166223438874917,0.016995106731188,NA
Larus_smithsonianus,1,-0.0166186080560373,-0.0166179530002195,-0.0166168528380393,-0.0166154337413906,-0.0166136433370981,-0.0166119401407775,-0.0166116489793756,-0.0166141982376601,-0.0166203586103964,-0.0166307600896639,-0.0166468838711695,-0.0166707439709757,-0.0167033833959138,-0.0167442076206208,-0.0167919985028532,-0.0168460362198076,-0.0169059888533362,-0.0169716112844872,-0.0170435889514823,-0.0171242081867872,-0.0172154498424788,-0.0173153638099653,-0.017416966442985,-0.0175118697100569,-0.0175952589841264,-0.0176671080283744,-0.0177291534765942,-0.0177819526729096,-0.0178251644275627,-0.0178593887168286,-0.0178863752734572,-0.0179075563907832,-0.0179233605341014,-0.0179341368741884,-0.0179409284771248,-0.0179449203106817,-0.017946777014805,-0.0179471236180596,-0.0179471702640079,-0.0179479698497234,-0.0179491557093265,-0.0179493482913717,-0.0179481304624549,-0.0179468252985196,NA,NA,NA
Larus_canus,1,-0.020218097252226,-0.020231824735286,-0.0201467591750361,-0.0198886303283357,-0.01952298075335,-0.0396038658394814,-0.034627874681204,-0.0276051884336142,-0.0227201207702712,-0.0217035477192419,-0.023213152067584,-0.0251775047612542,-0.0263930008218287,-0.026308041414725,-0.0246401704694791,0.0138999241264949,0.0146681645329838,0.0130060497225485,0.00893911088233447,0.00363934609435011,-0.00204639038116157,-0.00832411891235505,-0.0154067106806517,-0.0220347525532014,-0.0256067768410501,-0.0241807910998807,-0.0184666414271198,-0.0117189256067215,-0.00738288375464202,-0.00658622109643682,-0.0112429593139627,-0.0121514479357188,-0.0125936694439184,-0.0131576609106328,-0.0140782135990755,-0.0144686232661537,-0.0132206674384333,-0.0104532927382502,-0.00766527356062303,-0.00592354645027346,-0.00652434259020364,-0.0021529911358518,-0.0175262355951515,-0.0273463460497712,-0.0366432475802423,-0.0421400872590474,NA
Pandion_haliaetus,1,-0.0055424992369153,-0.00422867005626437,-0.00160861341852625,0.00148586451229038,0.00399394833155076,0.00578793339845607,0.00757301544437117,0.00951635606047851,0.0107236975673324,0.0104569596537376,0.00917328533095252,0.00782444227644752,0.00677104797751515,0.00607985085557217,0.00629490657338838,0.00790905869017977,0.0102951865721193,0.0121630274462772,0.0131401182188672,0.0140415658140652,0.0154154625534225,0.0166794443466262,0.0170665319486226,0.0166756786360243,0.0160352590508708,0.015191965571702,0.0138880744948162,0.012287801996726,0.0108444600362038,0.00958938275882804,0.00817888172783587,0.00665816202791958,0.00562377887227139,0.00546370648455252,0.00583974540239807,0.00614697607935355,0.00622416248691227,0.00638560731657323,0.00691485776068879,0.00777465311928338,0.00882430187835015,0.0101689062122577,0.0121337533153375,0.0147684786637274,0.0174027294234491,0.0189844491778072,NA
