"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-99,-99,-99,-99,-0.175811751802714,-0.126527077823946,-0.0485291867220595,0.0080852827914338,0.0526715340943258,-0.0272610063447711,0.0164144214813945,0.00651870389951588,0.0341604234383901,0.0161226656360977,0.0023957772449534,-0.0021151052791637,-0.00543451761523228,-0.00462262375599561,-0.011187035376831,-0.0169019115393174,-0.0294381646870734,-0.0359903094304837,-0.0965615480175289,-0.0410337224935589,-0.00240690608230766,0.00606429431201581,-0.000489278506182846,0.0169561242264208,-0.0168778346246307,0.0134535581933534,-0.0149819995831,-0.018748093060677,0.0369682175194698,0.0350043823241212,-0.0363500830791991,-0.0892204470179945,0.0852788688214209,-0.0321679348011702,0.00796111164425591,-0.0305108849015527,-0.0254661767908214,-0.0170804819482197,-0.0154537822393205,-0.0231787030952886,-0.0335183256740565
