"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
1,-0.00608047079669116,0.00122462767053067,-0.0054993492050348,-0.000471866945917456,0.00471561778874924,0.00745365905721168,0.00428779138173789,0.0159569854938219,-0.024870829887351,-0.0264617022871521,0.0121854973604142,0.00522569127516653,-0.0107483777741059,-0.0147713610769307,0.013039028716171,0.00283104641830234,0.011599646868932,0.0397647198473051,0.0667529727040195,0.0331248015464001,-0.00566084814644226,0.0255294379597993,0.0105934582157892,0.0312602374881215,-0.0154806263510053,-0.0117650611846629,0.140504705349129,0.139353458456676,-0.120913594167614,-0.119610085069551,-0.13888019575529,-0.123451280938767,-0.13554400172911,-0.117711456493692,-0.13784969127285,0.00641345474011145,0.0129289143335017,-0.0483972402672203,-0.0115551530893976,-0.0642943831581912,0.0466336018704524,0.0296768236549798,0.0183028158237494,0.00670351884600517,0.032184657679683,0.0321285023681461
