population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
6475,1,-1,-1,-1,-1,-1,-0.0770892836070248,-0.0770892836070246,-0.0770892836070248,-0.0770892836070246,-0.0770892836070247,-0.0770892836070248,-0.0770892836070247,-0.0770892836070247,-0.0770892836070245,-0.0770892836070249,-0.0770892836070245,-0.0770892836070249,-0.0770892836070247,-0.0770892836070245,-0.0770892836070247,-0.0770892836070249,-0.0770892836070247,-0.0770892836070245,-0.0770892836070247,-0.0770892836070249,-0.0770892836070245,-0.0770892836070249,-0.0770892836070245,-0.0770892836070249,-0.0770892836070245,-0.0770892836070249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6474,1,-1,-1,-1,-1,-1,-0.0770892836070247,-0.0770892836070247,-0.0770892836070247,-0.0770892836070247,-0.0770892836070247,-0.0770892836070247,-0.0770892836070247,-0.0770892836070249,-0.0770892836070245,-0.0770892836070249,-0.0770892836070245,-0.0770892836070249,-0.0770892836070245,-0.0770892836070245,-0.0770892836070249,-0.0770892836070249,-0.0770892836070245,-0.0770892836070245,-0.0770892836070249,-0.0770892836070249,-0.0770892836070245,-0.0770892836070245,-0.0770892836070249,-0.0770892836070249,-0.0770892836070245,-0.0770892836070245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8621,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0890846051917715,-0.0535587277634403,-0.017432630708361,-0.011527788747802,-0.0204154570385799,-0.00532999793097744,0.0401099961803699,0.0782897368952046,0.0728147275283969,0.0293098279414993,-0.015683755723236,-0.0342184545593461,-0.0248439791558207,-0.000726075310430785,0.0235044397528068,0.0342310765971623,0.0251118626459386,0.00779893672571186,0.00416409368787729,0.0178989208028296,0.023831878223615,-3.47939315958889e-05,-0.0358513671109946,-0.0412623556514327,-0.00506637434515,0.033518641698293,-1,-1,-1,-1,-1,-1,-1,-1,-1
8620,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.244434568499356,-0.181791017799756,-0.0634442617179727,0.0727210522516692,0.176922916116605,0.21855218951549,0.201992303848831,0.158175868653271,0.121032319442026,0.107056788179438,0.11004971641538,0.111696734166396,0.099409191751576,0.0770128027215794,0.0579080800806246,0.0478696368690894,0.0385151805986832,0.0205508563389099,-0.000926162534553798,-0.010988608991285,-0.00376995074404474,0.0102940282667736,0.0179018067002208,0.0171694375416926,0.0147351462047722,0.0142499140111576,-1,-1,-1,-1,-1,-1,-1,-1,-1
8619,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.042743828379936,-0.0466395981976198,-0.0429077918209487,-0.0215816444949499,0.0104685440610131,0.0349485335446201,0.0475852175054803,0.0487594990955069,0.0412174156153042,0.0309829194682285,0.0225410078022852,0.0177576763539591,0.017038722223043,0.0181716137393031,0.0153549768168444,0.00357083750878151,-0.0140976151767571,-0.0256148352233625,-0.019497232317782,0.00435840535987131,0.0350235867223327,0.0612791694817101,0.080629703317763,0.0969319171465814,0.111507076844103,0.120414667991905,-1,-1,-1,-1,-1,-1,-1,-1,-1
1085,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.0207166187124335,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.0207166187124335,-0.020716618712433,-0.020716618712433,-0.020716618712433,-0.020716618712433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9583,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0147232568207063,0.64225979310984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9581,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.291159241637687,0.257435869386937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9582,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.359021942641668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11941,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.195215203446646,-0.195215203446646,-1,-1,-1,-1,-1,-1
11939,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0184917831265849,0.0184917831265851,-1,-1,-1,-1,-1,-1
19797,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01240925798182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19794,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19792,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0901766303490881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5368,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.164090860570448,-0.0552690886422136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5367,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.118759372796008,-0.170261715394957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25410,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0905961710179115,0.269962110032794,-1.12984607110304,1.08786742523272,-1,-1,-1,-1,-1
10498,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.397436149241297,-0.129217022628671,0.209998262040921,-1,-1,-1,-1,-1,-1
25502,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0228385613345736,-0.0228385613367531,-0.0228385613402471,-0.0228385613434234,-0.0228385613451428,-0.0228385613454769,-0.0228385613452938
6481,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-0.105490598620139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21226,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.243036678587875,0.215602421393425,-0.0729329448843394,-1,-1,-1,-1,-1,-1,-1,-1,-1
21227,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.312931701284754,-1,-1,-1,-1,-1,-1,-1,-1
6362,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.119280313679916,-0.119280313679916,-0.119280313679916,-0.119280313679916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6344,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.170121649660501,0.170121649660501,0.170121649660501,0.170121649660501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6343,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0731492070317795,0.0731492070317796,0.0731492070317796,0.0731492070317796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6342,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.025665585474287,-0.0256655854742869,-0.0256655854742869,-0.025665585474287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6314,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0204175116128299,0.0204175116128299,0.0204175116128299,0.0204175116128299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6305,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.165012984576412,-0.165012984576412,-0.165012984576412,-0.165012984576412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6249,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.163303128443836,0.163303128443836,0.163303128443836,0.163303128443836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6248,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.116994468819948,0.116994468819948,0.116994468819948,0.116994468819948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6239,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0429205350376566,0.0429205350376565,0.0429205350376567,0.0429205350376565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6235,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0919941963236486,0.0919941963236486,0.0919941963236486,0.0919941963236486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6222,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.198243756675167,-0.198243756675167,-0.198243756675167,-0.198243756675167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6219,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0260221494087949,-0.026022149408795,-0.026022149408795,-0.0260221494087949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6210,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00889403856529902,0.00889403856529908,0.00889403856529902,0.00889403856529902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6202,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0463578213274562,-0.0463578213274561,-0.0463578213274562,-0.0463578213274561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6190,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.025732011674264,-0.025732011674264,-0.0257320116742639,-0.025732011674264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6187,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.116069029824036,-0.116069029824036,-0.116069029824036,-0.116069029824036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6478,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.00039550824087,-0.396354376783652,-0.078653985975033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4608,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.218214464961262,-0.00736109964636912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1078,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.301029995663981,-0.477121254719662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6480,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17747,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00719665255622903,-0.00719665255622892,-0.00719665255622903,-0.00719665255622903,-0.00719665255622903,-0.00719665255622903,-0.00719665255622892,-0.00719665255622914,-0.00719665255622892,-0.00719665255622903,-0.00719665255622914,-0.00719665255622892,-0.0680399942186416,-0.0680399942186416,-0.0680399942186416,-1,-1,-1,-1
17746,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0134972180303395,-0.0134972180303395,-0.0134972180303397,-0.0134972180303395,-0.0134972180303395,-0.0134972180303395,-0.0134972180303397,-0.0134972180303395,-0.0134972180303395,-0.0134972180303397,-0.0134972180303395,-0.0134972180303395,0.0111412518289832,0.0111412518289832,0.0111412518289833,-1,-1,-1,-1
6477,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-0.222702374864738,-1,-1,-1,-1,-1,-1,-1,-1,-1
18333,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.284408543837384,-0.180894691453024,0.0919848956757434,0.0919848956757434,0.0919848956757434,-0.210858441914684,0.119071913760423,0.119071913760423,0.178957498238682,-0.253974110589861,-1,-1,-1,-1,-1,-1,-1
17748,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.781617306146489,-1,-1
2369,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.139497456779225,0.500602350569185,-0.0896973647327801,0.227432975355718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2368,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.138302698166281,0.27711783825857,0.0750646798527925,0.0169007505382015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10495,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.146200836087743,0.160130117059478,-0.0693672059897206,-1,-1,-1,-1,-1,-1
26500,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.400864274756529,-0.400864274756529,-0.400864274756528,-0.400864274756529,-0.400864274756528,-1,-1,-1,-1,-1
26498,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0701752736618158,0.0701752736618158,0.0701752736618158,0.0701752736618158,0.0701752736618158,-1,-1,-1,-1,-1
26497,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0398080914253298,-0.03980809142533,-0.03980809142533,-0.03980809142533,-0.0398080914253298,-1,-1,-1,-1,-1
26496,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0636685941687165,0.063668594168717,0.0636685941687165,0.0636685941687167,0.0636685941687165,-1,-1,-1,-1,-1
26495,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.227835835144582,-0.227835835144582,-0.227835835144582,-0.227835835144582,-0.227835835144582,-1,-1,-1,-1,-1
26485,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.400864274756529,-0.400864274756529,-0.400864274756528,-0.400864274756529,-0.400864274756528,-1,-1,-1,-1,-1
26484,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,-1,-1,-1,-1,-1
26483,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.216026520690608,-0.216026520690608,-0.216026520690608,-0.216026520690608,-0.216026520690608,-1,-1,-1,-1,-1
26482,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.214063557143264,0.214063557143264,0.214063557143264,0.214063557143264,0.214063557143264,-1,-1,-1,-1,-1
26481,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.056784418594425,-0.0567844185944251,-0.056784418594425,-0.0567844185944248,-0.0567844185944251,-1,-1,-1,-1,-1
26480,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.400864274756529,-0.400864274756529,-0.400864274756528,-0.400864274756529,-0.400864274756528,-1,-1,-1,-1,-1
26479,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00134376939674741,-0.00134376939674752,-0.00134376939674752,-0.00134376939674741,-0.00134376939674741,-1,-1,-1,-1,-1
26477,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.160896037821198,-0.160896037821199,-0.160896037821198,-0.160896037821199,-0.160896037821198,-1,-1,-1,-1,-1
26475,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,-1,-1,-1,-1,-1
26472,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.400864274756529,-0.400864274756528,-0.400864274756529,-0.400864274756528,-0.400864274756529,-1,-1,-1,-1,-1
26471,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.349054004797798,-0.349054004797798,-0.349054004797797,-0.349054004797797,-0.349054004797797,-1,-1,-1,-1,-1
26470,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,-1,-1,-1,-1,-1
