"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Infiles/T_IndoPacific_Mammalia_pops.txt",1,0.03762124483082,0.0357941907285883,-0.00419450189895002,0.00411165958980777,0.00441420031864584,0.0112175226942264,0.0190315360771553,0.0192353097757051,0.0349636833480668,0.0309788202796516,0.0301164993260172,0.0417436757263689,0.016538173756854,0.0152358557326536,0.00657626118420209,0.00514559072600301,0.00768691474219072,0.0020955770076506,-0.00626658866857684,-0.0106953213672076,-0.0457351602647472,-0.00949826750949584,0.00688173180656271,-0.00044328889665509,0.0164750449153482,-0.0280469651062706,-0.0330682470724279,-0.0106995459012926,-0.00259969434283046,-0.0485235467734174,9.62543976900268e-05,0.0684865465732982,-0.0248035263838011,-0.000514335757815262,-0.0571707910787993,-0.0434851218232152,-0.0577585718051758,-0.0507268930635848,-0.0453370824368028,0.004494531655838,0.0299643363131301,-0.0362349032429332,-0.0664791887556665,-0.0917900810493093,0.189095233723708,-0.0712676146592056,NA,NA,NA
