ID,min_year,max_year
3405,1959,1998
3406,1970,1980
3407,1977,2003
3408,1970,1980
3409,1991,1999
3410,1970,1997
3411,1957,2004
3412,1986,1995
3413,1986,1995
3414,1986,1995
3415,1986,1995
3416,1986,1995
3417,1986,1995
3418,1987,1995
3419,1986,1995
3420,1986,1995
3421,1960,1993
3422,1995,1999
3423,1992,2003
3424,1960,2006
3425,1985,2001
3426,1966,1976
3427,1972,1996
3428,1972,1991
3429,1974,1996
3430,1988,1998
3431,1974,2000
3432,1984,2000
3433,1961,1992
3434,1972,1991
3435,1986,1995
3436,1986,1995
3437,1986,1995
3438,1986,1995
3439,1986,1995
3440,1986,1995
3441,1986,1995
3442,1986,1995
3443,1986,1995
3444,1970,1987
3445,1966,1976
3446,1983,1992
3447,1981,1986
3448,1981,1986
3449,1980,1987
3450,1976,1979
3451,1978,1998
3452,1977,1993
3453,1970,1990
3454,1980,1993
3455,1972,1991
3456,1986,1995
3457,1986,1995
3458,1986,1995
3459,1986,1995
3460,1986,1995
3461,1986,1995
3462,1986,1995
3463,1986,1995
3464,1986,1995
3465,1976,2007
3466,1975,2002
3467,1978,2002
3468,1985,1993
3469,1979,1987
3470,1955,1975
3471,1955,1975
3472,1955,1975
3473,1966,1976
3474,1955,1975
3475,1955,1975
3476,1972,1991
3477,1986,1989
3478,1982,1993
3479,1973,1982
3480,1973,1994
3481,1991,1996
3482,1990,1996
3483,1991,1996
3484,1986,1995
3485,1972,1997
3486,1986,1995
3487,1986,1995
3488,1960,1993
3489,1986,1995
3490,1986,1995
3491,1986,1995
3492,1986,1995
3493,1986,1995
3494,1986,1995
4316,1998,2002
4317,1998,2002
4321,1961,1997
4322,1961,1997
4323,1980,1993
4324,1980,1997
4325,1975,2003
4328,1994,2000
4329,1994,1999
4330,1994,1999
4331,1994,1999
4332,1994,2000
4333,1994,2000
4334,1995,2000
4335,1994,1999
4336,1989,1998
4337,1993,1998
4338,1993,1998
4339,1993,1998
4349,1998,2001
4350,1975,1980
4351,1981,1999
4352,1975,1980
4353,1981,1999
4354,1981,1999
4355,1981,1999
4356,1981,1999
4357,1998,2002
4358,1998,2002
4359,1977,2001
4360,1977,2001
4361,1977,1986
4362,1987,1994
4363,1987,1994
4364,1995,2002
4365,1995,2002
4366,1996,2002
4367,1996,2002
4368,1994,2002
4369,1994,2004
4370,1996,2004
4371,1997,2004
4372,1997,2002
4373,1995,2004
4374,1995,2004
4375,1994,2004
4376,1993,2002
4377,1992,2002
4378,1999,2002
4379,1992,2002
4380,1994,1997
4382,1986,2001
4383,1986,2001
4384,1986,2001
4385,1987,1997
4386,1987,1997
4394,1997,2000
4395,1997,2000
4396,1987,1999
4397,1987,1999
4398,1971,2003
4399,1972,1992
4400,1977,2001
4445,1988,2001
4446,1988,2001
4447,1973,2008
4448,1988,2005
4449,1988,2005
4450,1998,2005
4476,1995,2006
4518,1994,1998
4543,1965,1975
4547,1965,1975
4549,1965,1975
4550,1965,1975
4551,1965,1975
4552,1962,1975
4553,1965,1975
4554,1965,1975
4556,1965,1975
4560,1952,1995
4587,1952,1995
4588,1952,1995
4589,1970,1997
4590,1952,1995
4591,1952,1995
4618,1950,1996
4619,1975,1996
4620,1975,1996
4621,1975,1996
4622,1975,1996
4623,1975,1996
4625,1953,1991
4809,1959,2003
4835,1987,2005
4836,1987,2005
4837,1987,2005
4838,1987,2005
4839,1987,2005
4840,1987,2005
4841,1987,2005
4842,1987,2005
4844,1981,2006
4845,1981,2006
4846,1981,2006
4847,1981,2006
4848,1981,2006
4872,2002,2003
4873,2002,2003
4892,1979,1999
4963,1987,2001
5085,1960,1993
5086,1960,1993
5087,1960,1993
5088,1960,1993
5089,1977,1993
5090,1960,1993
5328,1950,1996
5371,1975,1985
5373,1975,1984
5494,1961,2001
5821,1966,1976
5836,1959,1974
5841,1963,1972
5842,1962,1972
5843,1962,1972
5844,1962,1972
6171,1970,1980
6188,1992,2001
6189,1986,1998
6191,1989,1998
6192,1978,1987
6216,1978,1987
6217,1978,1987
6218,1978,1987
6270,1959,1979
6271,1959,1979
6309,1978,1987
6310,1978,1987
6349,1987,2005
6355,1990,2005
6371,1987,2004
6394,1984,2004
6395,1986,2004
6449,1977,2008
6452,1978,1987
7914,1978,1987
7915,1978,1987
7916,1978,1987
7917,1978,1987
8036,1986,2009
8037,1986,2009
8038,1992,2006
8039,1970,2009
8040,1980,2008
8041,1986,1996
8042,1971,2008
8043,1974,2008
8044,1978,2007
8045,1973,2001
8046,1975,2001
8058,1989,2000
8103,1988,2007
8104,1988,2007
8119,1996,2007
8184,1987,2008
8185,1987,2008
8214,1993,2005
8215,1993,2005
8216,1997,2005
8217,1997,2005
8221,1995,2009
8226,1996,2009
8250,1996,2007
8733,1999,2004
8734,1999,2001
8744,1999,2001
8746,1999,2001
8904,1984,2006
9045,1999,2004
9046,1999,2004
9104,1990,2002
9144,1987,1996
11297,2002,2007
12335,1986,1993
12372,1993,2002
12373,1993,2002
12374,1993,2002
12376,1993,2002
12378,1993,2002
12387,1993,2002
12389,1993,2002
12390,1993,2002
12422,1997,1999
12423,1997,1999
12424,1990,1992
12429,1990,1992
12554,1999,2005
12560,1999,2005
12681,1984,1986
12685,1993,2004
12692,1995,2004
12693,1995,2004
12694,1983,1997
12695,1983,1997
12696,1989,1997
12697,1985,1997
12698,1983,1997
12699,1983,1997
12700,1985,1997
12701,1990,1997
12702,1983,1993
12726,1978,1981
12727,1999,2002
12728,1999,2002
12729,1999,2002
12730,1999,2002
12731,1999,2002
12732,1994,1998
12733,1994,1998
12734,1994,1998
12735,1994,1998
12736,1999,2003
12737,2001,2003
12738,1996,2003
12739,1978,1981
12740,1978,1981
12741,2006,2008
12742,2006,2008
12743,1999,2005
12744,1999,2005
12745,1999,2003
12746,1999,2003
12747,1999,2003
12748,1999,2003
12749,1999,2003
12750,1999,2003
12751,1999,2003
12752,1999,2003
12753,1999,2003
12754,1971,1973
12755,1971,1974
12756,1971,1973
12757,1971,1974
12758,1971,1974
12759,1971,1973
12760,1971,1974
12785,1995,1997
12786,1995,1997
12787,1995,1997
12788,1995,1997
12789,1995,1997
12790,1995,2014
12791,1995,1997
12792,1995,1997
12793,1995,1997
12794,1995,1997
12906,1995,1997
12907,1996,1997
12908,1996,1997
12909,1996,1997
12910,1996,1997
12911,1996,1997
12912,1996,1997
12914,1996,1997
12917,2002,2004
12919,2002,2004
12920,2002,2004
12921,2002,2004
12922,2002,2004
12923,2002,2004
12925,2002,2004
12926,2002,2004
12927,2002,2004
12929,1997,1998
12932,1996,1997
12936,1972,1997
12937,1973,1977
