"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
1,-0.0206069836037892,-0.013606458137271,-0.000895985628038754,-0.000262284669143556,-0.00371598332446919,-0.00582928643826615,-0.00302587678867591,-0.00394555355578148,-0.00930710571312703,0.035423772392867,0.0308207388134581,0.0167936633204957,-0.00694993200547432,-0.0254480031220626,-0.037512093642999,-0.0353982946627759,-0.0191343968310231,0.00288729440964162,0.0164016720077077,0.0269744276512548,0.0187771832061798,-0.012175074971112,-0.030523250482835,-0.0348697975139889,-0.0246036369100427,-0.00877881065201402,-0.00734541744195761,-0.00885627030079941,0.0230315556725458,-0.0434339489446542,-0.00212817917303506,0.00438579576579481,-0.0187795551267863,-0.0118596474803757,0.0282203931839137,-0.00873475264531774,0.00259414965532856,0.00281701836963022,-0.00973960391959908,2.0659428260286e-05,0.0142961215348538,0.00821531387467002,0.0218210801166075,-0.0339029209823963,0.067079173170791,0.526817919329403
