"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Catharacta_maccormicki","Catharacta_maccormicki",36,1,0.0214759238507056,0.0198232736092268,0.0166153079936753,0.0136843262310129,0.0118925360496982,0.0087154240689471,0.00128925175672179,0.00438551524355302,0.00238122826156584,0.00534589952907127,0.0110140488043678,0.0143194506745451,0.0124935448030864,0.00755655946742506,0.00337568376507302,0.00121376723896127,0.0724881898259043,0.00195949693511377,-0.0481903646764338,0.030700077200925,-0.0362205755075251,0.0607041998677582,0.0732552286225658,0.0570599065610602,0.0198549905013581,-0.0186416389904265,-0.0406761778137692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charadrius_mongolus","Charadrius_mongolus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.273936045019289,0.795946707917643,0.8302800129279,0.0745630047495678,-0.422564074720637,-0.205212081182868,0.250437908534619,0.396500047014698,0.23757716478545,0.044741898386413,-0.0762141307646087,-0.128242907264532,-0.0730008515485603,0.0144356843245499,-0.111572415874582,-0.496453542055959,-0.749393264398686,-0.502599449202872,0.00340209453964889,0.163075934456351,-0.157029316224356,-0.397282641847747,-0.0697039433693627,0.5558139143089,0.77991067999612,0.319209694768788,-0.432031061067166,-0.91601405843599,NA,NA,NA,NA,NA,NA
"Charadrius_ruficapillus","Charadrius_ruficapillus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0420084844432518,-0.0616681329122417,-0.0616681329122417,-0.0616681329122413,-0.0616681329122417,-0.0616681329122413,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,-0.0282005623103672,0.0728879832680183,-0.1240405057154,0.476073137895368,-0.549726438671347,-0.00750651125373469,0.185542507652635,-0.222790565072265,0.159882119915705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cladorhynchus_leucocephalus","Cladorhynchus_leucocephalus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748018055561955,-0.12313490575767,-0.123134905757669,-0.12313490575767,-0.12313490575767,-0.12313490575767,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,-0.0168165972084253,0.1403907150841,0.196656151696921,-0.455487437205694,0.1465677764954,0.384141264873834,0.496629662839615,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daption_capense","Daption_capense",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0114393726401687,-0.0114393726401687,-0.0114393726401687,-0.0114393726401691,-0.051152522447381,0,-0.166768010809484,0.0255762612236903,0.0255762612236907,0.035531677912723,0.0355316779127226,-0.0355316779127226,-0.035531677912723,0.00954531790623037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diomedea_amsterdamensis","Diomedea_amsterdamensis",41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285807436196899,0.0297909037305516,0.0307137609818636,0.0297338392378262,0.0268589238469177,0.0233908610959171,0.0203623344612497,0.0180638930726633,0.0169132241326806,0.0178045784944835,0.0210547813903067,0.0254805539178927,0.0291985701157554,0.0312768397934917,0.0320811332506686,0.0416496578711705,0.0388384312637793,0.0322822128919582,0.0233291846540353,0.0153973720808727,0.0109753622455564,0.00977927505925136,0.00996271524832348,0.0102105526587817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diomedea_dabbenena","Diomedea_dabbenena",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0361735808283941,-0.0361735808283936,-0.0361735808283941,0.0335699950030413,-0.141845677824447,-0.0565233967809733,0.140293599815859,0.00754080453822237,0.00805695991619881,NA,NA,NA,NA,NA,NA,NA
"Diomedea_exulans","Diomedea_exulans",197,1,-0.0187462725321292,-0.0162056247001618,-0.0167588319448772,-0.0180915084350566,-0.0177939403420256,-0.0160387479997687,-0.0149311695358051,-0.0143946270211566,-0.0130783255087759,-0.010695870432623,-0.0088466238449249,-0.00814318821109082,-0.00638047568881185,-0.00149985439361828,0.00501706900823254,-0.000978890573057413,-0.000730990022854927,0.011586750071653,0.0119213433379617,-0.00318212653164757,0.0196456808553939,0.0114803842527141,0.00431637925250448,0.000980007413995843,0.0364561138606664,0.00886149828160236,0.00711321407851462,-0.00173121637333784,-0.00503648644949062,-0.000767389152641555,0.00104809498487205,0.00293869228446549,0.00368959935608038,-0.0312266142001332,-0.0594812935199638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eudyptes_chrysocome","Eudyptes_chrysocome",179,1,NA,NA,NA,-0.0221618064471825,-0.0221618064471825,-0.022161806447182,-0.0221618064471825,-0.022161806447182,-0.0221618064471825,-0.0221618064471825,-0.0221618064471825,-0.022161806447182,-0.0221618064471825,-0.0296962457197643,-0.0244463346985057,-0.0255468455717138,-0.0249246303557232,-0.0223079184048887,-0.0188293027325732,-0.0463091942182815,-0.0854592308124015,-0.258285126473008,-0.012521207703095,0.00959657197648629,0.0199197552085411,0.0147529256139245,0.0124121870632743,0.0135503066643393,0.0125526997654675,0.0130486997001995,-0.0227441175207469,-0.0200295281874168,-0.0199065198930863,-0.0198902481582524,-0.0225260247268314,-0.0098469672526559,-0.00984696725265577,-0.00984696725265572,-0.00759544090331721,-0.00759544090331676,-0.00651051926365209,-0.0038223932058834,NA,NA,NA,NA,NA
"Eudyptes_chrysolophus","Eudyptes_chrysolophus",221,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0923688219298811,-0.0114736624033265,0.000209653630342244,0.00492420896109529,-0.00169341097737399,-0.00769720990339847,-0.00976167847230926,-0.00509756594294702,0.00834296891909538,0.00715304964332959,0.00463021106540054,0.00356414869333099,0.00508446667826307,0.00747887268681089,0.00829697799191116,0.00675442600850187,0.0039666291850378,0.00161481227706376,0.000948181088144661,0.00238840534245035,0.00514573916573771,0.00732478879955439,0.00728966951450771,0.00584476212703398,0.00388081345085306,-0.0144823979533256,0.00345533606719899,0.00590296635034893,0.00422651997021592,0.000614397594153182,-0.00992208938846684,-0.00944719239266423,NA,NA,NA,NA,NA,NA,NA
"Eudyptes_moseleyi","Eudyptes_moseleyi",17,1,NA,0.00135136310830913,0.0013513631083093,0.00135136310830913,0.00135136310830919,0.00135136310830919,0.00135136310830924,0.00135136310830919,0.00135136310830919,0.00135136310830924,0.00135136310830913,0.00135136310830919,-0.00818286695860848,-0.00818286695860854,-0.00818286695860854,-0.00818286695860854,-0.00818286695860865,-0.00818286695860848,0.0121319308964752,0.0121319308964754,-0.0844067647916427,0.169530086569427,-0.0352689603356991,0.0640066144045424,-0.149040168730284,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,-0.0525467274389868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eudyptes_robustus","Eudyptes_robustus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0116620182606271,-0.0116620182606271,-0.011662018260628,-0.0116620182606271,-0.0116620182606271,-0.011662018260628,-0.0116620182606271,-0.0116620182606271,0.0473216841849968,0.0473216841849968,-0.00806977916629936,-0.00806977916629936,-0.00806977916629847,NA,NA,NA,NA
"Eudyptes_sclateri","Eudyptes_sclateri",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0070666005902007,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.0070666005902007,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.0070666005902007,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.0070666005902007,-0.00706660059020114,NA,NA,NA,NA,NA,NA
"Eudyptula_minor","Eudyptula_minor",47,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0658503796272418,-0.0486507929878672,-0.0294455954955972,-0.0228829315557371,-0.0264873416992146,-0.0298804261388752,-0.029084083014451,-0.022646852534788,-0.00433123488534193,0.0277985406765571,0.0605719527219621,0.0761386513995332,0.070872188009417,0.146272245667679,-0.14103029156551,0.0919783530334519,-0.0433025071339386,-0.0586507809825783,-0.0382381072696782,0.0032829745597116,0.0338799570591508,0.0338836274150633,0.0101482561059054,0.0438137499038385,0.173836002624552,0.0577040518792559,0.0499764362007245,0.0331552879343047,0.0395587868094767,0.0351562546625424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulmarus_glacialoides","Fulmarus_glacialoides",75,1,0.0218480371291249,-0.0118176028100334,-0.0406162114785341,-0.052548262764641,-0.0444598606639812,-0.0206618122207196,0.0108066241457655,0.0403504499938607,0.0585466529992523,0.0597725523774172,0.0455844281586728,0.0234409853131117,0.00126967804464562,-0.0163830484212757,-0.0274793451321825,-0.0303899990710303,-0.0246231649384351,-0.0126650083191034,0.00108742002213236,0.0134722210474724,0.0233202725312386,0.0292385546292544,0.028887125191898,0.0219000665740148,0.0122929305211008,0.00589402299289232,0.00490989912210293,0.00590022440557658,0.00378308612718159,-0.0439812669670359,-0.0508562985953165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haematopus_fuliginosus","Haematopus_fuliginosus",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903089986991944,-0.100343331887994,-0.100343331887994,-0.100343331887994,0.199572354905204,-0.57978359661681,-0.0969100130080565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haematopus_longirostris","Haematopus_longirostris",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439332693830262,-0.109695432651066,-0.109695432651066,-0.109695432651066,-0.109695432651066,-0.109695432651066,0.00303911856028272,0.00303911856028249,0.00303911856028272,0.00303911856028249,0.00303911856028272,0.00303911856028249,0.00303911856028249,0.00303911856028272,0.00303911856028249,0.00303911856028272,0.00303911856028249,0.00303911856028272,0.00303911856028249,-1,1,-0.144877066550487,0.233353912021681,-0.643112186871018,0.648191712400293,-0.110589710299249,-0.414539270491499,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haliaeetus_leucogaster","Haliaeetus_leucogaster",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.212608092881444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himantopus_himantopus","Himantopus_himantopus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619496697428763,-0.106436133099874,-0.106436133099873,-0.106436133099874,-0.106436133099873,-0.106436133099874,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.005198917542796,0.00519891754279556,-0.269027827311826,0.590028903906427,-0.402230885317496,-0.0736721512628491,-0.121304451953206,0.345700390583442,-0.480398964480898,0.724524108808407,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydroprogne_caspia","Hydroprogne_caspia",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.477121254719662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_dominicanus","Larus_dominicanus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374179104142964,0.0373863335096551,0.0372629748607292,0.0369719428017077,0.0364561279203404,0.0356891463979943,0.0346691487235811,0.0334101093819132,0.0319430178608631,0.0303225816205939,0.0286245129442935,-0.131265500386542,0.0699755448608883,-0.22795271669306,0.0218216930682971,0.0201352188145423,0.018483601084315,0.0169516500044451,0.0156549560168036,0.0146602812852996,0.0139280285752301,0.0133416579797934,0.0128073899538794,0.0123324660724564,0.0120030064714776,0.0118793325302589,0.0119133422485627,0.0119776355930328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_novaehollandiae","Larus_novaehollandiae",43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0185936385332638,-0.0137080729695936,-0.00668045246242355,-0.00131910716940686,0.00113780527008944,0.00181985812329588,0.000998462074245698,-0.00315465454519048,-0.0118278166782096,-0.022282579237232,-0.0286088792037333,-0.0270706147256387,-0.0205379042790897,-0.0168241503715992,-0.0204780182741113,-0.0283734269423058,-0.0329022323089834,-0.0289940598832673,-0.0182709437748841,-0.00697222081658277,0.024984494822812,0.0326958909282535,0.035075757962604,0.0342103117856078,0.0328885587833763,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_pacificus","Larus_pacificus",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105174863585571,0.00591349137692099,-0.00539835543160505,-0.0225437942156319,-0.0396654206698421,-0.0486334332369014,-0.0445716404716725,-0.0294345688392892,-0.01025868224599,0.00622324002623964,0.0175430841677795,0.0245493460843713,0.0275494853572593,0.0265435019864435,0.0215313959719248,0.0113057493693518,-0.00887429179715959,-0.0383972447527163,-0.0693472557348607,-0.0908406492217289,-0.0941121444703155,-0.0751574154675141,-0.035284811052962,0.0189452645488459,0.0767277435126419,0.126175721979519,0.158891113460276,0.173318338150975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leucocarbo_atriceps","Leucocarbo_atriceps",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0253058652647704,-0.412663265492744,NA,0.0686042486071323,-0.0017935971807943,-0.0116857583251946,-0.00264009616620831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limosa_lapponica","Limosa_lapponica",81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0.114925899390225,0.114326979038448,0.112599328783584,0.109328854405925,0.104514847372774,0.0242352737973868,0.0179766988683487,0.0128002038674551,0.0101262639737765,0.0103001599667263,0.011977623196919,0.0130278972467328,-0.00182734560472408,-0.00553314371620521,-0.00466714719292431,-0.00337556505969252,-0.00277943701945613,-0.00353725067642676,-0.211123531115289,-0.012181710818308,0.188364952210594,-0.149740271525492,0.246853743445256,0.104450074652941,-0.23849802647588,0.289486200773736,0.0117828653018113,0.0115494365158919,0.0106741473640937,0.00314949478204429,NA,NA,NA,NA,NA
"Limosa_limosa","Limosa_limosa",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143320087435928,-0.0491964858666152,-0.0491964858666152,-0.0491964858666152,-0.0491964858666152,-0.0491964858666147,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,0.0231561535126139,-0.261521454380307,-0.369239272809846,-0.369239272809846,0.669006780958576,-0.646128035678238,-0.646128035678238,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macronectes_giganteus","Macronectes_giganteus",105,1,-0.0209014529932081,-0.0209014529927879,-0.0209014529922278,-0.0209014529915376,-0.0209014529907505,-0.0209014529898965,0.00435602927472256,0.0043560292757262,0.00435602927681317,0.000479091340321832,-0.0204648173589558,0.00299383520990212,0.00291353468339289,0.00266408800342513,0.000506237159231548,-0.00658295454216111,-0.0102894995319592,0.00313985741287209,0.0175194170545123,0.00439085288269734,0.0166800883628749,-0.0130796327356193,0.010683372680145,0.00804846850121364,-0.00103308779587065,-0.00119112641198752,-0.00234259588683476,-0.0369067487644891,0.0216144724830961,0.0169745874148833,0.0200174406720733,0.0114171462001511,0.01063281598094,0.0104462631491333,0.0134752656956255,0.021133398159916,-0.0271724214641991,-0.0591791145354899,0.00946597685172401,-0.0752075784882759,0.0451721620295989,0.0032064551786064,0.0032064551786064,0.00320645517860685,0.0032064551786064,NA,NA
"Macronectes_halli","Macronectes_halli",41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0547004362013994,-0.0753178144086222,-0.0025501513508428,-0.00266393798240139,-0.00177252361711622,0.0210608143237478,-0.0133479337983298,-0.0138761677465502,-0.0135326409352299,0.0125215638034291,0.0104145346540669,0.0232241514795543,-0.00489578807919377,0.00261994862954869,0.0409514552391621,0.0242175758052892,0.0272212086024579,0.0256572088158593,0.0145193657696612,-0.0698210817987004,-0.0106281711081189,-0.0176139611133506,-0.0148490660999614,-0.0111766585413036,-0.0122142888249694,-0.0152704698749142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Megadyptes_antipodes","Megadyptes_antipodes",46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00472408287192438,-0.00287182353461235,-0.00613010094911326,-0.0181582297444374,-0.0331624165486368,-0.0434849018663366,-0.0477662792215559,-0.039745804628394,-0.0361984286520787,-0.0277556357294451,0.0716963707233381,-0.154157767198972,0.0177564860573522,0.0851652538653485,0.0414360315243706,0.0286692877994315,0.0706414834230824,-0.00379911123638976,-0.016387838292792,-0.0206766243755907,-0.0221192317055001,-0.0231878155869309,-0.0196292577805544,-0.00808658046811805,0.00692339362786054,0.0172790612634537,0.0200668537311675,0.0187960084228993,0.017554028620125,NA,NA,NA,NA,NA,NA,NA,NA
"Morus_serrator","Morus_serrator",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0579919469776867,0.433655560938572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nannopterum_brasilianus","Nannopterum_brasilianus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0263289387223491,-0.0669467896306131,-0.0184834056940131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Numenius_madagascariensis","Numenius_madagascariensis",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149762320333332,-0.0954242509439323,-0.0954242509439327,-0.0954242509439323,-0.0954242509439326,-0.0954242509439326,0.0210000978510568,0.0210000978510567,0.0210000978510567,0.0210000978510567,0.0210000978510568,0.0210000978510567,0.0210000978510567,0.0210000978510567,0.0210000978510567,0.0210000978510567,0.0210000978510567,0.0210000978510569,0.0210000978510567,0.0280287236002434,-0.903089986991944,0,0.812913356642855,0.0621479067488446,0.185636576961911,0.100670161881363,-0.462397997898956,NA,NA,NA,NA,NA,NA,NA,NA,NA
