population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
5509,1,-1,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837939,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837939,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837939,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837937,0.0118849107837939,0.0118849107837937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22995,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22994,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5508,1,-1,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22906,1,-1,-1,-1,-1,-1,-1,-1,0.0324564548108444,0.0324564548108444,0.0324564548108439,0.0324564548108444,0.0324564548108439,0.0324564548108444,0.0324564548108439,-0.00389371846002939,-0.00389371846002984,-0.00389371846002984,-0.00389371846002939,-0.00389371846002984,-0.00389371846002984,-0.0781701813537312,-0.0781701813537312,0.0629833265108344,0.0629833265108339,-0.0776417940531373,-0.0776417940531373,-0.0776417940531373,-0.0776417940531373,-0.0776417940531378,-0.0776417940531373,-0.0776417940531373,-0.0776417940531373,-0.0776417940531373,-0.0776417940531378,-0.0776417940531373,-0.0776417940531373,-0.0776417940531373,-0.0776417940531373,-0.0776417940531373,-0.0776417940531378,-0.287978594381878,-0.287978594381879,-1,-1
22905,1,-1,-1,-1,-1,-1,-1,-1,0.00243302867099926,0.0621598876167897,0.0621598876167897,0.0621598876167901,-0.0535263642924781,-0.0535263642924777,-0.0535263642924781,-0.00354169983049157,-0.00354169983049202,-0.00354169983049202,-0.00354169983049157,-0.00354169983049202,-0.00354169983049202,-0.00354169983049202,-0.00354169983049157,0.0904718809250467,0.0904718809250467,0.179296398930893,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,0.00926253767688889,-0.00446323835927798,-0.00446323835927798,-0.00446323835927798,-0.140954819385069,-0.140954819385068,0.286979281729367,0.0753845726814744
11497,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0173250979037087,0.0173250979036992,0.0173250979036503,0.0173250979035493,0.0173250979034192,0.0173250979032986,0.0173250979032067,0.0173250979031399,0.017325097903103,0.0173250979031043,0.017325097903131,0.0173250979031279,0.0173250979030399,0.017325097902859,0.017325097902632,0.0173250979024122,0.0173250979022217,0.0173250979020592,0.0173250979019264,0.0173250979018358,0.017325097901794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1154,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.347606137705337,0.392995426054976,-0.045389288349639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1152,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0791812460476248,0.812913356642855,-0.89209460269048,0.556302500767287,-0.954242509439325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1151,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.276206411938949,0.176091259055681,-0.116505569071437,-0.414973347970818,0.367976785294594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1150,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.507933734270686,0.0505210465664968,-1.9340217807074,1.46689558612777,0.359423751760769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1149,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.365755325300636,0.308716824330272,-0.755874855672491,0.806179973983887,-0.630088714928206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1153,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.929418925714293,-0.531478917042255,0.57978359661681,-0.801632346233166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22986,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.250540171722831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6180,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00611945988103857,0.0198901909574811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1147,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00661693406282193,0.00661693406319053,0.00661693406382202,0.00661693406467512,0.00661693406570185,0.00661693406697905,0.00661693406858843,0.00661693407039587,0.00661693407198305,0.00661693407287389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1145,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.583359492661719,0.0147232568207065,0.278027355830575,0.012066170879236,-0.0502844481537146,-0.515403161198114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9084,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.856654411522535,0.856654411522535,0.383955967240108,-0.232595588222824,0.255529079346979,-0.0299157332101911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6184,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.362775591608787,-0.556302500767287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6183,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0349369782091902,-0.0233547923785431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6182,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0847137346475861,-0.0275835216320885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6181,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.190953084986087,-0.125791847973779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1146,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.123746879625771,-0.123746879626478,-0.123746879627875,-0.123746879629809,-0.123746879632108,-0.123746879634595,-0.123746879636996,-0.12374687963889,-0.12374687963989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23068,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.163237078901355,0.0772367815535757,-0.0508956810767027,-0.133502273533148,-0.102653797849277,0.0363662677925913,0.205989525140644,0.312673189006347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23066,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.269965714013578,0.222283915189307,0.141238364691004,0.0611871196146963,0.0135153395603735,0.00638786263577007,0.0233154949479566,0.0390341942165193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23073,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28867166557439,0.118323489148371,-0.12156948437988,-0.264795810345457,-0.223582399532386,-0.06345595383207,0.065293576244982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22983,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.25054017172283,-0.25054017172283,-0.250540171722831,-0.25054017172283,-0.25054017172283,-0.250540171722831,-0.25054017172283,-0.25054017172283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23072,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.107136752134291,-0.0674582560355503,0.25504187578133,0.296358021678862,0.226861170461782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23067,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0547384909021744,-0.170392209448773,0.0846959838053207,0.0685596151460204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23071,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0563198682170016,0.106211462999773,0.0574301268255959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23070,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0402707918026119,0.111706379450964,-0.0605717058510566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23074,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.157365139776017,0.0757703315249665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23069,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.120214254734839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19529,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0132081277753855,0.0121923986782715,0.0081351995149892,-0.000251889299355934,-0.0131773969228188,-0.0291663776692288,-0.0418941110547055,-0.0487501491913527,-0.0518315511487901,-0.0519081989599537,-0.0447863474214407,-0.0259751100687957,0.00100377709727328,0.0233174030882453,0.028168128158979,0.0138627420113318,-0.00917760808126467,-0.0283318207056382,-0.0386516225456401,-0.0430590423085395,-0.0453530972027019,-0.0459410859562346,-0.0444541180587585,-0.0433112835458647,-0.0455034773451852,-0.0487623624532632,-0.0443640367133125,-0.0238429114796292,0.0127166561467233,0.0554077675433451,0.0914297220534921,0.11337653740052,0.122004331164778,-1
19528,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0465189351648456,-2.50063380491383e-05,0.074168645906316,0.138202190042509,0.183232618024363,0.205918230962731,0.19327784536441,0.145863283641553,0.076519833890615,0.00347389504217244,-0.052026285566428,-0.0708421097836678,-0.0476209138511545,0.00188827455550244,0.0500745923761028,0.0759930003118168,0.0731483516235558,0.0422005275522856,-0.0138305986793368,-0.0813705230222967,-0.131227041253506,-0.134973698816906,-0.0901399982521411,-0.0232902931291505,0.0340109851312707,0.066620816412986,0.0726687209391006,0.0515202901141221,0.0073675671153115,-0.0397461351979649,-0.0630175484250066,-0.0559923141523875,-0.040719599440878,-1
816,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0130139930294106,0.0130139930294109,0.0130139930294109,0.0130139930294106,0.0130139930294106,0.0130139930294109,0.0130139930294106,0.0130139930294111,0.0130139930294106,0.0130139930294106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1157,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00803686640229451,-0.0343043294594345,-0.0752057815263867,-0.0996586076547867,-0.0672582321877944,0.0353265137822811,0.160221824058535,0.217327051275132,0.150793695253246,0.00355471116922157,-0.110407961857026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1156,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.20624367628578,-0.666177490939711,0.104735350520013,-0.243038048686294,-0.1249387366083,0.1249387366083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1155,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.206760078822133,-0.767685816705479,0.98741087269198,-0.45229767099463,-0.101457640758777,0.239760338925059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9094,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.137537110027857,-0.149117164764187,-0.149117164764187,-0.295492080248464,-1.59617401280498,1.30601239618292,-1.30601239618292,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9093,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.974489516545378,0.406533151051402,-0.204994377802703,-0.335787502641611,-0.0779010234310187,0.0950925474435541,0.0106466038445363,-0.0554787903618477,0.113453840680592,0.335105536241467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
