Species,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Plestiodon_fasciatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735399269962694,-0.267421394682901,-0.371067862271736,-0.221848749616356,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrapene_carolina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0847973374161679,0.0723672325699818,0.0511130720574204,0.0297770289020129,0.0162979448152418,0.0135529833783909,0.0203349178309016,0.0290340770949316,0.0320258641847881,0.0259954761192791,0.0125052051014976,-0.00343520787406737,-0.0162672575400977,-0.0248219573174522,-0.029099307206129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diplodactylus_conspicillatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00101680343107957,0.000829352208172152,0.000595844720399752,0.000421301736581503,0.000168207187296598,-0.000438771496300783,-0.00156938706753218,-0.00322350742692556,-0.00529905961570765,-0.00756066109605613,-0.00957356472933601,-0.0108829297552617,-0.0113850708504977,-0.0114303384617995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhynchoedura_ornata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0178678142885929,-0.0178678142888562,-0.0178678142893101,-0.017867814289847,-0.017867814290434,-0.0178678142910509,-0.0178678142915993,-0.0178678142919848,-0.0178678142922446,-0.0178678142925026,-0.0178678142927842,-0.0178678142929782,-0.0178678142930044,-0.0178678142929547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucasium_stenodactylum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0274541256219867,0.0267542831443337,0.0256573224920069,0.0245093658070779,0.0232570531460881,0.0216309847188523,0.019656184263432,0.017742087901174,0.0162866824797985,0.0153689512815502,0.0148528851780112,0.0146153548301178,0.014570402732909,0.014598252052247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctenotus_regius,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0205648342699041,-0.0205648342700626,-0.0205648342703495,-0.0205648342706932,-0.0205648342710472,-0.0205648342713896,-0.0205648342716986,-0.0205648342719305,-0.0205648342720752,-0.0205648342721636,-0.0205648342722347,-0.0205648342723048,-0.0205648342723643,-0.0205648342723963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctenotus_leonhardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0291279749689246,0.0291279749687585,0.029127974968522,0.0291279749683286,0.0291279749681941,0.0291279749680888,0.0291279749680624,0.0291279749681896,0.0291279749684681,0.0291279749687807,0.0291279749690423,0.0291279749692501,0.0291279749694291,0.0291279749695375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctenotus_schomburgkii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010248617348084,0.0102486173478904,0.0102486173476399,0.0102486173474694,0.0102486173473411,0.0102486173471572,0.0102486173469316,0.0102486173467597,0.0102486173466478,0.010248617346504,0.0102486173463081,0.01024861734617,0.0102486173461704,0.0102486173462295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gopherus_agassizii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119737542922492,-0.12668640287782,-4.36825451866814e-05,-0.0478190823308017,-0.211629584434671,NA,NA,NA,0.045757490560675,0,NA,NA,NA,0.0877876982926971,-0.0522625219023618,-0.0522625219023617,-0.077163905149161,0.104134336339275,-0.11852366674021,0.0826012545563942,-0.0821158643048826,-0.00965993180803648,-0.0077667539774009,NA,NA,NA,NA
Rana_temporaria,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.218798908506102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bufo_bufo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.200400896022024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rana_arvalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.360160439779998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sistrurus_miliarius,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160255101881397,0.227243781503063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligosoma_suteri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15075930670293,-0.00117100988330132,0.143632822661912,0.121262172389096,0.122318531195181,0.0545114152570481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligosoma_alani,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471350028910294,-0.096281680423674,-0.000879198252701441,-0.00194505774725362,0.123569720429021,-0.109584696775544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sistrurus_catenatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017899507407857,0.00178995074088451,0.00178995074103194,0.00178995074124755,0.00178995074169119,0.00178995074249477,0.00178995074355592,0.00178995074456778,0.001789950745267,0.00178995074558563,0.00178995074558896,0.00178995074538002,0.00178995074509514,0.0088957892707614,0.0160016277967689,0.0160016277969952,0.0160016277971573,0.0160016277971418,0.0614479308558046,0.0603684891583588,-0.102923560909905,0.0843208857000359,0.121733596733089,NA,NA
Tropidurus_itambere,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520885022965261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amalosia_lesueurii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0147232568207063,0.0219018414478298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anguis_fragilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081368753964967,0.107762172436193,0.130589142152858,0.119105106013446,0.0770333312216751,0.0334718442597559,0.00765991959562173,-0.00397138926481011,-0.0100445143754442,-0.00871167960920394,0.00502495331575092,0.0258655055143047,0.0405301608507425,0.0408427410444556,0.0288343894026393,0.0106924750871675,-0.00819997043986076,-0.0216216752900462,-0.021955671618199,-0.00631541415111814,0.0172731133608748,0.0338470204835053,NA,NA
Coronella_austriaca,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0958634532095601,0.089240125022731,0.0779631874599076,0.0522554471923997,0.0321591768991938,0.00598502023563852,-0.014035606048423,-0.023063019021406,-0.0273540377420619,-0.0352915666066921,-0.0461775657143559,-0.0495839040860796,-0.0369509769349345,-0.013131753698957,0.00642285839713153,-0.0200523176548315,-0.00861055174356684,0.00515913030685855,0.0203999745100236,0.0346448682669012,0.0447559206449579,0.0493599437057042,NA,NA
Varanus_komodoensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0243731924375477,-0.0243731924375476,-0.0243731924375476,-0.0243731924375477,-0.0243731924375476,-0.0243731924375476,-0.0243731924375476,-0.0243731924375477,-0.0484550065040282,-0.0229701564544728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Podarcis_muralis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0715635888061184,0.0683912850116668,0.0610625143783623,0.0501988757773337,0.038278182425346,0.0278142515783939,0.0193839225348942,0.00579020772915695,0.501543785255681,0.144730187628662,-0.00507402885126007,0.265442156923955,0.000231346639842034,0.013630990090427,0.0270863045739187,0.0369347256584409,0.0424734967609708,0.0457143496556967,0.0489910617756775,0.0526333531100587,0.0550795095180869,NA,NA
Sechellophryne_gardineri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104630593641057,0.019622319145971,0.0302904589575324,0.0319365854003708,0.0201680289118475,-0.00100328846556419,-0.023922459522022,-0.0425318761100977,-0.0541332572323117,-0.0589635563868036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sooglossus_sechellensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0920111068997094,-0.0721238485352411,-0.0372353918512536,0.00023524551745524,0.0282923939559501,0.0407446023507907,0.0373660712290111,0.0229174758028061,0.00608185493316515,-0.00426293997759863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sauromalus_ater,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0669467896306131,0,-0.0377885608893997,0.0377885608893997,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
Iguana_delicatissima,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413003755107914,0.150514997831991,0.150514997831991,0.0308139474142195,-0.0308139474142195,-0.0945281181100246,-0.0945281181100244,0.0377885608893997,0.170017111343488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dendroaspis_jamesoni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00121505042852132,0.00127213210932764,0.00135012426410652,0.001412055120807,0.00147541344513824,0.00160405789167317,0.00184365266048592,0.00217291907574557,0.00251822740213736,0.00280844102796163,0.0030122698430497,0.00313280776635527,0.00318518780391774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Python_regius,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147259514982903,0.00723749869648871,-0.00905209409799079,-0.0287605023699484,-0.0437391681139325,-0.05360354889778,-0.0679910947663418,-0.0940011046045686,-0.121262354672125,-0.125014538146551,-0.0902311817920814,-0.0331385687271075,0.00814426552895953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bitis_nasicornis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0244834020850651,-0.0557197411837702,-0.136430020574938,-0.260094536222741,-0.36769032670901,-0.375021230737045,-0.245102558593167,-0.0371613463299711,0.127412375926961,0.16287377265831,0.0916528293449031,0.0162965872921539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bitis_gabonica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380978051409966,0.025949490216846,-0.00581992561696798,-0.0584980862645483,-0.11994605241577,-0.167990003126046,-0.182379481279947,-0.156731777175299,-0.10158877635272,-0.0372255353562189,0.0174431474023051,0.05229068089125,0.0671129585870834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alsophis_antiguae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204249547972204,0.0204249547959461,0.0204249547936033,0.0204249547911619,0.0876570397799724,0.076988978354002,0.0560934695906585,0.172743663748601,0.0998246809399845,0.12801626955723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hierophis_viridiflavus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0829909374356566,-0.0822365772618652,-0.031950278324437,-0.0302171181823273,-0.0266980854601134,-0.0213672167660183,-0.0155740823784731,-0.0107293389390615,-0.00673241913700318,-0.00245037395929726,0.00233580906419451,0.00633379962969938,0.00836491581383181,0.00881546993995408,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boa_constrictor,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0969100130080565,0.314393957221963,-0.0561159419789314,0.277964691595288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tropidurus_torquatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.201820094764344,0.0625555036646415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euleptes_europaea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187990482355389,0.0177287669604318,-0.356547323513813,0.389971079000762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyclura_rileyi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0241523397872774,-0.0241523397872776,-0.0843208857000359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pristimantis_peruvianus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176126606346127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma_gracile,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.712984366136141,0.414651886415513,0.183988392647297,-0.0590496560389973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taricha_granulosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182930683585987,0.602059991327962,-0.602059991327962,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rana_cascadae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66216735642827,-0.243038048686294,-0.301029995663981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crotalus_pricei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00215683203364592,-0.0375759479628547,-0.0382327446830187,-0.0372496997088967,-0.0340768177526837,-0.0295970053293091,0.0608748306263993,0.0441042139342406,0.0339900651243911,0.0243107509686675,0.00475238708269143,0.00842329123748342,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notechis_scutatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00387246906895378,-0.00387246906948091,-0.00387246907040284,-0.00387246907139494,-0.00387246907216898,-0.00387246907261707,-0.00387246907276184,-0.00387246907267524,-0.00387246907244387,-0.00387246907219296,-0.00387246907204286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Smilisca_baudinii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494850021680094,-0.397940008672038,-0.397940008672038,0.261262868792493,0.613798394599206,-0.301029995663981,-0.34948500216801,-0.349485002168009,0.895312333056253,0.0696252829724214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scinax_staufferi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146128035678238,0.301029995663981,0.191730393362856,-0.0805799412401895,-0.412180447786648,-0.0263937486825414,-0.0263937486825419,-0.0263937486825414,0.491361693834273,-0.792391689498254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinophrynus_dorsalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0376287494579977,-0.0376287494579977,-0.0376287494579977,-0.0376287494579976,-0.0376287494579977,0.0475089600496741,0.0475089600496741,0.0475089600496741,-0.0969100130080565,0.193820026016113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithobates_berlandieri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.301029995663981,0,0,0,0,0.198970004336019,0.198970004336019,0.146128035678238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptodactylus_melanonotus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.602059991327962,-0.174742501084005,-0.612273132779855,0.0663233347786729,0.179209583152666,0.179209583152666,0.0134012462059835,0.0134012462059835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptodactylus_fragilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0668955545919958,-0.0545978522318427,0.108705276211993,0.108705276211993,-0.0962440977679427,-0.0962440977679427,-0.0962440977679427,0.334477772959979,0.0668955545919958,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypopachus_variolosus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0413425598672335,0.041342559867426,0.041342559867688,0.0413425598678185,0.0413425598676886,0.0413425598673354,0.0413425598669255,0.0413425598666273,0.136167344461349,0.0551119246371189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tlalocohyla_picta,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00631986938524531,-0.00621532526113966,0.040471949780069,0.0390999724934054,-0.0822520809006334,-0.0843711865325175,-0.0306409029518592,-0.0319784360283824,-0.163705724043974,-0.173126525223832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dendropsophus_microcephalus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00346364169950236,0.218095960951227,0.182350360130907,0.141908579842237,-0.109418142561659,-0.134496559709751,-0.147195290417436,0.17729480647192,-0.198101542461467,0.19115192332469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tlalocohyla_loquax,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0947444957782029,-0.0947444957781878,0.123810143416212,0.123810143416076,-0.194383655271411,-0.194383655271515,-0.194383655271478,-0.194383655271339,0.27923400899841,-0.8750612633917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dendropsophus_ebraccatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40895073571534,0.251664084113365,0.0469225146789187,-0.029916272680454,-0.0374223758890173,2.6680415293287e-05,0.0271293924874826,0.0055134281824096,-0.18656148720372,-0.296740869225315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Incilius_valliceps,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271038126928457,-0.166656890355084,-0.0151607240023235,0.074787168434757,0.0199885813524532,-0.132237774208258,-0.193022024690554,0.00328365503872852,0.392842732261187,0.697886491967346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinella_marina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114400745168392,-0.676693609624867,0.176091259055681,0.176091259055681,-0.0642137656365043,0.00403894953053174,-0.108868752295891,-0.108868752295891,-0.108868752295891,-0.108868752295891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agalychnis_callidryas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494511701140444,0.403372973144053,0.18039576838997,-0.121493787956557,-0.328284821718512,-0.29365907720587,-0.0611404190555794,0.173919613708552,0.455005828614897,-0.247743661624063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sceloporus_bicanthalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252186653394041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegonotus_cucullatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077304553674791,0.00593044198819037,0.00197437883226927,-0.00135718922387856,0.00213781182616695,0.0167423154665199,0.0388129222070055,0.0576435471756508,0.0638812979711986,0.0573699478276366,0.0463052890709929,0.0150148646568558,0.00870095942658544,NA,NA,NA,NA,NA,NA,NA
Tropidonophis_mairii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00556678294924562,-0.0119893103873326,-0.02083311882432,-0.0270880486582182,-0.0310162406141944,-0.0351782010183958,-0.0352374497915112,-0.019327842163174,0.0187324436628625,0.0663645946021317,0.0983737283643372,-0.022723053905978,-0.0220353074652562,NA,NA,NA,NA,NA,NA,NA
Liasis_fuscus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0860898314752246,0.0826023537200012,0.0735260341528275,0.057336727643331,0.03448734229258,0.00695493318717788,-0.0232178943992527,-0.0543508088781535,-0.0837869330195053,-0.106854020135066,-0.118930485631482,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antaresia_childreni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.448314793760994,-0.321966225183453,-0.138019893296126,0.00984656012688245,0.0923422199014421,0.122112097496519,0.153661550499679,0.16189958042347,0.070673563723775,-0.110237684003139,-0.254573219249283,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptophis_pallidiceps,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0238047393042669,0.023804739304496,0.0238047393048433,0.0238047393051419,0.0238047393053276,0.0238047393054746,0.0238047393056711,0.0238047393059149,0.0238047393061254,0.0238047393062442,0.023804739306284,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudonaja_nuchalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.176091259055681,0.367976785294595,0.0774509799928715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudechis_australis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0223669358413049,0.00519754662069849,-0.0261689533183698,-0.0678740523739438,-0.120341863448615,-0.18522474752775,-0.266842411500628,-0.358809574726889,-0.439671628610621,-0.484972881528528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthophis_praelongus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113013984856961,0.113013984857122,0.113013984857336,0.113013984857451,0.11301398485744,0.113013984857345,0.113013984857243,0.113013984857179,0.113013984857146,0.113013984857127,0.113013984857116,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus_americanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134698573897456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptodactylus_albilabris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17846123882622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_wightmanae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162049796622653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_brittoni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.315483482469064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_richmondi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.826074802700826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus_antillensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720159303405957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemisus_marmoratus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.297503904722453,0.0721002008890537,0.0996774883476852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
