"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
1,-0.0408298335993119,-0.0215654244660116,-0.050486874433519,0.0324817221699304,-0.0431039346014932,-0.0130860043156806,-0.00343530359537776,-0.00563295651181768,0.000129837876049422,0.0122559667178791,0.0076325260087624,-0.0113642761280397,0.00636417994978748,0.0132163655376505,0.0138797072869566,0.00617055118827446,0.00888160511148458,0.00407782431143135,-0.0206304351872371,-0.0201892167860879,0.00587686099442141,-0.0144895004535681,0.00818415406810076,-0.0318429357508683,0.0025750181790835,-0.0270733355430916,-0.0303901030549136,0.0081048054066949,-0.0167364101576639,-0.00521002737903383,0.0206841821678837,-0.087050948650913,0.0833695724360744,0.0151198209340748,0.0150204410294937,-0.0500714903122498,0.0137994437426479,-0.0329485910139525,-0.0160807104840862,0.00750705272070578,-0.0218784292568754,-0.0294637749105205,0.00917438558829711,-0.00591800330689832,-0.0289673249597026,0.0100930275936973
