"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Caretta_caretta","Caretta_caretta",324,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0280222728217254,-0.0279469366232729,-0.0277962642263666,-0.0275702556310097,-0.0272689108371994,0.00837030521333841,-0.00321491539049752,-0.0105598808573156,-0.00609148698836093,-0.00873904363641957,-0.00179604468210586,-0.00693935841573549,-0.0139539423970358,-0.000207522543604925,0.0142975728345501,0.00922313614865605,-0.00764819651591026,-0.00835939797805641,0.0410391164447313,0.0213365374587687,0.0155406085253463,-0.0110687844052147,0.00826221388505347,-0.0336201374690541,-0.052417779294648,-0.0287031461897989,0.0552593485458868,0.164939954957359,-0.000478255446717135,0.0025051174549221,0.00542200703252521,0.0250099035385266,0.0309215522209105,0.0494801188085762,0.00670351884600557,0.0321846576796838,0.0321285023681472
"Chelonia_mydas","Chelonia_mydas",155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0319136081991203,-0.0319136081991203,-0.0319136081991207,-0.0319136081991203,-0.0319136081991203,-0.0319136081991203,-0.0319136081991203,-0.0319136081991207,0.0797230732895846,0.0797067700040366,0.079439622030356,-0.00172282641782499,0.0239899698798493,0.0235434846324073,-0.0356908347782518,-0.0723284750173406,-0.0671037327493628,0.159348779308195,-0.14234417968024,0.0832194537754658,0.0288697366781092,0.0286754732293193,0.0285020107622453,0.0491138531155557,0.0488969949261964,0.0487018044924745,-0.387075718549246,0.385293987159241,0.114948999852131,-0.235048621321121,0.256533093092016,NA,NA,NA,NA,NA
"Dermochelys_coriacea","Dermochelys_coriacea",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257497530665702,0.233339050288303,0.186709876056378,0.12650173879786,0.065645945457963,0.327056373930217,0.31445199623068,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
