Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Uta_stansburiana,1,-0.142539352240386,-0.00749080584436079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.469729764032726,-0.214652321792702,-1,1,0.212150309723486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173888347548155,NA,NA,NA,NA,NA
Clemmys_guttata,1,0.0527104400140126,0.0527104400140121,-0.02100294657538,0.0652667315125912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104507916266128,0.094135820108294,0.0689714098929766,0.0165521736772365,0.0188341946414643,0.00146078039434183,-0.00187510637021449,0.00767252226235726,0.0224111046448581,0.0324478082496786,NA,NA,NA,NA,NA,NA
Aneides_aeneus,1,-0.0825412372789849,-0.0825412372789851,-0.0825412372789851,-0.0825412372789849,-0.0825412372789851,-0.0825412372789849,-0.0825412372789851,-0.0825412372789851,-0.0825412372789849,-0.0825412372789851,-0.0825412372789851,-0.0825412372789848,-0.0101966652650703,0.1261476604221,-0.082541237278985,-0.0825412372789851,-0.0825412372789849,-0.082541237278985,-0.0825412372789849,-0.082541237278985,0,-1,0.952531001876861,0,-0.952531001876861,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma_cingulatum,1,NA,-0.0799625600647713,-0.0799625600647713,-0.0799625600647712,-0.0799625600647713,-0.0799625600647713,-0.0799625600647713,-0.0799625600647712,-0.0799625600647713,-0.0799625600647714,-0.0799625600647712,-0.0799625600647713,-0.0799625600647711,-0.0799625600647714,-0.0799625600647712,-0.129691875063941,-0.129691875063941,-0.129691875063941,-0.129691875063941,-0.129691875063941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sceloporus_scalaris,1,NA,NA,NA,0.215599800339355,-0.0532455119532251,-0.106455330914287,NA,NA,NA,0.531478917042255,0.427562475278839,0.148168577326775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clemmys_insculpta,1,NA,NA,NA,NA,0.00368157593208718,0.00328209137463009,0.00413307740865387,0.0101468190930818,0.0229422898074989,0.0343326863141842,0.02842936855879,-0.00226078626017934,-0.0434214091830221,-0.0682284480834077,-0.0640766904478576,-0.0474819602839298,-0.0486343142762313,-0.0818598406449595,-0.133800944567092,-0.178797985148463,-0.201265342546353,NA,NA,NA,NA,NA,NA,NA,NA,0.0175204239793953,0.0173977709055602,0.0166330347014068,0.0150176550219658,0.0132507568988025,0.0122549905852112,0.0119611656760243,0.0113027509990555,0.00969041312854424,0.00811805579512992,0.00822527370730342,0.010187877805294,0.0120624948273931,0.0117135480268442,0.00927040376578514,0.00707697627421222
Plethodon_jordani,1,NA,NA,NA,NA,0.0442946617252962,0.0572585961445095,0.0482920824048341,0.0257316665186302,-0.0110451533021869,-0.0434443185953569,-0.0479821869009854,-0.0328835328005652,0.0360956521637239,0.0669014016065146,0.0464309406563495,0.00594895847484977,-0.017410905679752,-0.0133274630770752,0.00370372582560741,0.0159477687722578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lampropeltis_getula,1,NA,NA,NA,NA,NA,-0.00258511055067889,-0.0068455066942289,-0.0155513492554746,-0.144991535145289,-0.0184215441174685,-0.0213866423860316,-0.021929138163141,-0.0207638528103569,-0.0180846941004557,-0.0140488692180052,-0.00927804537910581,-0.00388010657866766,0.00203883488887763,0.00723417996973963,0.00958455735048691,0.0086086197578531,0.00403983708594746,-0.00505227507639366,-0.0179768070125843,-0.0325456520264347,0.0373441764746243,0.0248635750002536,-0.139637882959622,-0.157614644007944,-0.172099184106042,0.0796655887841347,-0.59529580072581,0.291775885842282,-0.0643537054163257,-0.0205050343130745,-0.154901959985743,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tantilla_planiceps,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.297809008227897,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinocheilus_lecontei,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.176091259055681,0.01100570369098,0.0110057036909801,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
