"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-99,-99,-99,-99,0.000391350532923518,0.000954529627420979,0.000954529627420813,0.00095452962742098,0.0194789830665109,0.019478983066511,0.0194789830665109,0.0194789830665111,0.048878061053737,0.0488780610537371,0.0488780610537371,0.0488780610537371,0.048878061053737,0.0488780610537371,0.048878061053737,0.0186638509859234,0.0186638509859232,0.0186638509859234,0.0186638509859233,0.0186638509859233,0.0186638509859233,0.0049992052802233,-0.011394417174773,-0.0249544839000343,-0.0786322102402233,-0.0533905060521815,-0.0591720576271269,-0.149397766666549,-0.0436765602224824,-0.0290480888149065,0.0410969696996352,-0.059856789705026,-0.00808752639902477,-0.0118180181544717,-0.0477946668735111,-0.0251928532911796,-0.0110052978562744,-0.0215178216413298,-0.10247631253779,0.0784402496498449,-0.0143674168263513
