"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Infiles/T_IndoPacific_Aves_pops.txt",1,0.00950925771851453,0.0114887008612698,0.00717975112705041,0.0106086899993731,0.032908327297287,-0.00278324436886368,-0.0589173083362085,-0.0598794422459403,-0.0309942053196721,-0.0194530088572831,-0.0187584353721158,-0.0350472827448033,-0.0341662343283689,-0.0395173828882902,-0.02737698813916,-0.0262734088079562,-0.012478789954038,-0.00359186649670983,-0.00549800757254593,-0.00422472725610175,-0.00459345472170974,-0.0127624765260386,-0.0116674994244697,0.0015953042120211,0.00782689305024801,-0.0105591683146704,0.0175615628055323,0.0139459730200271,-0.00122107985588324,-0.00839743042275059,-0.0204062568825738,-0.00022386761842785,-0.00426938285574267,-0.0238735498925346,-0.0243103436518683,0.0251711669390212,-0.00367371718880707,0.00755714091165025,0.0204505802309832,0.00883349880258687,-0.000218158095656377,0.081016099610771,0.0945241158802641,-0.0189279583520717,-0.0818738445719082,-0.176133485990782,NA,NA,NA
