"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Atherina_boyeri","Atherina_boyeri",35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0378381047920303,-0.0437654371737142,-0.0533059947582545,-0.0623627603700925,-0.0678334116036255,-0.0685650076724105,-0.0617296200407317,-0.0448128861626621,-0.0194892252562052,0.00641810068872017,0.0226061338134054,0.0235423751052922,-0.000642840552903673,0.00488374585596123,-0.00191824206518262,-0.0119287600258356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australoheros_facetus","Australoheros_facetus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114573994178928,0.114573994178928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbatula_barbatula","Barbatula_barbatula",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0602059991327963,-0.0602059991327961,-0.0779512679551381,-0.0779512679551381,-0.077951267955138,-0.0703870097268517,-0.0703870097268517,-0.0703870097268517,-0.0703870097268517,-0.0529705620802855,-0.00656625417087767,-0.00656625417087762,0.0572545013850965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbus_barbus","Barbus_barbus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00171680251370139,-0.0017168025137014,-0.0017168025137014,0.0197573657204465,0.0197573657204465,0.0197573657204466,0.0197573657204465,0.0215799517920361,0.0331949623986875,0.0331949623986875,0.0466325590769284,-0.301029995663981,0.0242275032520141,0.475772496747986,-0.413710149062012,0.339127017709869,NA,NA,NA,NA
"Barbus_haasi","Barbus_haasi",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0579919469776867,-0.195114496369112,NA,NA,NA,NA,NA,NA,NA,NA
"Barbus_meridionalis","Barbus_meridionalis",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182296322795166,0.182296322795166,0.182296322795166,0.182296322795166,0.182296322795166,0.182296322795166,0.182296322795166,0.00946477724503353,0.00946477724503354,0.00946477724503351,NA,NA,NA,NA,NA
"Barbus_prespensis","Barbus_prespensis",35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0861416758051185,0.13420512296461,0.133640348438347,0.13274178691694,0.131509438400389,0.129943302888696,-0.459221930649989,0.282303933113538,-0.197780905160399,0.186560281583135,-0.00278752128256362,-0.0150887758306026,-0.0306512176378401,-0.0489373328164981,-0.068760040655296,-0.0888626863424685,-0.108804979277717,-0.127871400861223,-0.145771379839166,-0.161943434156525,-0.175705285175287,-0.186427021334123,-0.193745671460369,-0.197808589284763,-0.199347188330524,-0.19947211600346,-0.199242837573277,NA,NA,NA,NA,NA,NA
"Blicca_bjoerkna","Blicca_bjoerkna",46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232969347730492,-0.181589668241652,-0.0948246873634801,-0.00082371955693139,0.0673086971894035,0.0689172110068984,-0.0280663940852424,-0.13382691202771,0.0211270809982956,-0.0357883113403456,-0.0539416768655019,0.0565774636181758,0.035705607678542,NA,-0.419568156403668,NA,NA,NA,NA,NA,NA,NA,0.8750612633917,0.194537812595911,-0.166867450189728,0.118550623234957,NA,NA,NA,NA
"Carassius_auratus","Carassius_auratus",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0.334651279931665,0.334651279931665,0.334651279931665,0.334651279931665,0.334651279931665,-0.715553298304721,0.2878844890398,0.461412741672118,-0.0607793159800372,-0.136346532880599,-0.136346532880599,-0.136346532880599,-0.024176170885952,-0.024176170885952,-0.024176170885952,-0.0241761708859523,-0.024176170885952,-0.024176170885952,-0.00846304865595426,-0.00846304865595449,-0.00846304865595426,-0.00846304865595426,-0.00846304865595426,-0.00846304865595426,NA,NA,NA,NA,NA,NA,NA,NA
"Carassius_carassius","Carassius_carassius",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0352182518111361,-0.0352182518111364,-0.0352182518111361,-0.0352182518111364,-0.0352182518111361,NA,-0.597307297796629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carassius_gibelio","Carassius_gibelio",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.293374029949694,-0.293374029949694,-0.293374029949694,-0.293374029949694,-0.293374029949694,NA,-0.291493932290184,NA,NA,NA,NA,NA,NA,-0.240676630105395,-0.334744001830376,0.113152410007894,-0.556971676153418,0.477121254719662,NA,NA,NA,NA
"Chondrostoma_nasus","Chondrostoma_nasus",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0608400169358981,0.060840016935898,0.0608400169358981,0.0139593712266439,0.0139593712266438,0.0139593712266437,0.0139593712266437,-0.0366733252669513,-0.0776766598942104,-0.0776766598942104,-0.169312691015065,NA,NA,NA,-0.921702827367361,0.112042922325594,0.151585682797263,NA,NA,NA
"Cobitis_elongatoides","Cobitis_elongatoides",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187086643357144,-0.455931955649724,NA,NA,NA,NA,NA
"Cobitis_paludica","Cobitis_paludica",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06246936830415,-0.06246936830415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cobitis_taenia","Cobitis_taenia",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.029172997258602,-0.0291729972586018,-0.029172997258602,-0.0291729972586019,-0.0291729972586018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coregonus_albula","Coregonus_albula",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162371988706855,-0.00772868627533785,-0.00772868627533785,-0.00772868627533763,0.0243229560247504,-0.0163904161881692,-0.00494083237867016,0.0098260861615147,-0.0148237763170245,0.0117035510810775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coregonus_lavaretus","Coregonus_lavaretus",96,1,0.0110388483759265,0.0172200971317303,0.0280007103562432,0.0409220179609338,0.0536991044294407,0.0616550834233289,0.0580899558351005,0.0416995658264945,0.0221410425523951,0.0134994112782363,0.0209903580959478,0.0367548169365832,0.0494294552329735,0.0547192785362116,NA,NA,NA,NA,NA,-0.0383138713642054,-0.0393809850537682,-0.0035457738169214,-0.0442441614605624,-0.0441690960965958,-0.00675689635839948,-0.098285096130912,-0.0482311868042786,0.0896407710449015,-0.0372342069738023,-0.00827545472898265,0.060211354320721,0.0607187937424789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenopharyngodon_idella","Ctenopharyngodon_idella",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0626106023268142,-0.0626106023268142,-0.0626106023268143,-0.0626106023268142,-0.0626106023268142,-0.0626106023268142,0.0732221156383771,0.0732221156383771,0.0732221156383771,0.0732221156383771,0.0732221156383771,0.0732221156383772,0.0816810386473383,0.0816810386473382,0.0816810386473384,0.0816810386473383,0.0816810386473383,0.0816810386473383,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprinus_carpio","Cyprinus_carpio",54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0968898583073141,0.0963641780752856,0.0951133307145056,0.0930874445007907,0.0902865194341401,0.0867105555145562,0.0822393353487548,0.0119206489686944,0.00819934800651448,0.0315952020672267,0.0517627489429239,-0.0530912511183754,-0.259184562635473,0.117864934844482,-0.0795126632485056,-0.0806966141160228,0.0285332481057896,0.0563824725936344,0.0231890241077174,0.00550835123280701,0.0494993018777385,0.0534919750700714,0.0522664175566564,0.0617386234738113,-0.0706085673712355,0.0930773717971561,-0.0744529729921143,-0.192337528211642,-0.183988392647297,NA,NA,NA,NA
"Esox_cisalpinus","Esox_cisalpinus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.033275694026325,-0.0332756940263248,-0.0332756940263252,-0.0332756940263248,-0.033275694026325,-0.0332756940263248,-0.033275694026325,-0.033275694026325,-0.0332756940263248,-0.033275694026325,-0.033275694026325,-0.033275694026325,-0.0332756940263248,-0.033275694026325,-0.033275694026325,-0.0332756940263248,-0.033275694026325,-0.0332756940263248,-0.033275694026325,-0.033275694026325,-0.0332756940263249,NA,NA,NA
"Esox_lucius","Esox_lucius",96,1,0.0319250965802742,-0.0362577110652049,-0.0927267115086345,-0.0943148044700559,-0.0491475272798625,0.000662910894628332,0.0225000400295312,0.00966933071130271,-0.0284459014391296,-0.0734553448973887,-0.102500199921009,NA,NA,NA,NA,NA,NA,0.0416900425070537,0.04013961274556,0.0375857603817502,0.0350913491408854,-0.082653033301759,-0.0835407521916798,-0.0849014417988622,-0.0869969964839338,-0.176316218963021,-0.177433782903902,-0.180949653959911,-0.181214773677703,-0.181248790882291,-0.20978428015695,0.292932499706968,-0.20978428015695,0.0828874401346582,0.0828874401346582,0.0828874401346582,0.0828874401346583,0.0828874401346583,0.0828874401346582,NA,NA,NA,NA,NA,NA,NA,NA
"Gambusia_holbrooki","Gambusia_holbrooki",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.280071733385774,-0.280071733385774,-0.280071733385774,-0.29409547596356,-0.29409547596356,-0.280071733385774,0.364628856687287,0.364628856687287,0.364628856687287,0.364628856687287,0.364628856687287,0.364628856687287,-0.364628856687287,-0.364628856687287,-0.364628856687287,-0.364628856687287,-0.364628856687287,-0.364628856687287,NA,NA,NA,NA,NA,NA,NA,NA
"Gasterosteus_aculeatus","Gasterosteus_aculeatus",10,1,NA,NA,NA,NA,-0.00671363975265393,-0.00671363975265438,-0.00671363975265393,-0.00671363975265393,-0.00671363975265438,-0.00671363975265393,-0.00671363975265438,-0.00671363975265393,-0.00671363975265393,-0.00671363975265438,-0.00671363975265393,-0.00671363975265393,-0.00671363975265438,-0.00671363975265393,-0.00671363975265393,-0.00671363975265438,-0.00671363975265393,-0.00671363975265393,-0.00671363975265438,-0.00671363975265393,-0.00671363975265438,-0.180043160281832,-0.180043160281833,-0.266707920546422,-0.266707920546422,-0.266707920546422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259114905424704,0.309627866534076,-0.490308011392259,NA,NA,NA
"Gobio_gobio","Gobio_gobio",24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.216402221665015,-0.216402221665015,-0.151134411736378,-0.151134411736378,-0.151134411736378,0.00750940210259812,0.00750940210259821,0.0075094021025981,0.00750940210259819,-0.0221652320454273,-0.0312981956220439,-0.0312981956220438,-0.0701057933466859,-0.710154171288533,-0.282546589969968,0.45229767099463,-0.483603743301846,-0.0654315483813227,NA,NA,NA,NA
"Gymnocephalus_baloni","Gymnocephalus_baloni",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.369280313679916,-0.114568017485408,0.365636671002685,0.0323033376693521,NA,NA,NA,NA,NA
"Gymnocephalus_cernua","Gymnocephalus_cernua",82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0749701231301014,0.0530606412504205,0.00899632717142298,-0.0273978357947941,-0.0471114917407162,-0.0012516899009425,0.0398963558613458,0.119916806336672,-0.0559763734803282,-0.0641007728770911,-0.00551444960039568,-0.0334706699999372,-0.14271643866232,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-0.331338070538588,0.516330776727001,-1,NA,NA,NA
"Hucho_hucho","Hucho_hucho",8,1,0.158789103513375,0.158789103513375,0.158789103513375,0.0930538602561853,0.0930538602561853,0.0930538602561853,-0.00878977391884361,-0.00878977391884372,-0.00878977391884361,-0.00878977391884361,-0.00878977391884361,-0.150703248688819,-0.150703248688819,-0.150703248688819,-0.150703248688819,-0.150703248688819,-0.150703248688819,0.1249387366083,0.429348472923662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
