population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
2260,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0936439682686188,-0.093861694825693,-0.0944114017011097,-0.0953684611384196,-0.096729212790017,-0.0984285723017235,-0.100362259634319,-0.102398805375448,-0.104393038482284,-0.10621412154451,-0.10777098105361,-0.109007013420674,-0.109874977015803,-0.110342108525399,-0.110444838589868,-0.110332025839595,-0.110210198706967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2241,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0951405875257909,-0.0951405875259157,-0.0951405875260858,-0.0951405875261964,-0.0951405875262283,-0.0951405875262061,-0.0951405875260787,-0.0951405875257221,-0.095140587525119,-0.0951405875244862,-0.0951405875241376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0370087449233767,-0.0228280502096316,-0.000162038466707481,0.021137653335937,0.0386074499392511,0.0519000422295077,0.063160545747822,0.0738994285835347,0.0835054273593664,0.0910436761106426,0.0965848746405091,0.0998728406300897,0.0983409161730771,0.0878138008330498,0.0661483366401934,0.0363956633688765,0.00608293439816077,-0.017155997169455,-0.0300000200761574,-0.0344425143218716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2371,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.166769099017984,-0.136983639355362,-0.0968961039868865,-0.0656799032983505,-0.0359278644315902,0.01481178121061,0.0903395447835983,0.165518945860065,0.210948838088868,0.219660820055962,0.205486153289603,0.182503069662911,0.155086763099268,0.126039352702814,0.10353296630916,0.0940656533938069,0.0936944186441675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15308,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0162823964541687,-0.0153429461442067,-0.0126414182868035,-0.00713041910765155,0.00192154677894218,0.0141575931844988,0.0278710066138899,0.0409687831307626,0.0523922596493014,0.062402650991547,0.0713883992881377,0.0787447263317953,0.0833449150466949,0.0850348278700763,0.0851387327662356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2029,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0800660066166543,-0.0800660066165224,-0.0800660066159695,-0.0800660066148016,-0.0800660066131171,-0.0800660066111134,-0.0800660066088517,-0.080066006606291,-0.080066006603619,-0.0800660066013617,-0.0800660066000467,-0.0800660065997021,-0.080066006599798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9178,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.392110465011314,-0.0880456295278407,-0.0880456295278407,-0.5,-0.5,0.66110964736696,0.66110964736696,0.128782150941446,0.128782150941445,-0.237360915794604,-0.263241434774582,0.151267675330649,-0.189056236220049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8790,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0791812460476251,-0.0268721464003012,0.172467740681531,0.172467740681531,0.2571245099649,-0.371067862271736,0.449092531119419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11618,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.152629870872693,0.121006776899851,0.0705533259332687,0.0252314955261381,0.00156232935942802,-0.00193005819705716,0.00156000905610476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11607,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0386256700584404,0.0314411561724794,0.00784572387669513,-0.0330293900533953,-0.0724781416547291,-0.0846437804192135,-0.0649561160404284,-0.0223794355275091,0.0181200513637898,0.0318276220385316,0.0138265997610412,-0.0179128445458385,-0.0400688216719969,-0.0478959229569855,-0.0441326986056789,-0.0378495597165904,-0.036163357337188,-0.0389769683622148,-0.0419141689337561,-1,-1,-1,-1,-1,-1
11596,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0374872255778054,0.0295011129734157,0.00646435527268219,-0.0311644101069022,-0.0680488097431051,-0.0837306568426097,-0.073312279481847,-0.0372267382701508,0.0121524196229847,0.0557105112171947,0.0791009226526627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11605,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00261674364056796,-0.00456358383834932,-0.00764220481598743,-0.0107592947409225,-0.0135989222963029,-0.0161154440041318,-0.0173060402382941,-0.0153488012285048,-0.00926072952578361,-0.000101974238503111,0.00973541239759834,0.0182732221840669,0.0248174217972372,0.0294479955090976,0.032298933659721,0.0335780959073664,0.0338763690903114,-1,-1,-1,-1,-1,-1
11604,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.02904118696231,-0.0281888104569457,-0.0272157106365412,-0.0273972445040083,-0.0297406421010309,-0.0344487212395013,-0.0409616499458694,-0.0483005933316227,-0.0553956286490367,-0.0613306122652397,-0.0655762632742616,-0.0681538506912216,-0.069546745749379,-0.0703366858607004,-0.0708461500358113,-0.0711097393821372,-1,-1,-1,-1,-1,-1,-1
11252,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0813636487488498,0.0813636487488498,0.574031267727719,0.45229767099463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5716,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00739809008238002,-0.00739809008199455,-0.00739809008140613,-0.0073980900809878,-0.00739809008103576,-0.00739809008154113,-0.00739809008219439,-0.00739809008261183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11609,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.136453363251793,0.136453363250814,0.136453363249282,0.136453363247973,0.136453363247393,0.136453363247448,0.136453363247656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11606,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14157486396676,0.105760570756675,-0.151163390426341,-0.072496954393376,0.0367982839943255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12490,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.257497530665702,0.233339050288304,0.186709876056378,0.12650173879786,0.0656459454579625,0.0176121118285659,-0.00759664357050949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11266,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.273001272063738,0.263241434774581,-0.263241434774581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15315,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0427092728540599,0.0427092728540004,0.0427092728540264,0.0427092728542837,0.0427092728547565,0.0427092728552851,0.0427092728557108,0.0427092728559733,0.0427092728560998,0.042709272856142,-1,-1,-1,-1,-1,-1,-1
11231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.396452697348871,-0.561548572103089,-0.0935302723566758,0.114719571426614,0.202825512302926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11617,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0159229660971691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4871,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.477121254719662,-0.352182518111362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23324,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.349000859325173,0.17419477358827,-0.000951357405415632,-0.176091259055681,-0.352539815113748,-0.528273777167044,-1,-1,-1,-1,-1,-1,-1,-1
18839,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0426770335759052,0.162752276905504,0.0551940832578308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18836,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0730370770191895,0.512793247361708,0.191302915291238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15317,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.636500636031869,0.636500636031869,-1.17609125905568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11529,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18518676389021,-0.573750079966583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18866,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0862667346443051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18865,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.142860251789126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18863,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.442834473743145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18861,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.197418014838874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11520,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.961795647329771,-0.24491405368505,0.332744408841188,-0.20127480507393,-1,-1,-1,-1,-1,-1,-1,-1
11526,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.301029995663981,0.740362689494244,-0.196294645143968,-1,-1,-1,-1,-1,-1,-1,-1
8615,1,-0.0238312545054946,-0.0238312545054948,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054948,-0.0238312545054946,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054945,-0.0238312545054948,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054947,-0.0238312545054946,-0.0238312545054947,-0.0238312545054947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6071,1,-0.0864569680986134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12384,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.173000182078539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8954,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8955,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8953,1,-0.0280287236002437,-0.0299632233774432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8952,1,0.0155121661782476,-0.0234810958495228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8951,1,-0.460730838531493,0.0871501757189002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
