"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Infiles/T_Afrotropical_Aves_pops.txt",1,0.0308824110421711,0.000365703612763069,0.0173437804696561,0.0817190683364285,0.0760042471986071,0.0528896122150752,0.015750433062877,-0.0216129144043068,-0.0520542405572346,-0.0564223929827487,-0.0437533540979677,-0.0374017933119791,-0.042726788660897,-0.0415468614046949,-0.0288348852610325,-0.00331591343337638,0.0232760713795436,0.0383302649083989,0.035862478562691,0.026499116779022,0.0182878153671823,0.0140874835202293,-0.00455539062648282,0.0222173406571488,-0.0169205139413265,-0.0409218686386579,0.0362152102590003,0.0185492195509131,-0.0146653119365385,0.0139336953217038,-0.0360579142649843,-0.00227547905908386,-0.00173524610300642,-0.00789307766448073,-0.0120086963576792,0.00133712706286941,-0.00293936729603036,0.00148269207556885,-0.0147648008105747,-0.0121681926996118,-0.00232211980723288,-0.01078430626264,-0.0112763331713385,-0.0195717818802789,-0.0171237863371834,-0.0117394059275307,0.166749787216832,NA,NA
