population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2118,1,0.0475322910757427,0.0475322910757427,0.0475322910757425,0.0475322910757427,0.0475322910757427,0.0475322910757427,0.0475322910757425,0.047532291075743,0.0475322910757425,0.0475322910757425,0.047532291075743,0.0475322910757425,0.047532291075743,0.0475322910757425,0.047532291075743,0.0475322910757425,0.0475322910757425,0.047532291075743,0.0440228147639203,0.0440228147639203,0.0440228147639199,0.0440228147639203,0.0410933780936751,0.0410933780936751,0.0437686478953263,0.0437686478953263,0.0437686478953263,0.0437686478953263,0.0437686478953259,0.0388326850653593,0.0388326850653589,0.0388326850653589,0.0388326850653589,0.0388326850653593,0.0388326850653589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25323,1,-0.0163998042024565,0.0373261783144159,0.037326178314415,0.0373261783144159,0.0135981569818009,0.0135981569818018,0.0135981569818009,0.0400228139291885,-0.0808172848745921,0.0889346401904154,0.0167619220722299,0.0167619220722299,-0.0194576661444179,-0.0194576661444179,0.0107261990599552,0.0452241548321801,-0.00238700410342663,0.0411711863845756,-0.0411711863845756,0.0278764553294488,0.0219395494594448,-0.00541755672215416,-0.00541755672215505,0.068827060421996,0,-0.00762163293852591,-0.00762163293852502,-0.0579899943156983,0.0663676841736125,0.0663676841736125,0.0663676841736116,-0.0551966771091772,0.0125408989721256,0.022725874479665,0.0227258744796641,0.0486686537541123,-0.0589716725409088,-0.0589716725409088,-1,-1,-1,-1,-1,-1,-1,-1
25322,1,0.0361746592709351,0.0361746592709347,0.0361746592709347,0.0361746592709347,0.0361746592709351,0.0361746592709347,0.0361746592709347,0.0548942334299376,0.0548942334299376,0.0548942334299376,0.0548942334299376,0.0901286314729353,0.0901286314729353,0.0901286314729353,0.0901286314729357,0.0901286314729353,0.0901286314729353,0.0901286314729357,0.0901286314729353,0.0901286314729353,-0.0642188002469783,0.0736162159272911,-0.217547072999817,0.101003889109895,0.101003889109894,-0.176314409050606,-0.176314409050606,0.189692187848766,0.189692187848766,0.0228743540992218,0.118417515400499,-0.379591705653832,-0.379591705653832,0.498693360761854,0.0355877291638622,-0.0549999292454926,-0.303499338389969,0.294637464612357,-1,-1,-1,-1,-1,-1,-1,-1
25321,1,0.00243583440225636,0.00243583440225614,0.00243583440225636,0.00243583440225614,0.00243583440225636,0.00243583440225636,0.00243583440225614,-0.0728711694394377,-0.0728711694394377,-0.0728711694394377,-0.0728711694394377,0.0374713520353807,0.0374713520353807,0.0374713520353807,0.0374713520353807,0.0374713520353807,0.0374713520353807,0.0374713520353807,0.0374713520353807,0.0374713520353807,-0.522878745280337,0.204119982655925,-0.0579919469776866,0.00658475688061233,0.00658475688061211,0.00658475688061233,0.00658475688061233,0.00658475688061233,0.00658475688061211,0.0184834056940131,0,-0.0263937486825414,-0.0263937486825416,-0.0263937486825416,0.0606978403536116,-0.247784483710756,-0.335792101923193,0.1249387366083,-1,-1,-1,-1,-1,-1,-1,-1
25320,1,0.031952496422083,0.031952496422083,0.031952496422083,0.031952496422083,0.031952496422083,-0.38729425965667,-0.38729425965667,0.0537669234104632,0.0537669234104627,0.0537669234104632,0.0537669234104627,0.0537669234104632,0.0537669234104627,0.0537669234104632,0.0537669234104632,0.0537669234104627,0.0537669234104632,0.0537669234104627,0.0537669234104632,0.0537669234104627,-0.0685136181080193,-0.0685136181080197,0.00348832784582154,-0.0123906975182191,-0.0123906975182191,-0.0123906975182195,-0.0123906975182191,-0.0123906975182191,-0.0123906975182191,0.136800813734962,-0.0986688012800916,-0.0226656930317035,-0.022665693031704,-0.0226656930317035,0.033968667079018,-0.129042337047077,-0.435229093391486,-1,-1,-1,-1,-1,-1,-1,-1,-1
25319,1,0.00052795684566842,0.00052795684566842,0.000527956845667532,0.00052795684566842,0.00052795684566842,0.00052795684566842,0.00052795684566842,0.00052795684566842,0.00052795684566842,0.0311869866808889,0.0234296984364102,0.0234296984364093,0.0234296984364093,0.0234296984364102,0.0234296984364093,8.36769577965413e-05,8.36769577956531e-05,8.36769577956531e-05,8.36769577965413e-05,8.36769577956531e-05,8.36769577956531e-05,8.36769577965413e-05,8.36769577956531e-05,-0.02387687472301,-0.02387687472301,-0.02387687472301,-0.02387687472301,-0.02387687472301,-0.02387687472301,0.0358746531751946,0.0470119362043198,-0.134682693015382,-0.134682693015382,0.0440007570566872,-0.385443142455147,0.28888815177145,-0.267464869894508,0.248899633672879,-1,-1,-1,-1,-1,-1,-1,-1
10344,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0371611069949687,-0.0371611069949687,-0.0371611069949691,-0.0371611069949689,-0.0371611069949689,-0.0371611069949687,-0.0371611069949689,-0.0371611069949689,-0.0371611069949689,-0.0371611069949689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10343,1,-1,-1,-1,-1,-1,-1,-1,-1,0.035800653175162,0.0358006531751611,0.035800653175162,0.035800653175162,0.035800653175162,0.0358006531751611,0.035800653175162,0.035800653175162,0.035800653175162,0.035800653175162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10341,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.000473565235932671,-0.000473565235932671,-0.000473565235932671,-0.000473565235932671,-0.000473565235932671,-0.000473565235932671,-0.000473565235932227,-0.000473565235932671,-0.000473565235932671,-0.000473565235932671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10336,1,-1,-1,-1,-1,-1,-1,-1,-1,0.0139879086401233,0.0139879086401238,0.0139879086401238,0.0139879086401238,0.0139879086401233,0.0139879086401238,0.0139879086401238,0.0139879086401233,0.0139879086401238,0.0139879086401238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
