Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Platycephalus_richardsoni,1,-0.00428744757339272,0.000664677384917489,-0.00385099028699631,-0.0115804875220546,-0.00584412548112745,0.0166605281903727,0.041412186704163,0.055713641842158,0.0612358923475198,0.0641664921748735,0.0637320355313862,0.0570489872438351,0.0477920079674163,0.0419693290120113,0.0389413878442904,0.0336265315091371,0.0252359550663144,0.0174250864336338,0.011322174191422,0.00483783672466132,-0.00137805626231913,-0.0034605079347978,-0.000958286783578899,0.00112276542198053,-0.00127062544571732,-0.0065338504327217,-0.0103977524285446,-0.00999600673726864,-0.00405053375780895,0.00638456871874826,0.0152781113195166,0.0143731062268628,0.00222018803516022,-0.0127262132505317,-0.0213983506419488,-0.0234059817853556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sardinops_sagax,1,0.000825471179646264,-0.0146084715669965,0.00196097778811155,0.0274345912824183,0.0793348342800022,-0.0119016188329407,0.0412366126254155,0.0945585704008879,0.079262705606239,0.0152959364622678,-0.0161317666914627,0.0106420288280991,0.053278713595615,0.0464301832947982,0.00425683493848261,-0.0284341570222904,-0.0442039130163716,-0.0401106900647886,-0.036007503062294,-0.0636690798693774,-0.0234810958495228,0,NA,NA,NA,-0.18452214675021,0.253412354895776,0.255670673352009,-0.363741312633159,0.0447352267895382,0.0503046499646223,0.0544642434526139,0.0569667776184861,0.0580111302419808,0.0581535107681961,0.0580339730555877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Engraulis_mordax,1,0.126403719824038,0.211501248082991,0.186197831779686,0.0937710813465977,-0.00712458537217309,-0.0938457548753537,-0.135859009390439,-0.0948763360920934,-0.000989477750795054,0.0461808680971005,-0.00180453661200053,-0.0736020854250086,-0.074588142228905,-0.00600359139045992,0.0610878063785707,0.0908898239310951,0.102988119413316,0.112700948529081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kajikia_audax,1,0.0979499465469963,-0.00717892539661288,-0.11991579847698,-0.126733059780988,-0.0177061825498451,0.125757959956836,0.210590043833716,0.0292373495036489,-0.000119118513704497,-0.038063760348582,-0.0713558886896647,-0.0729918510042003,-0.0359979379221748,0.00349360650660419,0.00149597880676988,-0.0412890479121697,-0.0828909196565548,-0.0910094037216172,-0.0682391723131008,-0.0299243477319919,0.0143450144029479,0.0497283345829432,0.0536234691155961,0.0219065191399661,-0.0187117104618707,-0.0406973835891686,-0.186496700352289,-0.0581059640308741,0.0202722787958831,-0.0654427913077491,-0.175410766668427,-0.115929950997548,0.0507283946482381,0.0582417474138634,-0.189258645721799,-0.321027546466309,0.0375486400544804,0.0651697100603396,0.114543103671119,0.13772404748942,0.0935398651319671,0.0111612097737658,NA,NA,NA,NA,NA
Thunnus_obesus,1,-0.0020344176872161,-0.0282562732882478,-0.0559402963618946,-0.0405723829359493,0.0147627567611251,0.0501117910605607,0.0407360463475322,0.00247390668198329,-0.0329730836568478,-0.037240889196754,-0.0247046596015379,-0.0137419995735724,-0.00575421906500034,0.00322386879069654,0.00774422986916805,0.000232653538293205,-0.0145961444609732,-0.0229042017838284,-0.0183644106037024,-0.00916164660818127,-0.0039332642197451,-0.010051615984022,-0.0180852920849226,-0.021641706549113,-0.0191960614775919,-0.0145313621014136,0.00625894459338888,-0.0015722000632642,-0.012236287172459,-0.0378887707154592,-0.0244838627796965,-0.0130021386709121,-0.0152849307560134,-0.0210086686141709,-0.0155988116769252,-0.00129378315672221,0.0347779096544643,0.010706849731521,-0.0119218985531924,0.00677857869494769,0.0464498066891963,NA,NA,NA,NA,NA,NA
Thunnus_orientalis,1,-0.046164623245021,-0.0339313602206746,-0.052028636632782,-0.0607646458657474,-0.01061809169624,0.0847795636769115,0.148047819039461,0.117713337331908,0.0120910404487153,-0.0939876960659216,-0.141476730283166,-0.12553640309233,-0.0772903087554262,-0.0300026250470902,-0.00259587261731564,0.00410625982918056,0.00632984607840825,0.0245008587320097,0.0625363957923861,0.103121076307587,0.127305402253726,0.132121327380016,0.122989765853553,0.0976679419810296,0.051459880894547,-0.00357868353806268,-0.0401950733461991,-0.0436246522103954,-0.0283088442174622,-0.0187914606541586,-0.0207003686156275,-0.0206720154636537,-0.0109299570824088,-0.00104829246217886,-0.00299656613750443,-0.015063281835956,-0.0266120905729137,-0.0318467687237041,NA,NA,NA,NA,NA,NA,NA,NA,NA
Makaira_nigricans,1,-0.0173004790424018,0.0517807266877478,-0.00330260351819192,-0.0431382859944714,-0.0267455292908618,0.00933285104995535,0.0142378542427522,-0.00454176102884438,-0.00962378421086718,0.00163809997793429,0.00496654785477704,-0.0010932432823052,0.00160141855315105,0.00910361484461356,-0.000436378579434016,-0.0247645418382016,-0.0390144704148434,-0.0384260556133845,-0.0402611603993455,-0.0413441233950301,-0.0178914120456769,0.021795892421097,0.0309570865697353,-0.00629186782086847,-0.0414262100747949,-0.030106665070047,0.00161270133379407,0.000300696905157615,-0.0344603246165317,-0.0603428590756683,-0.0624968796026239,-0.0597232065183884,-0.0509964516540282,-0.015334456482659,0.0317543975673989,0.0425707437226898,-0.00709553130089013,-0.0195127135388866,0.0551621798382035,0.10431170936002,0.0342313389666027,-0.0693472363188448,NA,NA,NA,NA,NA
Thunnus_albacares,1,-0.0150623846715424,-0.0234930606623383,-0.0276452721774345,-0.0263765055571864,-0.0221188794703924,-0.0152676644586412,-0.00654055534611575,-0.099690786489324,-0.0756590779847229,-0.036379962772181,0.00773141813231748,0.0266262292979062,0.0140871352636579,0.0048495735731305,0.0173611413449765,0.0194607449127407,-0.0229384355543704,-0.0798842080833616,-0.0849423242541448,-0.0293056907738272,0.0172855343676154,-0.00289337771487121,-0.0620940058758189,-0.0917795557521131,-0.0706325945143105,-0.0319171247072774,-0.00399848234869008,0.0123730112593812,0.0150446126415388,-0.00335368857271028,-0.0222676578337976,-0.00187726033605734,0.0529491195207402,0.0765808284266815,0.0247515294872197,-0.0568531322780011,-0.089300464166536,-0.0659732736159427,-0.0483066069252601,-0.061260064427677,-0.0646186972578954,0.01448876184673,0.0995764127045372,NA,NA,NA,NA
Istiompax_indica,1,-0.085023320429574,-0.126693355821,-0.0992634578096491,-0.0407518676289169,0.0134879115044158,0.0404818127342437,0.0226516488900398,-0.0286764271803044,-0.115842679234244,-0.110339335646883,-0.0446680269081861,-0.00416202933883533,-0.00575731224199719,0.00283899207904034,0.0266585900385657,-0.00153139148882103,-0.0996415124420285,-0.176987341117559,-0.155926017831641,-0.0849114752964251,-0.0577905422551717,-0.0752191855752057,-0.0726576670073095,-0.044807992313516,-0.039182377561145,-0.0465424010670626,-0.0132833883458237,0.0341981764362593,0.00464125776896862,-0.0859227584239485,-0.0936630932146516,0.0261620128700468,0.105795864029781,0.00648143948726232,-0.136305108943588,-0.0908750764880777,0.10451173071667,0.172966648944022,0.014174050413995,-0.139714915012419,-0.0827804890447696,0.0607061966510494,NA,NA,NA,NA,NA
Carcharhinus_limbatus,1,-0.115497500272986,-0.115339421968795,NA,NA,NA,NA,NA,NA,0.011277630448604,0.00955761671217981,0.00630730284000147,0.00220815449251655,-0.0022098497860138,-0.00689787405997866,-0.0120165126555556,-0.0175513406274412,-0.0231415974738018,-0.251206555348374,0.051900568326488,-0.0131372256826167,-0.012256272280077,-0.0102682953959193,-0.00771453623857295,-0.00515476232323293,-0.00296079641376615,-0.00128668340889791,-0.000123739627127112,0.000671651489471216,0.00134599946688244,0.00212400830644622,0.00303398345229484,0.00385874339030511,0.0043204201925891,0.00613322862036483,0.00613322862036481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphyrna_lewini,1,-0.0879482969849373,-0.0879482969848973,NA,NA,NA,NA,NA,NA,-0.090277496283784,-0.0841414200019758,-0.0616426221804547,-0.0157292345976733,0.0413744075545466,0.077815827359223,0.0683146995781713,0.0227162594834196,-0.0217183529123073,-0.0411077601391917,-0.047225311611285,-0.0603708907552926,-0.0723624406071598,-0.0565970527483665,-0.0132307805849677,0.00351434085133451,-0.00204264852994815,-0.0165253499070729,-0.0241725065624971,-0.0211193073625675,-0.0148784981804441,-0.0129884570311216,-0.0135714564905212,-0.0117252714783867,-0.00864530165376742,-0.0156697829535634,-0.0160104694404212,-0.0155589435779078,-0.0166774149593937,-0.0179860238517549,-0.019141110641362,-0.0197901346613129,-0.00765848543031364,-0.00765848543030392,-0.00765848543030639,NA,NA,-1,NA
Carcharhinus_leucas,1,0.0968100615902939,0.201271238315382,NA,NA,NA,NA,NA,NA,0.141832923717636,0.0806441267649959,0.00536432458609648,-0.0212564119486531,0.0123416667742688,0.0590849994167341,0.0699411777533897,0.0401747950713957,-0.00434912867713433,-0.0478451729554074,-0.0928575260435813,-0.0509866203228903,-0.0422974966302236,-0.00602847665402476,0.0339092833968567,0.0433783460825522,0.0153426212999747,-0.020784596504197,-0.0324703345493559,-0.0192734611512134,-0.00709047232482322,-0.0132390879673333,-0.0295255225169909,-0.0399948970381186,-0.0419699304424965,0.085254885176745,0.00615816764698757,0.0263612436201613,0.0863999309580658,0.0425491689935829,0.120657723370024,0.000877861920968326,0.000877861915692075,0.000877861912437439,NA,NA,NA,NA,NA
Carcharias_taurus,1,-0.128940533260599,-0.127463871018692,NA,NA,NA,NA,NA,NA,0.0361344241416188,0.0298823466656229,0.0289052209037778,0.042867024636,0.0641666317215022,0.0725032260974929,0.0548242908043659,0.0169836332269676,-0.0245511924186876,-0.0577711764201478,-0.0786504716796099,-0.0837616418720789,-0.0677457105772887,-0.0319792847970281,0.00836464686646621,0.0321455673480239,0.0287173219027312,0.00463003811951579,-0.0255607544385595,-0.0512352723607519,-0.0673475900537587,-0.0698815277296421,-0.0570985834282556,-0.0360043137543937,-0.0208074122133468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
