"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,-0.00132290215763061,0.00524225660356187,0.0100887059283072,0.0150872043518765,-0.00581547478291873,-0.0157206955819277,-0.00939404732486627,0.0277765040061439,0.0203178718872963,-0.0118055873846297,-0.0172664551578013,-0.014448039556534,0.00837696265284299,-0.0266411174193635,-0.000544232131882319,0.0269283019615057,0.0097056113161741,0.0501332792708317,0.0540511896826939,0.0436428572160468,-0.0529067436973177,-0.0164750256304082,-0.0587248877465066,-0.0149203130754337,-0.0250263082723974,-0.0195953852675887,-0.060403508774735,-0.0154569291980312,-0.0126766734772556,-0.0199430272364318,-0.0222946663065175,-0.0405754552291019,-0.00733072639201661,-0.00830952937088599,0.0399535670014314,-0.0646557489265557,0.00351656418087882,-0.02411267724099,-0.0387687464565217,0.0666745959092459,0.0842079027951969,-0.161742860055327,0.0118299384627512,-0.169197471958018,0.0368165018388303,-0.0361354751827253,-0.0494359027459728
