ID,min_year,max_year
2113,1980,1991
2114,1979,1988
2116,1980,1991
2117,1979,1988
2121,1980,1991
2122,1979,1988
2123,1976,1999
2124,1976,1996
2126,1979,1988
2127,1979,1988
2128,1980,1991
2129,1980,1991
2130,1980,1991
2131,1980,1991
2132,1979,1988
2133,1980,1991
2134,1980,1991
2135,1980,1991
2140,1980,1991
2141,1979,1988
2142,1980,1991
2143,1980,1991
2144,1979,1988
2145,1980,1991
2147,1979,1988
2148,1980,1991
2149,1974,2005
2150,1976,2005
2151,1976,2005
2152,1979,1998
2153,1974,1998
2155,1976,1999
2156,1976,1999
2157,1976,1999
2158,1980,1991
2163,1980,1991
2164,1980,1991
2165,1980,1991
2166,1980,1991
2168,1980,1991
2172,1990,2006
2173,1976,2005
2174,1976,2005
2175,1980,1991
2176,1979,1988
2177,1980,1991
2178,1974,2005
2179,1976,2005
2180,1976,2005
2862,1968,2015
2955,1967,2015
2957,1968,2015
2958,1968,2015
2961,1966,2015
4288,1970,2012
4381,1996,2001
4730,1979,1988
5656,1985,1994
5658,1985,1994
5660,1985,1994
5681,1978,1998
5682,1993,1998
7750,2006,2008
7751,2006,2008
7752,2006,2008
7753,2006,2008
7754,2006,2008
7755,2006,2008
7756,2006,2008
7757,2006,2008
7758,2006,2008
7759,2006,2008
7760,2006,2008
7761,2006,2008
7762,2006,2008
7763,2006,2008
7764,2006,2008
7765,2006,2008
7766,2006,2008
7767,2006,2008
7768,2006,2008
7769,2006,2008
7770,2006,2008
7771,2006,2008
7772,2006,2008
7773,2006,2008
7780,1998,2008
7781,1998,2008
7782,1998,2008
7783,1998,2008
7784,1998,2008
7785,1998,2008
7786,1998,2008
7787,1998,2008
7788,1998,2008
7789,1998,2008
7790,1998,2008
7791,1998,2008
7792,1998,2008
7793,1998,2008
7794,1998,2008
7795,1998,2008
7796,1998,2008
7797,1998,2008
7798,1998,2008
7799,1998,2008
7800,1998,2008
8170,1979,2002
8171,1976,2004
8172,1993,2004
8173,1975,2002
8174,1961,2006
8175,2000,2008
8176,1990,2001
8177,1993,2000
8179,2000,2007
8180,2003,2008
8181,2003,2009
8182,1976,2005
8332,1983,2005
8333,1976,2005
8334,1976,2005
8335,1976,2005
8336,1974,2004
8337,1991,2005
8338,1974,2005
8339,1983,2005
8368,1994,2005
8369,1975,2004
8370,1992,2005
8371,1994,2005
8372,1980,2005
8373,1980,2005
8374,1973,2005
8375,1989,2002
8376,1976,2002
8377,1983,2005
8378,1976,2005
8379,1976,2005
8380,1977,2005
8381,1975,2004
8382,1990,2006
8383,1974,2005
8407,1979,2006
8408,1999,2003
8409,1970,2003
8410,1982,2004
8411,1972,2003
8412,1982,2005
8413,1999,2003
8414,1983,2005
8415,2000,2004
8416,1983,2005
8417,2000,2004
8418,1972,2002
8419,1996,2005
8420,1972,2005
8424,1976,2001
8425,1994,2005
8426,1974,2003
8427,1973,2004
8428,1989,2005
8429,1996,2005
8430,1995,2005
8434,1993,2005
8435,1993,2005
8437,1993,2005
8438,1993,2005
8453,1983,2000
9106,1991,2002
9472,1985,2009
9473,1985,2009
9474,1985,2009
9475,1985,2009
9476,1985,2009
9480,1994,2009
9809,1993,2002
9810,1994,2002
9811,1994,2002
9812,1994,2002
12071,1986,1987
12072,1986,1987
12102,2000,2011
12108,1980,1982
12111,1995,2000
12115,2001,2013
12116,1980,1982
12117,1975,1977
12126,2000,2013
12162,1999,2006
12183,2000,2011
12187,2000,2011
12194,2000,2011
12214,1999,2005
12220,1999,2006
12234,2000,2011
12238,2000,2011
12341,2004,2013
12466,2000,2012
12509,2005,2009
12527,1999,2006
12528,1999,2006
12529,1999,2006
12547,2004,2013
12614,2000,2011
12617,1991,1994
12618,1992,1994
13119,1981,2004
13224,1984,2016
13232,1984,2016
13235,1985,1995
13238,1984,2016
13241,1984,2016
13283,1974,2013
13339,1970,2012
13525,1975,2016
13609,1970,2016
13714,1970,2012
14129,1970,2014
14243,1973,2014
14551,1974,2012
14661,1971,2016
14662,1974,2012
14663,1977,2016
14708,1974,2012
14716,1970,2016
14740,1970,2016
14751,1971,2016
14752,1974,2012
14775,1970,2016
14792,1970,2014
14863,1997,2009
17807,2001,2011
19715,2001,2011
21307,1970,2016
21314,1970,2016
21315,1970,2016
21338,1972,2016
21343,1970,2016
22903,1985,2013
23369,1969,2017
23370,1969,2017
23371,1969,2017
23372,1969,2017
23374,1950,2010
