Binomial	ID	year	popvalue
Otaria_flavescens	5657	1952	46090
Otaria_flavescens	5659	1952	38624
Arctocephalus_gazella	5306	1955	51
Arctocephalus_gazella	5306	1965	500
Arctocephalus_gazella	5306	1969	3000
Otaria_flavescens	2324	1970	26739
Cephalorhynchus_hectori	11783	1970	30398
Arctocephalus_gazella	2319	1972	24777
Eubalaena_australis	15134	1972	450.6442
Arctocephalus_gazella	2319	1973	30780
Arctocephalus_gazella	2320	1973	29059
Eubalaena_australis	15134	1973	422.8289
Arctocephalus_gazella	2319	1974	35970
Eubalaena_australis	15134	1974	509.5569
Phocarctos_hookeri	2228	1975	3000
Otaria_flavescens	2324	1975	23478
Mirounga_leonina	5654	1975	757900
Eubalaena_australis	15134	1975	507.2058
Arctocephalus_gazella	2319	1976	37813
Arctocephalus_gazella	2320	1976	52198
Eubalaena_australis	15134	1976	475.1002
Arctocephalus_gazella	2319	1977	35868
Arctocephalus_gazella	2320	1977	66075
Arctocephalus_gazella	2321	1977	1600
Eubalaena_australis	15134	1977	587.3387
Arctocephalus_tropicalis	11423	1978	26.5
Eubalaena_australis	15134	1978	521.2807
Arctocephalus_tropicalis	11423	1979	42.7
Eubalaena_australis	15134	1979	629.2288
Otaria_flavescens	2324	1980	20217
Arctocephalus_gazella	5306	1980	4500
Arctocephalus_tropicalis	11423	1980	61.1
Eubalaena_australis	15134	1980	715.9569
Arctocephalus_forsteri	2182	1981	16600
Arctocephalus_tropicalis	11423	1981	97.1
Eubalaena_australis	15134	1981	497.1128
Phocarctos_hookeri	2228	1982	4000
Arctocephalus_tropicalis	11423	1982	100.2
Leptonychotes_weddellii	15020	1982	720.1251
Eubalaena_australis	15134	1982	498.9596
Arctocephalus_gazella	2321	1983	3000
Arctocephalus_gazella	11422	1983	25.3
Arctocephalus_tropicalis	11423	1983	94.3
Leptonychotes_weddellii	15020	1983	950.7602
Eubalaena_australis	15134	1983	696.0331
Phocarctos_hookeri	2228	1984	6655
Arctocephalus_gazella	11422	1984	20.8
Arctocephalus_tropicalis	11423	1984	78
Leptonychotes_weddellii	15020	1984	871.9207
Phocarctos_hookeri	2228	1985	6750
Otaria_flavescens	2324	1985	16957
Arctocephalus_gazella	11422	1985	20.3
Arctocephalus_tropicalis	11423	1985	96.8
Leptonychotes_weddellii	15020	1985	692.0316
Arctocephalus_gazella	2321	1986	11700
Arctocephalus_gazella	11422	1986	28.3
Arctocephalus_tropicalis	11423	1986	84.2
Leptonychotes_weddellii	15020	1986	651.0841
Arctocephalus_tropicalis	106552	1986	8
Arctocephalus_gazella	2321	1987	13350
Arctocephalus_gazella	11422	1987	40
Arctocephalus_tropicalis	11423	1987	144.5
Leptonychotes_weddellii	15020	1987	749.0903
Arctocephalus_gazella	11422	1988	55.2
Arctocephalus_tropicalis	11423	1988	113.3
Leptonychotes_weddellii	15020	1988	910.2515
Balaenoptera_musculus	15073	1988	0
Mirounga_leonina	106019	1988	15264
Arctocephalus_gazella	11422	1989	61
Arctocephalus_tropicalis	11423	1989	113.7
Leptonychotes_weddellii	15020	1989	749.3007
Balaenoptera_musculus	15070	1989	0.23
Mirounga_leonina	106019	1989	14501
Arctocephalus_tropicalis	106552	1989	16
Balaenoptera_physalus	2322	1990	24000
Arctocephalus_gazella	5306	1990	15000
Arctocephalus_gazella	11422	1990	63.2
Arctocephalus_tropicalis	11423	1990	182.6
Leptonychotes_weddellii	15020	1990	686.2569
Balaenoptera_musculus	15073	1990	0.39
Mirounga_leonina	106019	1990	13336
Arctocephalus_tropicalis	106552	1990	17
