population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
1050,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1048,1,-0.0427902385513776,-0.0626501234186747,-0.0796245877324391,-0.0937136314926246,-0.10491725469919,-0.113235457352278,-0.118668239451773,-0.121215600997686,-0.120877541990052,-0.117654062428879,-0.111545162314111,-0.102550841645815,-0.0906711004239281,-0.0759059386484852,-0.058255356319471,-0.0377193534369141,-0.0142979300008049,0.012008913988878,0.0412011785321454,0.0732788636289704,0.10824196927933,0.146090495483279,0.186824442240721,0.230443809551807,0.269327968303988,0.268601480903307,0.206977951505835,0.107532034019529,0.0302333751525923,0.0171034865496267,0.0459887396015559,0.0572258251773918,0.026768219401603,-0.00925870214391455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1047,1,0.0160925806447809,-0.0107165097386077,-0.0277633530008004,-0.0176163672524683,0.0145992101000187,0.0452318244598529,0.0544040333035116,0.0420344254528151,0.0219247040374611,0.00530511548195278,-0.00514717315443924,-0.00843009424524999,-0.000839053256245892,0.0184407312645092,0.0420839615674611,0.0592011351913149,0.0635698417288706,0.0552319414658782,0.0370830373604942,0.0142009289122873,-0.00501117887041147,-0.0125221308401575,-0.00729222402742424,0.00451418166580941,0.0166500166583314,0.0269446173371004,0.033437872927836,0.0312187763650513,0.0179363111828676,0.000763866899822663,-0.00755984199558668,-0.00130128097803306,0.0126520047805143,0.0233687565904845,0.0274314996517839,0.0294586085501498,0.0332378983000861,0.0367837597736091,-1,-1,-1,-1,-1,-1,-1,-1
21349,1,0.0156948931572485,0.015288506158031,0.0151665639278094,0.0153537078693504,0.0158490273192413,0.0166267935217499,0.0176383037607604,0.0188161939148836,0.0200795118775703,0.0213402763096386,0.0225099448462944,0.0235061407593835,0.0242586642394729,0.0247143966061292,0.0248409405453454,0.0246284524478066,0.0240899852189922,0.0232596984833671,0.02219023071931,0.0209480597897227,0.0196084635048468,0.0182497991017025,0.0169481099574926,0.0157714606809329,0.0147759679920574,0.0140022261159869,0.0134733261440232,0.0131944935971284,0.0131536256130471,0.0133236987199976,0.013665633606287,0.0141324231331255,0.014673272891665,0.0152379767328843,0.0157808032733642,0.0162639962557827,0.0166600445342762,0.0169531888973915,0.0171395571250339,0.0172263940776527,0.0172301225662439,0.0171736176609234,0.0170830654901222,0.0169842088433838,0.0168987950091677,0.0168411426564279
1049,1,-1,-1,-1,-1,-1,-1,0.127351968986639,0.134670837573393,0.127728177867051,0.0950826420245792,0.0591740711379023,0.0521054093137265,0.0727589851520836,0.0832368791758173,0.0512046509069011,-0.0139404415339184,-0.0720938725614324,-0.0923816657751491,-0.0763725545016625,-0.0488623093840752,-0.0364209600249574,-0.0527427108400071,-0.0913796575750141,-0.125714119791937,-0.124404972830561,-0.0792314574342113,-0.0200605438379532,0.00386576197617594,-0.0378495640858,-0.135548040324303,-0.252144932303439,-0.351174480619151,-0.413993824351715,-0.440588359701512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1051,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.544068044350276,0.234083206033368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777,1,-0.0408253569729178,-0.0408253569729173,-0.0408253569729178,0.124143679180438,0.124143679180438,0.124143679180438,0.124143679180438,0.124143679180437,0.124143679180438,0.124143679180438,0.124143679180438,0.124143679180438,0.124143679180437,0.124143679180438,0.124143679180438,0.124143679180438,0.124143679180437,0.124143679180438,0.124143679180438,0.124143679180437,0.124143679180437,0.124143679180438,0.124143679180437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2861,1,-3.09012500673833e-06,0.00181881000653644,0.00277075946498724,0.00236725783864906,0.00208033498916178,0.00333774383527767,0.00588247188749302,0.00920424125794769,0.0134793243851376,0.0174122732930329,0.0174237973363074,0.0117834042741224,0.00421177947300177,0.000419350612887967,0.00179289567636819,0.00533478971889975,0.00898646503632017,0.0131993316252326,0.0171072526117159,0.017552271263508,0.0138862416120143,0.0103280972402228,0.0108970347074929,0.0145751926288585,0.0183032779798285,0.0222859789005572,0.0284193885908849,0.0348260338683193,0.0364896030733279,0.0317572238610193,0.0245347866250381,0.0190298176695965,0.0156020907540994,0.0133217716716996,0.0134139922655077,0.0173705071063461,0.0234763840813409,0.0281362836365938,0.0300821699911707,0.031128626720375,0.0331588046976137,0.0362672551402708,0.0396675461740328,0.0426170988138785,0.0443330564172941,-1
14250,1,0.0066374666268082,0.00663746662680403,0.00663746662679071,0.00663746662676501,0.00663746662672748,0.00663746662667802,0.00663746662661452,0.00663746662653442,0.00663746662643744,0.00663746662632475,0.00663746662619324,0.00663746662604128,0.00663746662587447,0.00663746662570716,0.00663746662554993,0.00663746662540474,0.00663746662526871,0.00663746662514186,0.00663746662502782,0.00663746662492981,0.00663746662484996,0.00663746662479062,0.00663746662475637,0.00663746662475007,0.00663746662477063,0.00663746662481401,0.00663746662487399,0.00663746662494324,0.00663746662501372,0.00663746662508152,0.00663746662514669,0.00663746662521286,0.00663746662528324,0.00663746662536187,0.00663746662545163,0.00663746662555108,0.00663746662565252,0.00663746662574488,0.00663746662582439,0.00663746662589118,0.00663746662594369,0.00663746662597742,0.00663746662599149,0.00663746662599404,-1,-1
14242,1,0.0221902940004668,0.0229442293266229,0.0236900312658496,0.0233502319443224,0.0218386144787247,0.0206212460729309,0.0214883978608958,0.0246591881863844,0.0283352904834291,0.0301076082642163,0.0286764645107547,0.0246661541001895,0.0203953043717155,0.018488662858773,0.0197596328129491,0.0225257728076708,0.0248896189582806,0.0273791230030439,0.0318137864610345,0.0374550269735778,0.0403090719512947,0.0373962229924583,0.0301746138527159,0.0223235344987124,0.0156320982233746,0.0101275045470183,0.00707896903218394,0.00883844316189239,0.0153551520857595,0.0233023346239575,0.029572233515461,0.0337208373905463,0.0360146420525568,0.0352132397192148,0.0302977015948145,0.0232951557720371,0.0183098027030976,0.0178372596173468,0.0211898300067304,0.0260825929705206,0.0304018627068402,0.0327639724516758,-1,-1,-1,-1
