"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Castor_canadensis","Castor_canadensis",75,1,NA,-0.034252775798259,-0.034252775798259,0.0478250724222645,0.0478250724222646,0.0350330288331988,0.0267170534356084,0.0257946398073407,0.0257946398073406,0.02628431353224,0.0179520720081457,0.0182898485870071,0.0318996829424155,-0.00276955246469525,-0.00276955246469523,-0.00276955246469525,0.00340645514000282,0.00638656949183646,0.0338161547735167,0.0250453309026457,0.0168626715671296,0.00532242705551353,0.00939889368977631,0.00290173870641539,0.00287135126213446,-0.0193367711953009,-0.0259674766865654,-0.0321302033401799,-0.0217511212523104,-0.0159803497418957,-0.0159803497418958,-0.00262029744864046,-0.0121314423773272,-0.000259503223470001,0.00234146154504064,-0.00991383124221132,-0.00991383124221118,-0.0105735715866817,-0.0105735715866816,-0.0105735715866818,-0.00452520426459391,-0.00452520426459424,-0.00452520426459413,0.0252813191368286,0.0655799570445335,0.0655799570445335
"Lontra_canadensis","Lontra_canadensis",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.142667503568731,NA,NA,NA,-0.00627206721037976,0.00151530105773368,0.0131259113507189,0.0226129094647499,0.0270807540155162,0.0268104536375921,0.0219610309212309,0.0116660670560463,-0.00361801175502868,-0.0206605592261646,-0.0352994695058701,-0.0450816519539267,-0.0495409442533513,-0.0487152418965717,-0.0426986275258422,-0.0329172289033597,-0.0229756281681051,-0.0170450967240534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ondatra_zibethicus","Ondatra_zibethicus",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236572006437063,-0.0237123249640692,-0.0237123249640689,NA,NA,NA,NA,NA
"Trichechus_manatus","Trichechus_manatus",18,1,0.0368482294510727,0.0368482294510728,0.0368482294510728,0.0368482294510727,0.0368482294510729,0.0368482294510727,0.0368482294510728,0.0368482294510728,0.0368482294510728,0.0838094989965252,0.0337891535407929,0.0337891535407928,0.0299628916863951,0.0299628916863953,0.0299628916863952,0.0299404733288815,0.0299404733288816,0.0299404733288817,0.0299404733288815,0.0299404733288816,0.0299404733288817,0.025213543839604,0.0252135438396041,0.0252135438396039,0.0252135438396041,0.101546143973677,-0.0343489726063984,0.0106979494210565,0.0106979494210561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
