population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
4596,1,-0.00192038997147437,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.00192038997147481,-0.193820026016113,0.301029995663981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2317,1,0.00275968253894199,0.00275968253894199,0.00275968253894154,0.00275968253894199,0.00275968253894199,0.00275968253894154,0.00275968253894199,0.00275968253894199,0.00275968253894154,0.00275968253894199,0.00275968253894199,0.00275968253894199,0.00275968253894154,0.00275968253894199,0.00275968253894154,-0.193820026016113,0.301029995663981,-0.00200205168573131,-0.00200205168573175,-0.00200205168573175,-0.00200205168573175,-0.00200205168573175,-0.00200205168573131,-0.00200205168573175,-0.00200205168573175,-0.00200205168573175,-0.00200205168573175,-0.00200205168573175,-0.00200205168573175,-0.00200205168573175,-0.00200205168573131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5164,1,-1,-1,-1,-1,-1,-1,-0.0232156699910253,-0.0232156699910253,-0.023215669991024,-0.0232156699910102,-0.0232156699909845,-0.0232156699909658,-0.0232156699909578,-0.0232156699909791,-0.0232156699910209,-0.0232156699910755,-0.0232156699911266,-0.0232156699911639,-0.0232156699911874,-0.0232156699912029,-0.0232156699912114,-0.0232156699912021,-0.023215669991163,-0.0232156699910806,-0.0232156699909611,-0.0232156699908208,-0.0232156699906871,-0.0232156699905797,-0.0232156699905048,-0.0232156699904553,-0.0232156699904251,-0.0232156699904105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2297,1,-1,-1,-1,-1,-1,-1,-1,0.0032618927958401,0.0032618927958401,0.0032618927958401,0.0032618927958401,0.00326189279583922,0.0032618927958401,0.0032618927958401,0.0032618927958401,0.00326189279583922,0.0032618927958401,0.0032618927958401,0.0032618927958401,0.0032618927958401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2315,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0521548698272816,0.0521548698272813,0.0521548698272816,0.0521548698272816,0.0521548698272813,0.0521548698272816,0.0445821326527405,0.0263919554514167,0.0263919554514167,0.0263919554514165,0.0263919554514167,0.0263919554514167,0.0263919554514165,0.0263919554514167,0.0263919554514167,0.0263919554514165,0.0263919554514167,0.0263919554514167,0.0263919554514165,0.0263919554514167,0.0263919554514167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2318,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.0340800896228328,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6155,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00461116767753555,0.00445792936400613,0.00411413018367623,0.00358637692445019,0.00293841929120431,0.00220325461074777,0.00145099589302378,0.000692975486716207,-0.000135481935406023,-0.00110225357855276,-0.00219703876770661,-0.00332397877987134,-0.00442699556634008,-0.00536213165608013,-0.00603525768428925,-0.00644731319336511,-0.00667796703888657,-0.00680402637631072,-0.00686057142147778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2316,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000885463622224858,0.000885463622224414,0.000885463622224414,0.000885463622224858,0.000885463622224414,0.000885463622224858,0.000885463622224414,0.000885463622224414,0.000885463622224858,0.000885463622224414,0.000885463622224858,0.000885463622224414,0.000885463622224414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11401,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.698970004336019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23376,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00823885022786364,-0.00823885022786364,-0.00823885022786364,-0.00823885022786364,-0.00823885022786364,-0.00823885022786364,-0.00823885022786275,-0.00823885022786364,-0.00823885022786364,-0.00823885022786364,-0.00823885022786364,-1,-1
