population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
264,1,-0.032660588571562,-0.032660588571562,-0.032660588571562,-0.032660588571562,-0.0326605885715621,-0.032660588571562,-0.0326605885715619,-0.032660588571562,-0.0326605885715621,-0.032660588571562,-0.032660588571562,-0.032660588571562,-0.032660588571562,-0.0326605885715619,-0.032660588571562,-0.0326605885715621,-0.0326605885715618,-0.032660588571562,-0.032660588571562,-0.0326605885715621,-0.032660588571562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17697,1,-1,-0.00854317719281494,-0.00854317719281517,-0.00854317719281417,-0.00854317719281128,-0.00854317719280606,-0.00854317719279907,-0.00854317719279019,-0.00854317719277742,-0.00854317719275621,-0.00854317719272424,-0.00854317719268277,-0.00854317719263076,-0.00854317719257136,-0.00854317719250852,-0.00854317719245296,-0.00854317719240866,-0.0085431771923799,-0.00854317719236652,-0.00854317719236319,-0.00854317719236464,-0.00854317719237085,-0.00854317719238012,-0.00854317719239556,-0.00854317719241665,-0.00854317719244291,-0.00854317719247327,-0.00854317719250769,-0.00854317719254555,-0.00854317719258652,-0.00854317719263109,-0.00854317719267816,-0.00854317719272663,-0.00854317719277492,-0.00854317719282038,-0.0085431771928613,-0.00854317719289827,-0.00854317719292763,-0.008543177192947,-0.00854317719295572,-1,-1,-1,-1,-1,-1
2372,1,-1,-0.111842990735333,-0.139740785394319,-0.0772541552379178,0.093845734767291,0.209740746732908,0.146941746102333,-0.000801944586263925,-0.0828114864706653,-0.127772736742515,-0.262280051044171,-0.439133710253393,-0.431919079749073,-0.143729246643625,0.221649460030999,0.381479652110412,0.277003452663153,0.0761975164184157,-0.0493248716359849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2391,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0725506671486118,-0.173064804425493,0.185046101708608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2390,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.188325715472693,0.0357155522665346,0.32870142226184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2389,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.50300177369964,0.082974235064764,0.0532455119532251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2388,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.119186407719209,0.387389826338729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0118992232997077,0.312611868213796,-0.117385598717854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2386,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.397940008672038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2385,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.301029995663981,0.574031267727719,0.531478917042255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2384,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.275222732057696,0.0951337549822533,-0.0219018414478298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2383,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49136169383427,0.794195615173501,-0.387930217717332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2382,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.801632346233166,0.823908740944319,0.628388930050312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2381,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.375663613960885,0.553755311753407,-0.209259622308336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2380,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.24715461488113,0.802494041916459,0.188954948951931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2379,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.204119982655925,0.447158031342219,0.422073688388757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2378,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.564271430438563,0.134698573897456,0.414973347970818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2377,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.269315582486775,0.0832401025244924,-0.311249160845667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2376,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.400564152498187,0.435728569561437,0.329058719264225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2375,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.11069829749369,0.321551662808583,0.269872013673594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2374,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0434656937810903,-0.465840244309973,0.6494846412561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2373,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0846441417491269,-0.190056915192505,0.16166154363304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25478,1,-1,-1,-1,0.215599800339355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25479,1,-1,-1,-1,-1,-0.0532455119532251,-0.106455330914287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8833,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.531478917042255,0.427562475278839,0.148168577326775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23571,1,-1,-1,-1,-1,0.098103883899532,0.103328862959751,0.108828177482461,0.102517879410385,0.0735416231053094,0.0263827687509528,-0.0189615739152367,-0.0472101374305014,-0.0640977139834615,-0.0843257869448957,-0.106083128105378,-0.109616353470446,-0.0844128519620054,-0.0465553482882921,-0.0215578604806246,-0.0208213471660121,-0.0486498240261419,-0.121994809683588,-0.252771124522389,-0.397674995892262,-0.452510763099749,-0.337601372036332,-0.102921321026631,0.105483682701281,0.253127143634895,0.33435909061689,0.340277456885955,0.320023542757438,0.287295166099309,0.242092326911796,0.18441502519476,0.109090586861606,-0.000713350042044647,-0.124451363646708,-0.212995299185867,-0.246535837645713,-0.257267381915468,-0.284021355070247,-0.320723094240807,-0.32948772095311,-0.299170332406385,-0.265559027587301
23572,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.344808920242568,0,0,0.205761929722902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17691,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.10048806092392,-0.0943427605952432,-0.0826552094059549,-0.0675662698552083,-0.0507064836432568,-0.0326614545231593,-0.0143514408102438,0.00233545933016033,0.0159036297163033,0.0268612911060745,0.0372195616063723,0.0481327523963957,0.0584187680074066,0.0657772365164446,0.0692703212542822,0.0701465280648139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17690,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0169502117242395,-0.0723580739974155,-0.124356828674657,-0.108561194013642,-0.0315842160915277,0.0324929630022756,0.0222619185004866,-0.0456468264187858,-0.0950313585913357,-0.0679833275551092,0.0211793209255748,0.1051027469262,0.126457535962605,0.0809717187962926,0.0102955277588728,-0.0366219887838695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19100,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0410578542233235,0.0409381060473604,0.0401512884470674,0.0382264042890146,0.0353003141890604,0.032012674279605,0.0289963292830233,0.0265269746410612,0.0245086100596525,0.0226273418832101,0.0205878037989669,0.0183910791060273,0.0164133287417778,0.015099017628299,0.0145501491201148,0.0144831694229492,0.0145426857745465,0.0145125516989788,0.0142496800550909,0.013665511076888,0.0129126056587587,0.0123937309044746
17689,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0706113449485243,-0.0109068499361874,0.0511504729009632,0.0506177750232191,-0.0105282355841011,-0.0656973371727326,-0.0572368999559297,0.00711455446426923,0.0737419327270905,0.105431549262512,0.109808606308818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17688,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11176993551542,0.0977279240547921,0.0750296205600169,0.0536812206215892,0.0402609024766803,0.0343704908458132,0.0319441820815987,0.030010007975498,0.0281443102469525,0.0268682247365372,0.0262835343632238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17745,1,-1,-1,-1,-1,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17744,1,-1,-1,-1,-1,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235139,0.0124148496235148,0.0124148496235139,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17743,1,-1,-1,-1,-1,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17742,1,-1,-1,-1,-1,-0.00753910561505844,-0.00753910561505844,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17741,1,-1,-1,-1,-1,-0.0101162129776871,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10410,1,-1,-1,-1,-1,-0.446404744226181,-0.356202335765899,-0.197066620247321,-0.0196244936903578,0.128415365310136,0.223782403875669,0.266304464566402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12007,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0307604368854824,0.0404229772955469,0.0367006554655041,0.00778876344483725,-0.024985027772245,-0.032875975808889,-0.0188181511329746,-0.0165915771089051,-0.0508176707797956,-0.108287712231458,-0.15135743432556,-0.149607313963371,-0.0937631528254316,0.00750605303666374,0.12634801339182,0.213728281559284,0.22211536400161,0.148844774054471,0.0520503745462475,0.00540931878402673,0.0284406503522552,0.0679886368570071,0.0555998837228662,-0.0206362271535043,-0.109703238562893,-0.160321732187067,-0.162365351177989,-0.115834095535718,-0.0446747994116805,-1,-1,-1,-1,-1,-1
19094,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.045697359641095,-0.0222012872853377,0.013934052656003,0.0389485233459101,0.0343892430201729,0.00468321486837886,-0.0239122012362705,-0.0246089899694322,0.00583192073003702,0.0436038815214397,0.0596627787145567,0.0450202651172806,0.0140576419320211,-0.0139931108823261,-0.0313127885944509,-0.0391213422138952,-0.0372274635402599,-0.023959247881977,-0.00463004884673701,0.00880255872989744,0.0102757229976538,0.00640711245036019
21269,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0558554107659388,-0.0726724715643542,-0.103372240618205,-0.136557920507529,-0.157291627340241,-0.155250720952861,-0.13040692875825,-0.0928634268770615,-0.0567421524373484,-0.0323648178663817,-0.0219325847155801
21268,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0443577413778432,-0.0443577413774537,-0.0443577413762778,-0.0443577413740463,-0.0443577413709479,-0.0443577413676014,-0.0443577413647293,-0.0443577413627896,-0.0443577413618169,-0.0443577413615197,-0.0443577413615067
21267,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00171167638621827,0.00165996980085792,0.00162707859625322,0.00170991283338334,0.00195406776201668,0.00232305030574415,0.00273008393192781,0.00309129230492339,0.00335713502867241,0.00351435878235346,0.00357821603327807
10409,1,-1,-1,-1,-1,0.00368157593208718,0.00328209137463009,0.00413307740865387,0.0101468190930818,0.0229422898074989,0.0343326863141842,0.02842936855879,-0.00226078626017934,-0.0434214091830221,-0.0682284480834077,-0.0640766904478576,-0.0474819602839298,-0.0486343142762313,-0.0818598406449595,-0.133800944567092,-0.178797985148463,-0.201265342546353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19645,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0175204239793953,0.0173977709055602,0.0166330347014068,0.0150176550219658,0.0132507568988025,0.0122549905852112,0.0119611656760243,0.0113027509990555,0.00969041312854424,0.00811805579512992,0.00822527370730342,0.010187877805294,0.0120624948273931,0.0117135480268442,0.00927040376578514,0.00707697627421222,-1
8781,1,-1,-1,-1,-1,-1,-0.00258511055067889,-0.0068455066942289,-0.0155513492554746,-0.0267416355159974,-0.0368430882349371,-0.0427732847720631,-0.043858276326282,-0.0415277056207137,-0.0361693882009114,-0.0280977384360105,-0.0185560907582116,-0.00776021315733533,0.00407766977775526,0.0144683599394793,0.0191691147009738,0.0172172395157062,0.00807967417189492,-0.0101045501527873,-0.0359536140251686,-0.0650913040528694,-0.0932076980123479,-0.118168900961089,-0.139637882959622,-0.157614644007944,-0.172099184106042,-0.183091503253937,-0.190591601451619,-0.19459947869908,-0.195654200463265,-0.195912028611892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11998,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.263241434774582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167896050961597,0.167896050961597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11953,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.342422680822206,-1.04139268515823,0.778151250383644,0.0669467896306132,0.154901959985743,-0.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8578,1,-1,-1,-1,-1,-1,0.0485111436522745,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,1,-1,-1,-1,-1,-1,0.00586897604579484,0.00586897604579484,0.00586897604579484,0.0744134205491733,0.0744134205491735,0.0744134205491735,0.0744134205491735,0.0181424297353818,0.018142429735382,0.018142429735382,0.018142429735382,0.018142429735382,0.0181424297353818,0.018142429735382,0.0540258001222831,0.0540258001222829,0.0540258001222829,0.0540258001222831,0.0540258001222831,0.0540258001222829,0.0540258001222829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8566,1,-1,-1,-1,-1,-1,0.0485111436522745,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,1,-1,-1,-1,-1,-1,0.0837726951146638,0.0837726951146638,0.0837726951146638,-0.00625841990663112,-0.00625841990663134,-0.00625841990663112,-0.00625841990663112,0.0416038816699227,0.0416038816699225,0.0416038816699227,0.0416038816699227,0.0416038816699225,0.0416038816699227,0.0416038816699227,0.0547190384937914,0.0547190384937912,0.0547190384937914,0.0547190384937912,0.0547190384937914,0.0547190384937914,0.0547190384937912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8558,1,-1,-1,-1,-1,-1,-0.0566047921225743,-0.0566047921225743,-0.0566047921225745,-0.0566047921225743,-0.0566047921225743,-0.0566047921225743,-0.0566047921225745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
178,1,-1,-1,-1,-1,-1,-0.00395094226499998,-0.00395094226500009,-0.00395094226500003,-0.0765526270419404,-0.0765526270419403,-0.0765526270419404,-0.0765526270419403,0.0504770136159006,0.0504770136159007,0.0504770136159007,0.0504770136159006,0.0504770136159007,0.0504770136159007,0.0504770136159006,0.0316926785166224,0.0316926785166223,0.0316926785166224,0.0316926785166224,0.0316926785166223,0.0316926785166223,0.0316926785166225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8557,1,-1,-1,-1,-1,-1,-0.0400582145983299,-0.0400582145983299,-0.0400582145983299,-0.0400582145983295,-0.0400582145983299,-0.0400582145983299,-0.0400582145983295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
