population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
5328,1,0.00993755683782149,0.00993755683782149,0.00993755683782149,0.00993755683782149,0.00993755683782149,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.0106263487135436,0.01249387366083,0.01249387366083,0.01249387366083,0.01249387366083,0.01249387366083,0.01249387366083,0.0124938736608295,0.01249387366083,0.0124938736608304,0.01249387366083,0.0586970863518936,0.0586970863518936,0.0586970863518936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4618,1,-0.0120411998265593,-0.0120411998265593,-0.0120411998265593,-0.0120411998265593,-0.0120411998265593,0.0317541791234701,0.0317541791234692,0.0317541791234701,0.0317541791234697,0.0317541791234697,0.0317541791234697,0.0317541791234697,0.0317541791234697,0,0,0,0,0,0,0,0,0,0,-0.0810126828954316,-0.0810126828954312,-0.0810126828954316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3453,1,0.00865759765486684,0.0086575976548664,0.00865759765486684,0.00865759765486684,0.0086575976548664,0.0103055186545853,0.0103055186545848,0.0103055186545848,0.0103055186545848,0.0103055186545853,0.00478457379129393,0.00478457379129438,0.00478457379129393,0.00478457379129438,0.00478457379129393,0.00666372243335278,0.00666372243335323,0.00666372243335278,0.00666372243335278,0.00666372243335323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12956,1,-1,-1,-1,-1,-1,-0.00639163093792106,-0.00283122482308396,0.00305696794470411,0.00934529852926813,0.0151470850286639,0.0204101791811508,0.0249227405056427,0.0285998675105694,0.0321954396565989,0.0366021808280785,0.0413353596288109,0.0442686986897747,0.0428248163205258,0.0351438634732064,0.0209701925105157,0.0029316046922645,-0.0132796903658243,-0.0224972533832641,-0.0257170042482047,-0.0309503940239826,-0.0459003508792604,-0.0692952733011643,-0.0911115403805391,-0.101891310932842,-0.100095184815723,-0.0893864895400247,-0.0713261585605436,-0.0444645205713541,-0.0107252339919397,0.0211129561187688,0.041200513545349,0.0468431796951858,0.0427124198040363,0.0335890060441937,0.0200483333972195,0.00236996624467389,-0.0144371577374838,-0.023323864178147,-0.022957442165549,-0.0195804516314988
4623,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0217483944213903,0.0217483944213908,0.0217483944213908,0.0217483944213903,0.0217483944213908,0.0217483944213908,0.0217483944213908,0.0217483944213903,0.0217483944213908,0.0217483944213908,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4622,1,-1,-1,-1,-1,-1,0.0515829081865933,0.0515829081865928,0.0515829081865928,0.0515829081865933,0.0515829081865928,0.0515829081865933,0.0515829081865928,0.0515829081865928,0.0346787486224658,0.0346787486224658,0.0346787486224653,0.0346787486224658,0.0346787486224658,0.0346787486224653,0.0346787486224658,0.0346787486224658,0.0346787486224653,0.0346787486224658,0.0454149339153807,0.0454149339153811,0.0454149339153807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4621,1,-1,-1,-1,-1,-1,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0920818753952375,0.0920818753952375,0.0920818753952377,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.0920818753952375,0.112153244616176,0.112153244616177,0.112153244616176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4620,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0079181246047626,0.0079181246047626,0.00791812460476216,0.0079181246047626,0.0079181246047626,0.0079181246047626,0.00791812460476216,0.0079181246047626,0.0079181246047626,0.0079181246047626,0.0115873687530703,0.0115873687530708,0.0115873687530708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4619,1,-1,-1,-1,-1,-1,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0376287494579977,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.0698970004336021,0.0698970004336017,0.114140893607402,0.114140893607402,0.114140893607402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3452,1,-1,-1,-1,-1,-1,-1,-1,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-0.0283208088866513,-0.0283208088866509,-0.0283208088866513,-0.0283208088866513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3451,1,-1,-1,-1,-1,-1,-1,-1,-1,0.0133459550231767,0.0133459550231763,0.0133459550231763,0.0133459550231767,0.0133459550231763,0.0133459550231767,0.0133459550231763,-0.0491361693834271,-0.0491361693834276,-0.0491361693834271,-0.0491361693834271,-0.0491361693834271,-0.0491361693834276,-0.0491361693834271,-0.0491361693834271,-0.0491361693834276,-0.0491361693834271,0.0413926851582249,0.072550667148612,-0.113943352306837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3454,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0525373834983509,0.0525373834983518,0.0525373834983505,0.0525373834983514,0.0525373834983514,0.00940424577831145,0.00940424577831056,0.00940424577831145,0.00940424577831056,0.00940424577831145,0.00940424577831145,0.00940424577831056,0.00940424577831145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12966,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0358041462926106,-0.00172709400947602,-0.0485762352531602,-0.0668362025475635,-0.0468017798904854,-0.00927437580891555,0.0215115396183263,0.034189165737911,0.0258759883848643,-0.00103274281676358,-0.0326120515382367,-0.0461096823854339,-0.0296719456006027,0.00348071297418628,0.0266285999020324,0.0226466693165785,-0.00791347320169011,-0.0534449380986517,-0.0941394196624294,-0.102922808889874,-0.0634480699207285,0.00329384746496775,0.0443986546573045,0.0246148194018359,-0.0327240211619104,-0.0701299577435732,-0.0621019965747613,-0.0389470863433627,-1,-1,-1,-1,-1
8904,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0687420361660696,0.0687420361660698,0.0687420361660696,0.0687420361660698,0.0687420361660698,0.0687420361660696,0.0687420361660698,0.0687420361660696,0.0687420361660698,0.00329998324347769,0.00329998324347769,0.00329998324347769,-0.0614271703011118,0.0706820550593596,-0.218495440904739,0.0759813147695263,0.0759813147695263,0.0153798213551704,0.0153798213551704,0.0723760092939927,0.0723760092939927,0.0723760092939925,-1,-1,-1,-1,-1,-1,-1,-1,-1
4591,1,0.0372577347816392,0.0283087519272653,0.0208227356013835,0.0123478453956249,0.00283007530560053,-0.00414842480707533,-0.00954164794926449,-0.0201382147737791,-0.0359892974482741,-0.0432136939886669,-0.0276203394803992,0.00760607381202127,0.0452160105831833,0.0724802747509379,0.0884723467287619,0.0943280765750165,0.0867216804529441,0.0649582345247585,0.0352658514223099,0.00130832084338062,-0.0284005334941129,-0.0504128881659147,-0.0661166961957342,-0.0766046482787252,-0.0816857583725855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5821,1,-0.0483479835638461,-0.0483479835626769,-0.0483479835614795,-0.0483479835603416,-0.0483479835594852,-0.0483479835590636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
