"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 0.936073031271469 0.829999590380359 0.99939158895086
"1972" 0.914741959822752 0.791918683471975 0.998158008360436
"1973" 0.913563725973185 0.785085908384293 1.01985906555063
"1974" 0.917986502438809 0.778184613215412 1.03715723359169
"1975" 0.907606844000112 0.769678702412069 1.02721031045113
"1976" 0.894891431202933 0.730287220385857 1.04906854132254
"1977" 0.829908869723367 0.67189170882714 0.972602604697136
"1978" 0.748063819520437 0.587158388789403 0.895448725159343
"1979" 0.72309816468529 0.571666347630461 0.872621745021356
"1980" 0.682719633482959 0.52938549580092 0.819943828757155
"1981" 0.661035039960479 0.512561782177477 0.797092253291055
"1982" 0.651885929118855 0.500854638693748 0.802274326316187
"1983" 0.626827882579616 0.476570231776183 0.793703523649881
"1984" 0.593193102608984 0.454950725526064 0.748990873710735
"1985" 0.566831272152791 0.427675283929103 0.729246674641691
"1986" 0.551298481919188 0.426132220494162 0.709756199647714
"1987" 0.538881132565918 0.417535234189706 0.69290487904395
"1988" 0.482981730054739 0.358404310022356 0.626528742821001
"1989" 0.437696039365937 0.324710960359844 0.557662495249123
"1990" 0.436108702058463 0.327960153977539 0.556163125382076
"1991" 0.415045904596457 0.314413672810063 0.531715887391446
"1992" 0.390456302114863 0.295444991044766 0.493910987772217
"1993" 0.38434321029381 0.288926877466189 0.477028747530877
"1994" 0.379535636954361 0.28080863492618 0.480827523370924
"1995" 0.382497854408047 0.28398062135859 0.482360153720002
"1996" 0.372022119599926 0.27646973257099 0.478422766656864
"1997" 0.365075954520855 0.268721855539353 0.469712056359483
"1998" 0.368392287354485 0.274156924851318 0.471674014173917
"1999" 0.376256249014013 0.281588132873104 0.504695298342057
"2000" 0.388840922413643 0.289361003428902 0.523027418564138
"2001" 0.377529710519074 0.27510425932058 0.515907247975489
"2002" 0.360188852533829 0.258208279501776 0.480486910307587
"2003" 0.354566595396058 0.250473465734273 0.481668206196252
"2004" 0.341796999293312 0.242639134853527 0.478346022876907
"2005" 0.339034083229792 0.231417878076344 0.482862152564031
"2006" 0.355214910224737 0.241980848696523 0.504367989438618
"2007" 0.374901479423757 0.258023421796587 0.52872426764143
"2008" 0.370090057813706 0.240370429450197 0.55403900221643
"2009" 0.338003136621618 0.198186478895145 0.520915810579754
"2010" 0.370438611640615 0.220100014062394 0.597678495406491
"2011" 0.342772024246489 0.200843752942198 0.603194921329107
"2012" 0.336682638830908 0.189072645659555 0.597860320289805
"2013" 0.379988311211534 0.204530333074184 0.693796242349603
"2014" 0.439366701492713 0.219004619127519 0.834807847334107
"2015" 0.454456427852112 0.221535429340887 0.84549131338322
"2016" 0.50424093951118 0.245804055525898 0.938112672811907
"2017" -99 NA NA
"2018" -99 NA NA
"2019" -99 NA NA
