"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 0.678777911000296 0.30575676554033 1.01146775473894
"1972" 0.708358207700122 0.32002835103946 1.06214212702084
"1973" 0.739227576920826 0.335067185097038 1.14673588932219
"1974" 0.771442194838765 0.360492600384611 1.21251618084111
"1975" 0.849051648988113 0.392001457048602 1.312020800034
"1976" 0.930311577586303 0.414119290232807 1.45394735282839
"1977" 1.01934862551952 0.478288227138233 1.56902781906007
"1978" 1.13005127372359 0.531247911401616 1.82170485805941
"1979" 1.23105525594193 0.557927956640416 1.93984968899812
"1980" 1.28043214190469 0.582997095495245 1.99713752458138
"1981" 1.28517177637888 0.601452260820246 2.10869783615718
"1982" 1.30976418319889 0.654690308839216 2.10379657763307
"1983" 1.33482717806349 0.625548343766259 2.31402731541553
"1984" 1.39390972544672 0.675464042990925 2.42329866613203
"1985" 1.47590378790151 0.685822917029284 2.57555602755137
"1986" 1.54655782761484 0.690045150511874 2.72356693498644
"1987" 1.61506978787952 0.739769718444052 2.94452763426997
"1988" 1.71680587532877 0.779769839469456 3.16300430063324
"1989" 1.81594213264909 0.843670150587252 3.43241049176433
"1990" 1.67470782908508 0.734059198705553 3.31083791641276
"1991" 1.70896606492664 0.745544564041946 3.23111691535446
"1992" 1.80481293767653 0.814459165460441 3.51135782890862
"1993" 1.9594043169725 0.869275930172968 4.04179149285298
"1994" 2.18927184628174 0.97466510960105 4.83744617879065
"1995" 2.56593311561133 1.0510327632495 5.84109622876675
"1996" 2.1074743339825 0.840084265930425 4.95953177240866
"1997" 2.18167627485357 0.858952191500511 4.95840928078885
"1998" 2.34241530420543 0.749448563317173 5.59196546905054
"1999" 2.5359519887179 0.812928405130858 6.08031062798428
"2000" 5.83761158558798 1.98064442543135 16.0182054312844
"2001" 5.7895473409096 2.00596930949303 18.0658783558474
"2002" 4.40291075993378 1.49236552521008 13.8779769764716
"2003" 3.68988648962481 1.20653270681682 12.2464105038721
"2004" 7.32353361892549 1.96461325537722 25.0076143849976
"2005" 7.58094481763868 1.79434985972073 29.9402420311217
"2006" 10.6991170171126 2.35975395476756 39.3399145849972
"2007" 8.16881006218749 1.61917014465743 33.3167801822659
"2008" 9.83499194294553 1.87204811086229 39.576279160415
"2009" 12.0563431556186 2.03627520410871 49.5994417698298
"2010" 11.5369061721688 1.94854407072579 47.4624932705075
"2011" 11.0398486761218 1.86459275637181 45.4176133253021
"2012" 10.5642064668675 1.78425841085504 43.4608352412119
"2013" 13.0611645863696 2.20598611375893 53.7332476345363
"2014" 16.1483042656605 2.72739346749958 66.4336496371921
"2015" 19.9651209455306 3.37204077585245 82.1359213970256
"2016" 24.6840812392484 4.16905706107596 101.54958549743
"2017" 30.5184160060003 5.15445628741349 125.551867432674
"2018" -99 NA NA
"2019" -99 NA NA
