"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"Alligator_sinensis","Alligator_sinensis",25,1,-0.0120070578032898,-0.0120070578032896,-0.0120070578032898,-0.0120070578032896,-0.0120070578032898,-0.0120070578032896,-0.0120070578032898,-0.0120070578032896,-0.0120070578032898,-0.0120070578032896,-0.0120070578032898,-0.0283974170678639,0.0286361074977621,0.0286361074977621,-0.3234238838302,0.0660834241179521,-0.0560180508323309,-0.0194860419127715,-0.194228542996776,-0.0194860419127714,-0.0530098678930206,-0.0517891376098171,0.0234683613061783,0.0234683613061783,-0.090182540593878,-0.120513695261909,0.211462305497225,-0.0322915439221721,-0.0447877763324381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alytes_obstetricans","Alytes_obstetricans",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00617111596404429,0.00617111596411535,0.00617111596433118,0.00617111596477793,0.00617111596550424,0.00617111596647213,0.00617111596754283,0.00617111596851183,0.00617111596920883,0.00617111596957876,0.00617111596968334,0.00617111596965358,0.0061711159696114
"Bombina_variegata","Bombina_variegata",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0645757501641313,0.0645757501640896,0.0645757501640674,0.0645757501640971,0.0645757501640958,0.0645757501639119,0.064575750163459,0.0645757501627662,0.0645757501619464,0.064575750161167,0.0645757501606128,0.0645757501604041,0.0645757501604742,0.0645757501605986
"Bufo_bufo","Bufo_bufo",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00611945988103857,0.0132535625101515,0.00661693406319053,-0.288371279298949,0.0106700954426908,0.142322144948138,0.00934155247310753,0.270995632479136,0.00805642355933456,-0.0570766269066011,-0.112989327074975,0.0658910998606037,-0.0768313064183348,0.103151971095686,0.0427810621929267,-0.0331241757184531,-0.0768391562535777,-0.105848726446795,-0.0504907308576443,0.0547899002604748,0.0414296071117488,-0.25054017172283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chioglossa_lusitanica","Chioglossa_lusitanica",19,1,NA,NA,NA,NA,NA,NA,NA,0.0174447417409218,0.047308171213817,0.0473081712138168,0.0473081712138173,-0.0105349547408171,-0.0105349547408167,-0.0105349547408171,-0.00371770914526048,-0.00371770914526093,-0.00371770914526093,-0.00371770914526048,-0.00371770914526093,-0.00371770914526093,-0.0408559405921116,-0.0408559405921114,0.0767276037179405,0.0767276037179403,0.0508273024388777,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0341896281881244,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0341896281881244,-0.0341896281881242,-0.0341896281881242,-0.0341896281881242,-0.0410525162062076,-0.0410525162062076,-0.0410525162062079,-0.214466706883474,-0.214466706883474,0.286979281729367,0.0753845726814744
"Crocodylus_palustris","Crocodylus_palustris",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130139930294106,0.0130139930294109,0.0130139930294109,0.0130139930294106,0.0130139930294106,0.0130139930294109,0.0130139930294106,0.0130139930294111,0.0130139930294106,0.0130139930294106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Discoglossus_galganoi","Discoglossus_galganoi",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250540171722831,0.25054017172283,0.25054017172283,0.250540171722831,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Emys_orbicularis","Emys_orbicularis",39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217642474780333,-0.00961576879159898,0.070033465019103,0.070033465019103,-0.0216590605888638,-0.000793180327262055,0.000258524802099092,0.000760962131190368,-0.00196964509195974,-0.00945664423660331,-0.0182315199388647,-0.0191819477244127,-0.00455717964642854,0.0219554318162141,0.043891812981525,0.044653839814667,0.0235034129018366,-0.00233762102459312,-0.0136662126287732,-0.00752551828778691,0.00221363585213219,NA
"Epidalea_calamita","Epidalea_calamita",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.535113201697349,0.455931955649724,0,0.190331698170292,-0.0396400057764803,-0.132375218094489,-0.0350763490602894,-0.0350763490600117,-0.0350763490600141,-0.0350763490602963,0.107731911331078,0.107731911330956,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyla_arborea","Hyla_arborea",57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173250979037087,0.0173250979036992,-0.141430406897739,0.383997419466875,-0.474859733560412,0.424102970216744,-0.273539655940354,0.0173250979031399,0.017325097903103,0.0173250979031043,0.017325097903131,0.0173250979031279,0.0173250979030399,0.017325097902859,-0.116607536910099,-0.116607536910209,-0.116607536910304,-0.116607536910386,-0.116607536910452,-0.116607536910497,-0.116607536910518,-0.250540171722831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lissotriton_boscai","Lissotriton_boscai",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.25054017172283,-0.250540171722831,-0.25054017172283,-0.25054017172283,-0.250540171722831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lissotriton_helveticus","Lissotriton_helveticus",2,1,NA,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774521,-0.000526475572774299,-0.000526475572774299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lissotriton_vulgaris","Lissotriton_vulgaris",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418476203258761,0.128707993143607,-0.177055771283445,-0.0490719489903246,-0.138026332818606,0.295655478033456,-0.126356725478318,0.0487094247930105,0.0644078126689409,0.087919543470349,0.00543788999799499,-0.0103222455589277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Natrix_maura","Natrix_maura",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.154178567214049,-0.154178567214049,-0.154178567214049,-0.154178567214049,-0.154178567214049,-0.154178567214049,-0.154178567214049,-0.15417856721405,-0.154178567214049,-0.15417856721405,-0.154178567214049,-0.154178567214049,-0.154178567214049,NA,NA,NA,NA,NA,NA
"Natrix_tessellata","Natrix_tessellata",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0264546047253249,0.0261649854243355,0.0246295845919517,0.0821445225668372,0.0795962640678461,0.0768345914354767,0.0743248948353773,0.072145908539077,0.0701503279101095,0.0682247184829846,0.0663357280426897,0.0644586525694723,0.0626242726792814,0.0610287949413137,0.0599524187632925,0.0594859869322068,0.05940305353395,NA,NA,NA,-0.103847893870645,0.190626613131915,NA,NA,NA,NA,NA,NA
