population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
5594,1,-0.0386393802426741,-0.0386393802426737,-0.0464846182150178,0.232102853489204,-0.191778543979004,0.0502871239869864,0.050287123986986,-0.0345623307974394,-0.0345623307974394,-0.0345623307974394,-0.0345623307974394,-0.0345623307974399,-0.0345623307974394,-0.0345623307974394,-0.256943814650893,-0.256943814650893,0.0141196193100819,0.0141196193100819,0.0141196193100819,0.099316106299522,0.0993161062995225,0.099316106299522,0.0706523036855997,0.0706523036855997,0.0423884863483517,0.0423884863483517,0.0423884863483521,0.0423884863483517,-0.0466806103608026,-0.0466806103608022,0.0542870510316567,0.0542870510316562,0.0542870510316567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,1,-0.00876811407065414,-0.0087681140706537,-0.0087681140706537,-0.0087681140706537,-0.0087681140706537,0.0695108973410767,0.00556978574773614,0.00556978574773614,0.0055697857477357,0.00556978574773614,0.00556978574773614,-0.0374127663142749,-0.0374127663142749,-0.0374127663142745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5595,1,-0.00103119385788286,-0.00103119385788331,-0.00103119385788286,-0.00103119385788331,-0.00103119385788331,-0.00103119385788286,-0.00103119385788331,0.011080106052757,0.011080106052757,0.0110801060527566,0.011080106052757,0.0110801060527566,0.011080106052757,0.0110801060527566,-0.0213161559371766,0.143455445816911,-0.0155957325594756,-0.0411942412516866,-0.0484330741008128,-0.108656772033106,0.18169513657368,0.027564485734656,0.0222570406933724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9818,1,0.0184001326641368,0.0184001326641363,0.0184001326641368,0.0184001326641368,0.0184001326641368,0.0184001326641368,0.0184001326641368,0.0254176765855547,0.0254176765855547,0.0254176765855547,0.0254176765855552,0.0254176765855547,0.0254176765855547,0.0254176765855552,0.0254176765855547,0.0254176765855547,0.0254176765855552,0.0254176765855547,0.0254176765855547,0.0254176765855547,0.0254176765855552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10066,1,0.063961842079638,0.0289959734888434,0.0289959734888434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,1,-0.0653384032808706,-0.0653384032808715,-0.065338403280871,-0.065338403280871,-0.0653384032808715,-0.065338403280871,-0.065338403280871,-0.0653384032808715,-0.065338403280871,-0.065338403280871,-0.065338403280871,-0.0653384032808715,-0.065338403280871,-0.0017135688239347,-0.00171356882393514,-0.0017135688239347,-0.0017135688239347,-0.0017135688239347,-0.0017135688239347,-0.00171356882393514,-0.0017135688239347,-0.0017135688239347,-0.0017135688239347,-0.0017135688239347,-0.00171356882393514,-0.0017135688239347,0.0142608535947066,0.0142608535947066,0.0142608535947066,0.0142608535947062,0.0142608535947066,0.0142608535947066,0.0142608535947066,0.00163166559583106,0.122035427062031,0.122035427062031,-1,-1,-1,-1,-1,-1,-1,-1,-1
7719,1,0.0122121418844543,0.0122121418844543,-0.0490176836329574,-0.0490176836329574,-0.0490176836329574,0.142408145853109,0.0271522460436149,0.00436480540244988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4635,1,0.0173206009873201,-0.0374134061073494,-0.0374134061073494,-0.0374134061073494,-0.0374134061073494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,1,0.00972947572921834,-0.0108199702054321,-0.0157687615314055,-0.00999534348589304,-0.00585760896677723,-0.00653639977244014,-0.00639539209740914,-0.00315374691613046,0.00041832237857653,0.00491493858925995,0.0131918741866217,0.019624677381922,0.0121112937579246,-0.00950083982178374,-0.0265718404017408,-0.0223800306149999,-0.00383327815885748,0.00771569093329338,0.0042864647181422,-0.00152016451285863,0.00232958747585199,0.0109777774182813,0.0133627859365397,0.00992292896451064,0.00976822008022404,0.0144429232678225,0.0154404084033235,0.00895153410640637,0.00388342995764868,0.0100834923012978,0.0240129227446073,0.0327463228373781,0.0305415923336714,0.02487647697561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8555,1,-0.0386100749519898,-0.0386100749519893,-0.0386100749519898,0.0585418004270331,0.0585418004270326,-0.0345188818659676,-0.0345188818659672,-0.155321365602021,-0.440909082065218,0.0196822801876388,0.0196822801876388,0.0196822801876388,0.0196822801876388,0.0196822801876388,0.0196822801876391,0.0196822801876386,0.0178165604119003,0.0178165604119003,0.0178165604119003,0.0178165604119003,0.0178165604119003,0.0178165604118998,0.0178165604119003,0.0178165604119003,0.0178165604119003,0.130009789008215,-0.0203724838450299,-0.0203724838450299,0.051416130638724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
