"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Alces_americanus","Alces_americanus",268,1,0.0352652654944632,0.0975259617745637,0.0696105192862931,0.061445241554504,0.0250594250275028,0.0205502804244304,-0.0411970809784453,-0.0417992659230008,-0.0586870176332949,0.0335749862656894,0.0292226428863905,0.0315434747446386,0.026007805977541,-0.00357745732029102,-0.187595142126455,0.00301069710557811,0.0996250216389596,0.0358775983173016,-0.00913464358368649,-0.00483658673207957,-0.000266467341431065,0.0115264045656752,0.0112825972414669,0.00805479054395601,-0.00112997319866119,-0.00604703178683285,-0.00675123257815292,0.0042298003032715,-4.10015421768936e-05,0.0112558303821301,0.0126407129965847,0.0115956567879846,0.00664980477174932,-0.0265013034595567,0.00893749986685472,-0.00368297822386097,-0.00226022466595324,-0.00722668802114997,-0.0080579329030507,-0.011825339642694,-0.00344159107249689,-0.00384790144416771,0.0194528592403793,-0.0259258326915508,-0.0303052160849284
"Antilocapra_americana","Antilocapra_americana",122,1,0.000155533769406061,0.000155533769406505,0.000155533769406505,0.000155533769405913,0.00808182591801454,-0.0176622874629176,-0.0468704701900152,-0.0443233763588741,-0.0203603186568637,0.0253281354536509,0.15863326776886,0.15104719406129,0.067638680907087,-0.0165199839901526,-0.0462797489929635,-0.0257782303725003,0.0104094829520105,0.0383261417165194,0.0505051956823596,0.0449197817607905,0.0270978787452278,-0.0265990996119549,-0.0331103396199638,-0.0361254090237317,-0.0479944637515904,-0.0351436371764598,-0.0371067089428114,-0.0692537492086208,-0.0217781168106128,-0.00472969417268176,-0.00700494897363035,-0.00107113383926705,0.0152539950199758,0.0385626318870187,0.03785615632684,0.0257838422565945,0.0119232200264245,-0.0076428707609274,-0.0358983335636835,-0.0195781977904852,-0.357875635830869,0.0953147528187213,0.00574866598072399,0.0652959188008064,NA
"Bison_bison","Bison_bison",401,1,0.0466040011335443,0.021306051992516,0.0238280051051421,0.0292519403907434,0.0190281836734877,0.0206499457659877,0.026049377590553,0.0299276717584337,0.0342198578448768,0.0044502537612725,-0.013626362226629,0.0316603907479293,0.033688758336401,0.00280547278737406,-0.0127945323348667,0.047743991029835,0.050298499760086,-0.0363024147273361,0.0630323555509786,0.0270768012657934,0.00648826162705594,0.0147890709958257,0.00507988854193404,0.0104334121585032,0.0200551249632743,0.0223669056100357,-0.0103948432132423,0.0502540984057469,0.0128812925682332,0.021072016147684,0.0328715170311646,0.0379409125667355,0.0625828709628992,0.0396064712639816,0.030550334516048,0.0385571034768151,0.0298092413607917,0.0115547349580844,0.0063240487524594,-0.000333690983322477,-0.0043993941765943,-0.00896749268183922,-0.119570721437373,-0.0348105379096135,NA
"Blarina_brevicauda","Blarina_brevicauda",74,1,-0.00554512439110344,-0.0100196158177058,-0.013762623980048,-0.0180000690823583,-0.0227589541269423,-0.0262482041830694,-0.00954164794926449,-0.0201382147737791,-0.0359892974482741,-0.0238171299914092,-0.016020452737267,0.00159275390895092,0.0203977222945275,0.034029854378387,0.0420258903672751,0.0449537552903738,0.0411505572293022,0.0302688342651686,0.0154226427139101,-0.00155612257557214,-0.0164105497443231,-0.0274167270802321,-0.0352686310951648,-0.0405126071366951,-0.0430531621836603,-0.00442056599479257,-0.00442056599483887,-0.00442056599487872,-0.00442056599490182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canis_latrans","Canis_latrans",238,1,-0.184980448353355,0.172545984878278,0.168707463462307,-0.0220774157027781,0.0998014399359758,0.0257659970893357,0.0198021931934558,-0.00806035382418245,-0.0191007259919389,0.0396859491858252,0.0380924683454146,-0.0347365626062934,-0.0330058046808973,-0.029350287319463,-0.0238595201927479,-0.0747134357076418,0.042133874275005,-0.0279704413338378,0.0614135182119726,0.0889623044999693,0.0807599491057268,0.0215367040843079,-0.0667049115741457,-0.107874256279023,0.0711223807672427,0.113095392407886,0.107177993271062,0.094528816260263,0.00916518833802734,-0.0354049507685163,-0.364126392550089,0.372568696226336,-0.150104357989006,-0.0411427853201239,0.0560615581443047,0.177652786680176,0.211670749256362,0.0767990761336081,-0.365200715016194,0.0219381386175016,-0.706580152242745,0.238764776356734,0.326012735454038,NA,NA
"Canis_lupus","Canis_lupus",250,1,0.0228946369627174,0.0437792802201484,0.0598072829487717,0.0655177872639152,0.0574957320996088,0.00438588513231053,-0.00521250225327777,-0.0144808350653225,-0.0258518722448117,-0.0395641666526532,-0.0497209793733607,-0.0495049555744138,-0.0401565476589993,-0.0138684171253621,-0.0112987836743276,0.00837254055538142,0.0160978960361079,0.0132080205641489,0.0109029717235261,0.00824335538001919,-0.0141674982287187,-0.0194966763596318,0.00657513658622173,0.00377856807020552,0.00715745022929235,0.00462745704110663,-0.00280401025789616,-0.00659394470145216,-0.136723122528636,0.0725550375851105,0.149154431359592,-0.0534707871286623,-0.12285878157847,0.0261401097651481,0.151991940898333,0.156506136570637,0.0492866137651199,-0.0509908435416851,NA,NA,NA,NA,NA,NA,NA
"Cervus_elaphus","Cervus_elaphus",261,1,-0.0583374175594469,-0.0583374175594469,-0.0583374175594464,-0.0583374175594469,-0.0583374175594464,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278124,0.0698209922278128,0.0297676264087526,-0.00514286970515351,0.053937120783382,0.0255813716965483,0.0199596013593926,0.0123081132595002,0.00805105535525292,0.0110681670441534,0.0126954210650886,0.0146250122610127,0.0107761752919989,-0.00364150701039657,-0.0100071800767592,-0.0123493953587424,-0.00759040602056622,-0.0014938447572978,-0.000991911127783793,-0.00223096416047091,-0.00990753285771873,-0.00975210853013577,0.0060793613868329,0.0176683404031741,0.0156679891965336,0.0074983055541166,-0.00189577080617425,0.0192843748661021,0.0158559966742272,0.016961128150861,0.0217860082506803,0.0223897933111922,0.0258833642604069,NA
"Chaetodipus_intermedius","Chaetodipus_intermedius",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0307996413777538,-0.0307996413772876,-0.0307996413766729,-0.0307996413762521,-0.0307996413760088,-0.0307996413756044,-0.0307996413747873,-0.0307996413737505,-0.0307996413730361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chaetodipus_penicillatus","Chaetodipus_penicillatus",10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0320301721601238,0.0320301721606902,0.0320301721614893,0.0320301721620396,0.0320301721621322,0.0320301721619533,0.0320301721618361,0.0320301721619243,0.0320301721620726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chaetodipus_spinatus","Chaetodipus_spinatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.213415582079493,0,0,0.109247553804384,0.109247553804384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
