"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.0589701101933469,0.0242249891934709,-0.00864992335632597,-0.00445760369070772,-0.00847689692626671,-0.0071192334622006,-0.0052314913195411,-0.00555303282919711,-0.0146435153183915,-0.0232532503231227,-0.0327236194509308,-0.0449358435424582,0.00105463907830224,0.00475536595144977,-0.0175936048527485,-0.0352856573903274,-0.0275194262084844,-0.0102682283062307,0.00665267894622662,-0.021055094196828,-0.0496991328682151,0.0433014964784455,-0.087516299788399,-0.00594621153646212,-0.0184118030317151,-0.033458633746066,-0.04721460386155,-0.0639165491908879,-0.0543154068111147,-0.052597857457628,-0.00447213044000178,-0.019069305465112,-0.0103784612641311,-0.0191634840362105,-0.0587041965363545,0.0135541234029225,0.00502428994881361,0.0130732755999375,0.250269010991162,-0.213202384874797,0.0343830233391439,-0.185330491388681,-0.0259129317879265,-0.0437006119484515,-0.0534649044473416
