Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Macruronus_novaezelandiae,1,0.00309390926733766,0.00478196682678877,0.00547532334873591,0.00237485229726471,-0.00322804901574466,-0.00758604131209258,-0.00994129093022907,-0.0125048867835812,-0.0146535254174328,-0.0118375275999586,-0.00277346422386534,0.00618832056285938,0.00763431176547217,0.00132057977924867,-0.00784887428495769,-0.0134673146695641,-0.0295646764738704,-0.035561707571222,-0.0164154544760555,0.0127481383447379,0.021662534440847,0.00361823276582851,-0.0172594724461932,-0.0209170532295302,-0.0173068220179853,-0.0256022556086581,-0.0393287380528895,-0.0321163212346274,0.00144715150451313,0.0290370906138651,0.015483595582551,-0.0338584592863405,-0.0757142945238847,-0.0731884256081934,-0.0301067200074523,0.0186206791373298,0.0403210873443441,0.0536880940680285,0.0466733812659183,0.027982423394227,0.0114835995091915,0.0346474494933955,NA,NA,NA,NA
Dissostichus_eleginoides,1,0.000613365350167427,-0.000195792701393138,-0.00077371623902156,-0.000103315483528377,0.000555908818479445,0.000526421557799361,-7.0888231880506e-05,0.000334243328854233,0.00143111412344843,0.00177730865816095,0.00149154222998904,0.00193016951303537,0.00296194207795564,0.0030259418322427,0.00192694074277644,0.030653370565761,0.0296371008743699,0.027319147422014,0.0235835787311633,0.0191306551956011,0.0138944674192243,0.00700769836285226,-0.00270912885765253,-0.0148423955599301,-0.0279913700346908,-0.0404027322156491,-0.0492509517748065,-0.0607236661911251,-0.0545351747270127,-0.0507226096898462,-0.0473272937116638,-0.0443533211899608,-0.0418373333543726,-0.0412737146006667,-0.0429040067346606,-0.0394513089102119,-0.0341064790812815,0.0134112796648105,-0.0215517032710396,0.0119979154379388,-0.00438380962837304,-0.0107847223405262,-0.00439379593461986,NA,NA,NA
Kathetostoma_giganteum,1,-0.00271758894036811,-0.00124015620529772,0.000190030480426984,-0.00038110897573862,-0.00129339945856044,-0.000661577812099523,1.89233959342339e-05,-0.00126037757081399,-0.00351255683841201,-0.00553958544908939,-0.00925443878304399,-0.0161685522923771,-0.0233669358529767,-0.0276844086433328,-0.0311282954820675,-0.0363902075053204,-0.0395887867825659,-0.0351307668085972,-0.0265589963426707,-0.0233658763273574,-0.0260475989713194,-0.0244422938325819,-0.0145712533885471,-0.00665955518377404,-0.00942229980293785,-0.0159705519341311,-0.0155790758600083,-0.0115733017381379,-0.0137830168911028,-0.0178294243985131,-0.00883361618343637,0.0129718800273859,0.0271249457914302,0.0201466547835092,0.00377768049193561,-0.0037097329679816,-0.00209689747280795,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudocyttus_maculatus,1,0.000871200831142005,-0.00224497601624307,-0.00862229437245166,-0.00572768081383757,-0.00616549715500003,-0.00569908192042797,-0.0057466407002306,-0.00616744992518292,-0.00517187729470825,-0.0047585354927151,-0.00381441515958136,-0.00286804323970968,-0.00411008285158521,-0.00927423716146052,-0.0151854026670787,-0.018514848787281,-0.0172678876372199,-0.0141675647235544,-0.0131457522767295,-0.0144862499419213,-0.0154056459396839,-0.0144105680924192,-0.0128907864846171,-0.0128458997114695,-0.0148669580688259,-0.0180579120157041,-0.0205656806370235,-0.0209391307059216,-0.0204123034081259,-0.0225586115634592,-0.0286385706665634,-0.0347656072716369,-0.0364435312268261,-0.0343632552953238,-0.0319968881814477,-0.029137493598988,-0.00866461439365573,-0.00874475143001415,-0.000551991834442322,-0.0139001298696693,NA,NA,NA,NA,NA,NA
Thunnus_alalunga,1,0.0260483176741255,0.0383507702383454,0.0373999865026962,0.0202526881226843,0.000672765172352818,-0.00253941166616833,0.00687523844805416,0.0049547628509572,-0.0148988981522651,-0.0274143972670871,-0.0129663757932743,0.010530935066182,0.015205846499601,0.00640778183207846,0.00920801839768082,0.0209141883433581,0.0121936797640902,-0.0213228865915074,-0.0432695300959463,-0.0277774699799789,0.00113335976547813,0.0043315175962908,-0.0169843665703278,-0.0273882777392895,-0.00968557148076066,0.015568027966351,0.0229558908657186,0.0112499941759951,-0.00688246159979666,-0.02548409558191,-0.0435168460423467,-0.0534016513664684,-0.0450694986584841,-0.0196074709729954,0.00948710178233458,0.0292069860777042,0.0369253053885128,NA,NA,NA,NA,NA,NA,NA,NA,NA
Genypterus_blacodes,1,-0.000367006062035435,2.38396395864093e-05,-5.4324736648755e-05,-0.00143180956486044,-0.00510365507319976,-0.00903360619563331,-0.00988334088036461,-0.00685757949419593,-0.00293766719646153,-0.00133331434559617,-0.00139583470295371,-0.00186984762757035,-0.000765168391074954,-0.000568478429994114,-0.00179649186140516,-0.00362421951136858,-0.00459329269597968,-0.00541522788496151,-0.00852218941119231,-0.0144484803393224,-0.0200793669638136,-0.0214095950413779,-0.0174457439578303,-0.0108684645501057,-0.00550805741757935,-0.00371357470370062,-0.00537470217263702,-0.00848515047508776,-0.000275427303787078,-0.00341120836980308,-0.00676875173402929,-0.0110626591538525,-0.0160274638847773,-0.0197276443935324,-0.0140709918381969,-0.0126126142044531,-0.00886305309109987,0.0199155119512882,0.0132206570643267,0.0134953141818783,0.0130897828731299,NA,NA,NA,NA,NA
Notothenia_rossii,1,-0.412965855177957,-0.255310456018782,-0.123543602528304,-0.0482146781729396,-0.0128690358951579,0.0688778710889686,-0.0362292395976072,-0.0596536136248323,-0.0931840113282314,-0.112935847035298,-0.101106447223752,-0.0678050794243358,-0.0478479322750904,-0.0684959461417299,-0.132786011478474,-0.17148005351188,-0.194568231423762,-0.0450686382505859,0.108038000194803,0.194195342232227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Champsocephalus_gunnari,1,NA,0.152320588173587,0.214852151258809,0.196309569985557,-0.00337318063155978,-0.261188570243903,-0.32726450805308,-0.407141089315113,-0.125151570649117,0.101956381326635,0.11825327267626,-0.0246018593727541,-0.151885732541956,-0.151529899043125,-0.0588480259062982,0.0170579118373442,0.0691251874112233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allocyttus_niger,1,NA,NA,NA,-0.0136255011082014,-0.00582327110043357,-0.00618219834781408,-0.00689237667293963,-0.00611956676962677,-0.00436905389313624,-0.00626140596710645,-0.0158987745933512,-0.0303025109210671,-0.0400787881115199,-0.0383208294789732,-0.0276010178951487,-0.0165188058572352,-0.0104006431366033,-0.00771597284414671,-0.00526221026261187,-0.00350868039841901,-0.00478713312408496,-0.00826609284217561,-0.0100417700811977,-0.00845373947956851,-0.00670170000915293,-0.00871908840093871,-0.0139079169935776,-0.0177810578022366,-0.0173285400721475,-0.0139825306946304,-0.011004541446153,-0.00952723227738517,-0.00837571566262163,-0.00713035386610539,-0.00783654120128396,-0.0129854137418741,-0.0222200254043896,-0.0672635201332525,-0.0789236081475275,NA,NA,NA,NA,NA,NA,NA
Merluccius_australis,1,NA,NA,NA,NA,-0.00153479121341427,-0.00287965605430696,-0.00207831173848438,-0.00159910771182759,0.000764896436526108,0.00688357485544167,0.0146079046658483,0.01988021659812,0.0218908128220066,0.0229905363547793,0.0236974023096646,0.0213523027202949,0.0144215317089871,0.00482305654999093,-0.0051739105740789,-0.0152841839230424,-0.025094348856995,-0.032717755067587,-0.0372400281636147,-0.0395075524352735,-0.0389369914863917,-0.0334746437976619,-0.0252249866451031,-0.0213948660753158,-0.0250939804595025,-0.0293954238202114,-0.0267779790678788,-0.0210860990360398,-0.02184944745858,-0.0282667621307664,-0.0289021709681134,-0.0189673148753338,-0.0075603862732363,-0.00287217548526009,-8.3715930728534e-05,-0.00191291239610258,0.0112251398314989,NA,NA,NA,NA,NA
