"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Infiles/FW_Australia_Amphibs_pops.txt",1,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.0103565726364934,-0.000237164803804827,-0.00861975610759486,-0.0280921447902132,-0.245735398223589,-0.143628949723654,-0.0712819027214667,-0.0644886875598716,-0.0693510100125715,-0.0691492413040178,-0.0910137376991729,-0.458790838142834,0.0666593293127587,-0.0955965271284216,-0.254459519734075,-0.148750197969097,-0.211266103532423,-0.192403653006277,-0.0180396722489983,0.147062935502473,0.086033441007129,0.134341455957925,0.0544365874481621,0.036703045563473,-0.00161441473676856,0.0244854903508571,-0.0890763187007449,-0.259130948706967,-0.0731210029600124,0.150334174188127,0.044439546884183,0.417506236429223,NA,NA,NA,NA,NA
