population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
18870,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.43781129782825,-1,-1,-1,-1,-1
18869,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.291793706298401,-1,-1,-1,-1,-1
18864,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.171291024776657,-1,-1,-1,-1,-1
17795,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.103036895160471,-0.397005036336965,0.349580386408826,0.125981460955315,0.109838230725798,0.167102717509865
17794,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0263289387223491,-0.306169635316392,0.196294645143968,0.229674087128313,-0.210368931932926,0.261521454380308
17792,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.269715932995579,-0.987991092526985,0.381853188778583,0.0610539654099782,-0.0693264913759679,0.0621479067488444
17790,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.325030272067748,-0.205054954990998,0.0427519804209497,-0.226396377367077,0.56943551603857,-0.144897738872737
2036,1,0.0293659820804053,0.0287431030932119,0.0277828008900507,0.0265024567003265,0.0249537798630342,0.0232638079778507,0.0216085253520149,0.0200953165406317,0.0186796462138068,0.0172445737257698,0.0157750524521509,0.014339942905746,0.0130477922911794,0.0119533546468678,0.0110383923849953,0.0102877980422518,0.00974721085620489,0.00947917494725159,0.00947217429615699,0.00961647168398461,0.00977328732746052,0.00985819737067395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10412,1,-1,-1,-0.158577046031614,-0.0693522744984609,0.0778803685394219,0.170420740492554,0.0954922842747721,-0.107795805497936,-0.24024549506143,-0.157103137280497,0.038844896219709,0.106530528469397,-0.0274347409577567,-0.16718158965818,-0.101884043550871,0.114574859693296,0.228181469221325,0.0967810469046722,-0.164581537889035,-0.359430688789156,-0.428225027098269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2035,1,-1,-1,-1,-1,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712976,-0.0346220294712973,-0.0346220294712976,-0.0129649771643676,-0.0486919238997245,0.329518533475419,0.191885526238913,0.0490736612859921,0.0490736612859921,0.0490736612859921,0.0490736612859921,-0.292651064091211,0.353103609616554,0.127690347599079,0.0532806760746891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11237,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00542983399931996,0.00511682398485203,0.00480303710948737,0.00485716943463821,0.00535063725948004,0.00615583653788354,0.00733772293411183,0.0092662975551816,0.0122678821805813,0.0162388509652176,0.0206767166771769,0.0250450789255285,0.0290213963424375,0.0324235805842044,0.0350634063849677,0.0368033570863084,0.0377242880514324,0.0381196482130617,0.0382830509722243,0.0383508734826301,-1,-1,-1,-1,-1
2033,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00689866672706163,-0.00689866672710737,-0.00689866672714956,-0.00689866672714645,-0.00689866672711581,-0.00689866672712114,-0.00689866672717532,-0.00689866672720107,-0.00689866672711981,-0.00689866672695549,-0.00689866672682671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
