population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1006,1,0.00932889524452118,0.00179723710072377,0.0239391332273735,0.0629846183555101,0.0819546922074723,0.0576418238476419,0.0105856161673152,-0.011033248071497,0.0174690133425024,0.0649586590169218,0.0703351706219868,0.00492463444609825,-0.0927874552325303,-0.14955502740326,-0.127366851992151,-0.0611927913186889,-0.0177605598422428,-0.0120267495858277,-0.0342525172845205,-0.0454824898783395,-0.035977824102372,-0.0119345106283157,0.00186348785737955,-0.000779819317180852,-0.0162214716449576,-0.0298896270986386,-0.038141325171372,-0.0417217953882423,-0.0436119558494843,-0.0445570360799596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1015,1,0.0127759608157003,-0.0650890617771793,0.0179804086417183,0.0370175559209098,-0.0226428183075171,-0.0202436712774903,-0.0115476532312062,0.0896724782230081,-0.086218825971593,0.0126284393149181,0.221572999120733,-0.271068444035552,0.0399946763150076,0.0567467913668942,0.0202016832765066,-0.0167769468478633,-0.0167769468478625,-0.0167769468478633,-0.0122996023839086,-0.0122996023839095,-0.0122996023839086,-0.00658813019079929,-0.00658813019080018,-0.00658813019080018,0.0370053787142188,0.0370053787142197,0.0370053787142188,-0.0312208908094878,-0.0312208908094878,-0.0312208908094878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1004,1,0.0643846682345628,0.0643846682345623,0.0643846682345628,0.0643846682345628,0.0643846682345623,-0.324116681715796,-0.324116681715796,0.431186723864017,-0.138753230821664,0.357659380569791,0.124449751324149,-0.353717445752978,-0.131344976230785,-0.131344976230784,-0.131344976230785,-0.019434540248751,-0.0194345402487515,-0.019434540248751,-0.273083180443627,-0.273083180443626,-0.273083180443627,-0.242143106094913,-0.242143106094914,-0.242143106094914,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1000,1,0.0717675797152291,0.0658776800128469,0.0596958065184432,0.0532019862618078,0.0463179787610444,0.0390079352314086,0.0313090619523502,0.0232920078971053,0.0150271746842376,0.00661785963716044,-0.00172884241672522,-0.00968661393567904,-0.0169050422093671,-0.0231633343762425,-0.0284663387513002,-0.0330145737872063,-0.037045264578536,-0.0406084288221691,-0.0437235323211214,-0.0464684382874436,-0.048862612524148,-0.0508927384286864,-0.052505549590828,-0.0536877294080234,-0.0543294201191249,-0.0539911906795361,-0.0525631833281111,-0.0503669046758914,-0.0486883811670493,-0.0478491194126311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
997,1,0.313664335151941,0.254641186120684,0.0758821508576943,-0.138227388098042,-0.263096250300566,-0.223483989647438,-0.0580924350076533,0.10680437791754,0.15909341374297,0.0878248178841456,-0.0227839203427918,-0.0806610866268356,-0.0657686721978159,-0.0282768210400901,-0.0190293233807663,-0.0335294294076709,-0.0322548064280603,-0.00565618025071757,0.0353269340817448,0.0469364763982147,0.0182329316562049,-0.0398112049385446,-0.0833059525627835,-0.101278816010256,-0.0937412010136081,-0.0607387305020755,-0.0022828102077872,0.0727226865678716,0.128662266619274,0.156632056644692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
993,1,0.00894206484647064,0.0145772755693638,0.0196107339927272,0.0233446891620046,0.024867583905344,0.0237593319238609,0.0205868799243474,0.0165707828080954,0.0126455206161067,0.00882394964445421,0.00451139843562309,-0.000574009582009261,-0.00587145235397113,-0.0104151456545027,-0.0137551439650778,-0.0163337515372879,-0.0188593950062481,-0.0214856388303302,-0.0239961241050271,-0.0255254152123543,-0.0258571532478147,-0.025426762294706,-0.0259759386862157,-0.0279401065056444,-0.0311822746050954,-0.0351544783930073,-0.0397197267214873,-0.0444926070077178,-0.0479314689204164,-0.0496508998767613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8492,1,-1,-1,-1,0.00504238278159619,0.00504238278160685,0.00504238278163127,0.00504238278166769,0.00504238278172631,0.00504238278181113,0.00504238278193947,0.00504238278215574,0.00504238278251634,0.00504238278303104,0.00504238278361857,0.00504238278415325,0.00504238278454938,0.00504238278481051,0.00504238278498814,0.00504238278511515,0.00504238278519242,0.00504238278522484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8490,1,-1,-1,-1,-0.0083492444609008,-0.00839343596764952,-0.00852954084062851,-0.00879425258944178,-0.0091791792771545,-0.00964585314834243,-0.0101670006810683,-0.0107407891111839,-0.0113544376041187,-0.0119372114092124,-0.0123849540715806,-0.0126745741303811,-0.0128044191474042,-0.0127795107129641,-0.0126608496136458,-0.0125342860124927,-0.0124545135235146,-0.012425042423747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1084,1,-1,-1,-1,-1,-0.0385173616303369,-0.0385173616303365,-0.0385173616303369,-0.0385173616303365,-0.0385173616303369,-0.0385173616303369,-0.0385173616303365,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-0.0527890379649651,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1082,1,-1,-1,-1,-1,-1,-1,-1,-0.0188942804446999,-0.0188942804446999,-0.045335893180348,-0.0453358931803476,-0.045335893180348,-0.0453358931803476,-0.0453358931803476,-0.045335893180348,0.0144436526307579,0.0144436526307579,0.0144436526307579,0.0144436526307579,0.0144436526307579,0.0144436526307574,0.0144436526307579,0.0144436526307579,0.0144436526307579,0.0144436526307579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1079,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-0.0287096503835578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,-1,-1,-1,-1,-1,-1,-1,-1,-1
5230,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0614847219612031,0.0614847219612031,0.0614847219612031,0.0614847219612031,0.061484721961203,0.061484721961203,0.0614847219612031,0.0614847219612029,0.0614847219612032,0.061484721961203,0.061484721961203,0.0614847219612029,0.0614847219612031,0.0614847219612032,0.0614847219612029,0.0614847219612031,0.0614847219612029,0.0614847219612031,-1,-1,-1,-1,-1,-1,-1,-1,-1
5229,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0397779635352666,-0.0397779635352666,-0.0397779635352666,-0.0397779635352665,-0.0397779635352666,-0.0397779635352667,-0.0397779635352666,-0.0397779635352667,-0.0397779635352666,-0.0397779635352666,-0.0397779635352666,-0.0397779635352666,-0.0397779635352666,-0.0397779635352667,-0.0397779635352666,-0.0397779635352665,-0.0397779635352666,-0.0397779635352667,-1,-1,-1,-1,-1,-1,-1,-1,-1
5228,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-1,-1,-1,-1,-1,-1,-1,-1,-1
5227,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,0.111351187432369,-1,-1,-1,-1,-1,-1,-1,-1,-1
10575,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0222503834317884,-0.0222503834317886,-0.0222503834317884,-0.0222503834317886,-0.0222503834317884,-0.0222503834317884,-0.0222503834317886,-1,-1,-1,-1,-1,-1
7618,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0115983893955374,0.0115983893955374,0.0115983893955374,0.0115983893955373,0.0115983893955374,0.117654341368466,0.117654341368466,0.117654341368466,0.117654341368466,0.117654341368466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7555,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0602059991327963,0.0602059991327962,0.0602059991327962,0.0602059991327963,0.0602059991327963,0.0352182518111362,0.0352182518111362,0.0352182518111362,0.0352182518111363,0.0352182518111362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7551,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00526578774446973,-0.00526578774446995,-0.00526578774446973,-0.00526578774446973,-0.00526578774446995,0.0817327748127621,0.0817327748127621,0.0817327748127623,0.0817327748127621,0.0817327748127621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7491,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0352182518111362,0.0352182518111362,0.0352182518111362,0.0352182518111362,0.0352182518111362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7486,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0954242509439325,0.0954242509439325,0.0954242509439324,0.0954242509439326,0.0954242509439324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8853,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0272012419830293,-0.0558050605213875,-0.144937237967942,-0.150073508962014,-0.0570923570050974,0.0620632192877125,0.12132567253959,0.100790411725809,0.0580999429136203,-1,-1,-1,-1,-1,-1,-1,-1
7485,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0954242509439324,-0.0954242509439326,-0.0954242509439324,-0.0954242509439325,-0.0954242509439325,0.169019608002851,0.169019608002851,0.169019608002851,0.169019608002851,0.169019608002851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8856,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10519396739187,-0.0987509449613291,-0.306114886911294,-0.301886299923232,-0.0862583756524989,0.125452479137065,0.120043632493998,-0.0975860133047516,-0.30756429318257,-1,-1,-1,-1,-1,-1,-1,-1
8741,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.194976603216055,-0.769007870943774,0.615423952885944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14958,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0116230640754793,0.0119128048686736,0.0127461300274905,0.0142456936791997,0.0162033162805759,0.018203458265063,0.0199003987837183,0.0211548333973908,0.0219546642468473,0.0223229517969243
25509,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0141134814334047,0.0132163095110371,0.0112167904584073,0.00813325975824153,0.00445621799850793,0.00116947118520017,-0.000690171188499011
7483,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.144031860681191,0.144031860681191,0.144031860681191,0.144031860681191,0.144031860681191,-0.023619862415599,-0.0236198624155988,-0.023619862415599,-0.023619862415599,-0.0236198624155988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8864,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0299145915029951,0.0294216667300213,0.0940711004620306,0.0999798115595398,0.0359575252696526,-0.0484455443361215,-0.0926810667022847,-0.0814447998116689,-0.0535005699241959,-1,-1,-1,-1,-1,-1,-1,-1
8737,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0384112000692,-0.0959173160823836,0.0834450944887215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7482,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0510545010206612,-0.0510545010206612,-0.0510545010206612,-0.0510545010206611,-0.0510545010206612,0.101029995663981,0.101029995663981,0.101029995663981,0.101029995663981,0.101029995663981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7481,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.139794000867204,0.139794000867204,0.139794000867204,0.139794000867204,0.139794000867204,0.0292256071356475,0.0292256071356476,0.0292256071356477,0.0292256071356476,0.0292256071356476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7480,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0218288938850136,0.0218288938850136,0.0218288938850136,0.0218288938850135,0.0218288938850136,0.0319401685735023,0.0319401685735025,0.0319401685735023,0.0319401685735023,0.0319401685735023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7479,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.180617997398389,0.180617997398389,0.180617997398389,0.180617997398389,0.180617997398389,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7478,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0954242509439325,0.0954242509439325,0.0954242509439324,0.0954242509439326,0.0954242509439324,0.127364419517435,0.127364419517435,0.127364419517435,0.127364419517435,0.127364419517435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8862,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00124492251713648,0.00564549162279399,0.013524466664103,0.0240729686656073,0.038100808913604,0.0568383698001106,0.0789745192234896,0.0991965475391544,0.110851385604555,-1,-1,-1,-1,-1,-1,-1,-1
7474,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0954242509439324,-0.0954242509439326,-0.0954242509439324,-0.0954242509439325,-0.0954242509439325,0.0954242509439325,0.0954242509439325,0.0954242509439324,0.0954242509439326,0.0954242509439324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8876,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.397940008672038,-1,-1,0.0602059991327962,0.0602059991327961,0.0602059991327962,0.0602059991327963,-1,-1,-1,-1,-1,-1,-1,-1,-1
7468,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0460897842756547,0.0460897842756549,0.0460897842756547,0.0460897842756549,0.0460897842756547,0.0141162148571414,0.0141162148571414,0.0141162148571417,0.0141162148571414,0.0141162148571414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8848,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0669981836186328,0.0602385561666617,0.0486265041795074,0.0353929988737329,0.0221825734918068,0.00859305276350249,-0.00557316672009123,-0.0181787370951825,-0.0255222759540276,-1,-1,-1,-1,-1,-1,-1,-1
7467,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0735953570589189,0.073595357058919,0.0735953570589187,0.073595357058919,0.0735953570589188,-0.108813608870055,-0.108813608870055,-0.108813608870055,-0.108813608870055,-0.108813608870055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7628,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0115983893955374,0.0115983893955374,0.0115983893955374,0.0115983893955374,0.0115983893955374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12627,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.285257395035849,-0.276405770771202,-0.240655165023664,-0.169318290067171,-0.0785250751829762,0.00418103619503274,0.0647366652057388,0.109531098087579,0.149190424921279,0.181911587147835,0.196078154213292,0.186364396708089,0.163306347249013,0.145896443869961,-1,-1,-1,-1
8886,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.181356014783425,0.181356014783425,0.181356014783425,0.455931955649724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8885,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00364884843197166,-0.00364884843208424,-0.00364884843227553,-0.00364884843245483,-0.003648848432528,-0.00364884843245483,-0.00364884843227553,-0.00364884843208413,-0.00364884843197177,-1,-1,-1,-1,-1,-1,-1,-1
8873,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0461542059206358,-0.0461542059201671,-0.0461542059190028,-0.046154205917247,-0.0461542059154764,-0.0461542059144145,-0.046154205914402,-0.046154205915095,-0.0461542059157176,-1,-1,-1,-1,-1,-1,-1,-1
8872,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0586970863518937,0.0586970863518936,0.0586970863518937,0.425968732272281,-0.602059991327962,0.602059991327962,-0.425968732272281,0.221848749616356,-0.397940008672038,-1,-1,-1,-1,-1,-1,-1,-1
8868,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0457336750059152,0.0423285014297943,0.0453744461521499,0.0571821977496258,0.0626871476803547,0.039908238198562,-0.0178727216706939,-0.0889520192564678,-0.135922138430492,-1,-1,-1,-1,-1,-1,-1,-1
8842,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
