"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Acanthis_flammea","Acanthis_flammea",300,1,0.666789519258308,-0.601311402297849,0.133892976741707,-0.206050150680481,0.27948191988633,-0.195668213653972,0.167060740301723,-0.271134308952621,-0.221531462505569,0.264459347444408,0.0721458395842313,-0.290098086993956,0.11047756887533,0.269888104788174,-0.0387717591875345,-0.0321010766479097,-0.205729025089389,0.0242373082741207,0.196878238098007,-0.166607517859562,0.149877824371774,-0.280841302105991,0.283777627205687,-0.287369990982578,0.284313271623968,-0.221040487793371,0.169993078899721,-0.108980549118323,0.180270736169187,-0.241819577186471,0.263287229369207,-0.230341247429291,0.276519622275381,-0.0405781177874347,-0.138163377565668,0.0568422856951714,0.0602378816369377,0.0617585806633524,0.00101646491165205,0.00110433885875273,0.00115240777205163,0.00116934224717436,-0.00352605835832296,-0.0035239719471262,NA
"Accipiter_cooperii","Accipiter_cooperii",380,1,0.00587484218360861,0.00585775864833047,0.00586833501773362,0.00387741406222615,0.00656463065785749,0.00666923511048625,0.0068515368459617,0.00709042478389256,0.00745574081414956,0.00795404913575626,0.00838359371248247,0.00849698452457629,0.00830575239967707,0.00809422690600597,0.0081013856314066,0.0082720820358977,0.00836668190120073,0.008213239773086,0.00778040345218625,0.00709295213034163,0.00619757212322899,0.00519673603793076,0.00422758511614155,0.00340223124741159,0.00281999173733227,0.00260698980357273,0.00285040764825004,0.00348980333344708,0.00436201848114163,0.00536839857337302,0.00649301410166947,0.00760343154363401,0.00834786960161703,0.00839740122306791,0.0076220242717933,0.00671937808129683,0.00599564903841773,0.000623523290275095,0.000153451487249125,-0.000267688149381567,-0.000579812843918472,-0.000698031985568352,-0.000628080702690582,-0.000477099562921758,-0.00991019039903529
"Accipiter_gentilis","Accipiter_gentilis",380,1,0.00898789666462794,0.00889601972104623,0.00619111069526494,0.00520137696681445,0.00444747808134527,0.0074348336026589,0.00714589147542134,0.00817646028410731,0.0101433118455387,0.0117672068529179,0.0118942305508913,0.0101611465215837,0.00749577553989826,0.00404203046479542,0.000304430087552494,-0.00375906621447884,-0.00240698241177864,-0.00151752411818676,0.0025136435687834,0.00704583905214568,0.00943179265964801,0.00827527161559313,0.00521558115546926,0.00275812568147147,0.00184293408351429,0.00174909076551853,0.00163486465579831,0.00190842548011802,0.00334261793072837,0.00577493265476728,0.00761889510008698,0.00717538681135574,0.00483139489203573,0.00273653986049252,0.00084160640014052,0.00375283129648844,0.00315280211764136,0.0026258481383151,0.0021691617874628,0.00188146089749016,0.00168041706707209,0.0016821858347059,0.00363328401354732,0.00365173816019007,-0.0179603289397396
"Accipiter_striatus","Accipiter_striatus",400,1,0.0038749019630568,0.00447924021401707,0.00559286090204587,0.00664231969182874,-0.00266509575113973,-0.00357153818945488,-0.00516860124055398,-0.0052731603368779,-0.00500166049265912,-0.00520560515212784,-0.00582333217372053,-0.00580736163592387,-0.00451306851841913,-0.00259512662388456,-0.00121845503047872,-0.000807963327299389,-0.00102598047792362,-0.00163394360701821,-0.0026463975887993,-0.0036307578289583,-0.00366483636524295,-0.00247866821973232,-0.00116944620588668,-0.00116657150473996,2.53821770938578e-06,-0.000841827251567123,-0.0010298413622248,-0.00144953254606637,-0.00243868082345064,-0.00297160925562894,-0.0020219723030896,-0.000330584426018082,-0.000190748156016596,-0.0035173219097108,-0.01045226164384,-0.0112642892091959,-0.0207445972111361,-0.025714970414548,-0.0235374428604741,-0.0154679110167673,-0.00664128725736969,-0.0021375953523057,-0.00252168909141399,-0.00404311586989935,0.0190602484350144
"Aegolius_acadicus","Aegolius_acadicus",119,1,-0.0110188732873279,-0.00936021363229167,-0.00755969940053614,-0.00754789216831642,-0.00973552243673181,-0.0128168721732947,-0.0150643349689716,-0.0153576143933311,-0.0133309321098235,-0.00925035875858149,-0.00397094101704465,0.00131976878919121,0.00562458158475415,0.00848166163931285,0.00989170779851184,0.0100645776278808,0.00921524093319936,0.00742644017524985,0.00466162019825289,0.00101917126183945,-0.00301879516429163,-0.00592365786650571,-0.00784562386114621,-0.00976027295988456,-0.0118162644474255,-0.0132419729849879,-0.0136039594838261,-0.0137770136115072,-0.0147153395262501,-0.0155881319537773,-0.0141785378195692,4.79351017070306e-05,-0.00279640338541643,0.00264453960603048,0.00483686193130133,0.00354059213995972,-0.000284172103558938,-0.00548447143939533,-0.011305387769954,-0.017488631185102,-0.0237965708112559,-0.0292804048760751,-0.0323916657274903,-0.0324353381419786,0.0197628804166617
"Aegolius_funereus","Aegolius_funereus",52,1,0.0520495996768964,0.052022664199749,0.0524515674152535,0.0525300411835046,0.0499455145963403,0.0435126452029011,0.0351523701618826,0.0282240310789361,0.0244155253835561,0.023112720206087,0.0232035410756657,0.0242753803778735,0.0261769315393123,0.0286089125508,0.0315298859256599,0.0352792447306207,0.0400268242750421,0.0456329765379806,0.0522000537994396,0.060170306064834,0.03482609837937,0.540065891055599,0.388423012629438,0.0710285921942004,0.10836907141308,0.110537555640952,0.10631277698284,0.0970189015339735,0.0846102512221023,0.0692469397616697,0.050042199670574,-0.0460931313928047,0.00856870975358681,-0.00455257200529924,-0.0101916639772357,-0.0111828922034184,-0.0108222319268196,-0.0105157839876292,-0.0102683642399092,-0.0100873430286128,-0.0101725744261527,-0.0103837185235025,NA,NA,NA
"Aeronautes_saxatalis","Aeronautes_saxatalis",131,1,-0.017378293320743,-0.0171503314673017,-0.0168066748746381,-0.00794705313720356,-0.0077762428596444,-0.00758504242079542,-0.00737927881225893,-0.00717115731770425,-0.00697190134111462,-0.00678097105010282,-0.00658843360356539,-0.00638883564201472,-0.00618766578905057,-0.00599242244790329,-0.00580273801391766,-0.00561373584576791,-0.00542584663532886,-0.00524574083590755,-0.00507791619238409,-0.00491960974868703,-0.00476452424390176,-0.00460815096223792,-0.00444858881425077,-0.00428530599628885,-0.00411866659893208,-0.00394837518690981,-0.00377120421784357,-0.00358329293642975,-0.00338760934304207,-0.00319779625643348,-0.0030319468250591,-0.00290260969048698,-0.00281340701745784,-0.00276235028632401,-0.00274424310414351,-0.00275035928227518,-0.00277042660375378,-0.00279722998696919,-0.00282726525939605,-0.00285579808396524,-0.00287432054739003,-0.00287605075770864,-0.00134043310144899,-0.00131531823828387,-0.000690627743874184
"Agelaius_phoeniceus","Agelaius_phoeniceus",584,1,-0.00400585113636966,-0.00174830594659312,0.00117144305678986,0.00222411706549063,0.00147187126864843,-0.00161435887547273,-0.00599331337558864,-0.0108565483332396,-0.0134734773563573,-0.0121122810403605,-0.00856461230378453,-0.00658329876487,-0.00759773521550064,-0.00938837977439277,-0.00943125201324002,-0.00810594870274998,-0.00761587179595455,-0.00882127330240269,-0.0104921092034317,-0.0112095408427932,-0.0107294058187844,-0.00961571065593891,-0.00312018634599264,-0.009065619901379,-0.0109482248903641,-0.0129145005452213,-0.0125668951045705,-0.0094828744762883,-0.0062566988217577,-0.00573544643471212,-0.0077314506743307,-0.00940529646505605,-0.00854980917101628,-0.00550258293422562,-0.00201897392613432,0.000528672391192765,0.0015522467798037,0.000979869219241032,-0.00059255937443849,-0.00198657219388989,-0.00240375729073636,-0.002150647918895,-0.000953136922414809,-0.00116691062496103,-0.00281058008752055
"Agelaius_tricolor","Agelaius_tricolor",48,1,-0.00689023476815365,-0.00668571807072738,-0.00640496344406394,-0.00604593961924849,-0.00558687685709192,-0.00503113907785746,-0.00443595509499506,-0.00387689221866871,-0.00340076559407354,-0.00302742387884081,-0.00276921286914078,-0.00261619953349168,-0.00251878777860259,-0.00242135586836945,-0.00230725785304209,-0.0021792213005849,-0.00200605359307637,-0.00173698605870687,-0.0013783216758485,-0.0010098564100165,-0.000698991657173131,-0.000432672534160794,-0.000166370491746726,8.86831800119836e-05,0.000273616216254879,0.000370710941420604,0.000444437283570132,0.000588904756121167,0.000863978981544555,0.00128772354566298,0.00185700261836619,0.00255121301688721,0.00332817644089101,0.00413385536593669,0.00491533706187841,0.00562591257456635,0.00623430544624348,0.00673665299548087,0.00714594109912525,0.00746306745209679,0.00767412358321096,0.00778432474087243,0.00783433914148013,0.00786589836820095,0.00788679557065031
"Aimophila_ruficeps","Aimophila_ruficeps",49,1,-0.00702217648858849,-0.00687525727324712,-0.00690659504164515,-0.0070543087111602,-0.0071580729448153,-0.00712826300184027,-0.00705567827496617,-0.00710365214484626,-0.00729518252765454,-0.00746963696021086,-0.00747075555530169,-0.00731086354142338,-0.00709855762788988,-0.0068642847697368,-0.00654690594798873,-0.0061275596503127,-0.00566620435042567,-0.00518103522632665,-0.00459927131556834,-0.00391124011597374,-0.0033168856702841,-0.00311696773641984,-0.00344831432293102,-0.00417538893110952,-0.00503344189265334,-0.00582095510336123,-0.00645908759799202,-0.00694388569134291,-0.00728127084161098,-0.00742955992283698,-0.00728296343646674,-0.00675805536270667,-0.00592524437865671,-0.00500313976225614,-0.00417695926295564,-0.00346578187373714,-0.00281928957618914,-0.00228543107291415,-0.00197704785232795,-0.00188322628074294,-0.00182976901213293,-0.00167225882668698,-0.00144818074394253,-0.00128424839848353,-0.00122380113447793
