"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Infiles/T_Neotropical_Herps_pops.txt",1,-0.0466987999491543,-0.0329100474164009,-0.0888831785070948,-0.115691496098984,-0.0382603453614205,-0.122613800387912,-0.0363226201713204,-0.0412734569885268,-0.0450011634378172,-0.0391374422539268,-0.0681558073976204,-0.0551779921007683,-0.159862043605097,-0.0695411317649287,-0.00671396319329239,-0.013339910796839,-0.0308073229347053,-0.0336717935228894,-0.0525474835279737,-0.0307835701508876,-0.0220389115853935,-0.0184655141281967,-0.0261063700743782,-0.0257989901444409,-0.0369155259309461,-0.0417167570426754,-0.022483320233283,-0.0201668220548351,-0.0681097278896424,-0.0100364394444906,0.0286501494814379,-0.0300346332030825,0.0119001189370809,-0.0705448438733618,-0.0559158296899103,-0.0550856157491506,-0.102707329346989,-0.126556101320658,-0.114664445493422,-0.073590846300423,-0.0815946039737422,-0.00723317724648334,0.033976693571498,0.0339766935714981,0.0339766935714981
