"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Caretta_caretta","Caretta_caretta",194,1,NA,NA,NA,NA,0.0062648011405797,0.00626480114162553,0.00626480114417216,0.00626480114826888,0.00626480115326888,0.00626480115807526,0.00626480116169481,0.00626480116373407,0.0112321270661847,0.0161994529679007,0.0161994529678626,0.0179844537624507,0.284399356698936,-0.215516280112398,0.0723733426983412,0.0383368487095287,0.022914466427353,0.0181415536716418,0.0136539615718581,0.0105900140684004,0.0148870236133888,0.0182369121108334,0.0151574825537687,0.0129557633861074,0.0118483365757818,0.0205001429674517,0.00840233440490027,-0.0378641629651545,0.0450231803568655,-0.0133464806210514,0.0714955488805009,0.165946891421038,0.225233515729663,-0.0717964479497706,0.222600743877458,NA,NA,NA
"Chelonia_mydas","Chelonia_mydas",228,1,0.00812870090553641,0.0173734433652826,0.0173734433649104,0.0194288825735889,0.0194288825732425,0.0194288825729113,0.0194288825726093,-0.0288266438654002,-6.24410111957019e-05,0.0327807327093495,0.0308017465094119,0.0489077528597865,0.0448620763735296,0.0386083757862676,0.032843556557049,0.0264886862115156,0.0159446177545185,0.0135936396921342,0.0113869605816555,0.00972484614351091,0.0132421219930273,0.0137253932535587,0.0154668524182066,0.0457618236025667,0.00266439027163257,-0.0109022728356741,-0.00285259343320036,0.0238010281509011,0.0231214958320212,0.105969473526746,-0.142769274530785,0.241978472793085,-0.106993464656336,0.195813510707729,-0.0734417680060681,0.248720896016658,-0.0120544317991036,0.144487781932439,-1,1,NA,NA
"Crocodylus_acutus","Crocodylus_acutus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0569716761534185,0.0569716761534182,0.0621479067488446,-0.0546002544127477,-0.0546002544127475,-0.0546002544127475,-0.0546002544127474,-0.0546002544127476,0.150514997831991,0.150514997831991,-0.225772496747986,-0.225772496747986,-0.225772496747986,-0.225772496747986,NA,NA,NA,NA
"Dermochelys_coriacea","Dermochelys_coriacea",371,1,0.146442839285017,0.145016195611561,0.142066482910884,0.12939682227767,0.123744740629534,0.117664009975347,0.110916231787429,0.103148645062781,0.0863969080145262,0.081023872653299,0.0775705374594964,0.0691285210439837,0.0613790610792428,0.0561508366506669,0.0446828292993431,0.0305264702300755,0.000338102928368303,-0.00156096088328157,-0.00241111160521165,-0.00439163969376978,-0.0100688584032698,-0.00327313391530495,0.028753181827515,0.0320835059995531,0.0393369790991842,-0.00547369702369909,0.0481195677125969,0.0874467879971031,0.0847210611922981,0.0812423794013513,0.0499627740177345,-0.000674538869984032,0.0366477245845808,-0.0565277057228536,0.0300095178069003,0.0285520156929292,0.174698493457342,-0.0203325613624786,0.120397977620727,-0.153613528484437,0.00172587645989308,0.0338763690903119
"Eretmochelys_imbricata","Eretmochelys_imbricata",188,1,0.0293659820804053,0.0287431030932119,-0.0653971225707815,-0.0214249088990672,0.0227373729770528,0.0530208396663692,0.0274929267184965,-0.0407741728095339,-0.0853959594396403,-0.0581601976753416,0.00666597306685413,0.028749480634615,-0.0163363260459583,-0.0632834214942033,-0.0418225602123911,0.0300802094214166,0.0749879009710539,0.0105358247976466,0.029957135116858,-0.0327951269981769,-0.0549464852413274,0.0124328409758002,0.0694607176781683,-0.0217497722796683,0.0512987425498865,0.0458464242600391,0.0206268064927235,0.0317249952546212,0.0613414223158707,0.0748215271586358,0.0823500710620038,0.0959708802956637,0.0904273469078412,0.0357382952814706,0.0493988804753406,0.0466815764742994,0.014284579217176,0.0211626297647752,-0.148277022196546,0.0370634057377114,-0.0236417599974761,NA
"Lepidochelys_kempii","Lepidochelys_kempii",119,1,-0.0923520929165429,-0.0839756925888544,-0.0729982586403439,-0.0626125305045382,-0.0533933138135931,-0.044396067909604,-0.0357595734865459,-0.0289638354335913,-0.0247706769996343,-0.0221941424099756,-0.0198530057458588,-0.0173950290223961,-0.0150039794689469,-0.0122065835479255,-0.0080675029217705,-0.00250842471942292,0.00157805747742201,0.429240352154136,0.419335655364194,0.20525499054593,-0.0301325635105761,0.155644091960113,0.104585757353888,0.170102293670064,0.0511345315089793,0.148898055876123,0.115009646451344,0.0226558920905088,0.0705442550475907,0.0747240656266089,0.0768155906705642,0.0751485094682658,-0.0646634260212272,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidochelys_olivacea","Lepidochelys_olivacea",98,1,-0.0590474747669703,-0.0551824895154043,-0.0434366180620627,-0.0285476811828496,-0.0202505538880515,-0.0227961684140994,-0.0296069832803416,0.151153448565239,-0.174791005244726,-0.25059981463168,0.0510498642999054,0.0432210182684664,0.0285491033316924,0.0160651081710495,-0.0532127683554448,0.028443473763242,0.307050901767729,-0.0115363296885915,-0.00757751912693516,-0.0102321049555889,-0.0102321049555885,0.0429795628474716,-0.0102321049555889,-0.286087436537784,-0.0102321049555889,NA,NA,NA,NA,NA,NA,NA,0.0620566987358147,0.0981017185654613,-0.0511793697063587,0.0102654963941651,0.0503214511809043,-0.314946891380511,0.163125770840015,0.0328933347766124,0.0998945808638684,0.0864685849415699
