population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
19642,1,-0.0152092982813998,-0.0184575591632236,-0.0223351490106944,-0.0266068931095863,-0.0308676039349859,-0.03467290105495,-0.0376596360786111,-0.0395880157400276,-0.0403535063174109,-0.0400325156468326,-0.0389066030788956,-0.0373558132501626,-0.0356584551101469,-0.0338889775137137,-0.0319985561390028,-0.0299061880920151,-0.0274209509216718,-0.0241316273081047,-0.0195784368533165,-0.0137074773892634,-0.00715228590082817,-0.000943309601401543,0.00415673852111698,0.00806966982134849,0.0112245281547574,0.0140621111443873,0.0167280896401747,0.0191293049870693,0.0211349498208051,0.0226801675214772,0.0237499355417259,0.0243424852871983,0.0244627312081631,0.0241383956142545,0.023451719759285,0.0225686238502569,0.0217188163894284,0.0211093462545804,0.0208256751984295,-1,-1,-1,-1,-1,-1,-1,-1
10881,1,0.061887590308034,0.0762307583292103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10877,1,0.0107479561646578,0.0107479561646937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9057,1,-0.0859128845538547,-0.00549994741278827,0.0644203817856351,0.0901188146476768,0.0732444970053775,0.0436595634359495,0.0215388851437393,-0.00217407725778718,-0.0418793659114123,-0.0845933076270186,-0.0963121302615868,-0.0622470420311631,-0.00824366089956795,0.0258302444453051,0.0274587956674917,0.017091998787095,0.016312362997695,0.0236175609161393,0.026423879961219,0.0257402189643099,0.0355103371112694,0.0588146657424253,0.078693717295995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7701,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0404491039914266,-0.123290922582239,-0.16924041677431,-0.0848482662723829,0.053782610344856,0.093517871457256,0.0101500772161783,-0.0633098361634474,-0.0251784557279803,0.0552569332942292,0.0430066826633203,-0.0619244746615621,-0.113660322198984,-0.0203738562888271,0.119303792696661,0.133944000979671,-0.00337723625960819,-0.14407673745794,-0.151008703396548,-0.0511243133146007,0.031936823757081,0.047324503566768,0.0543383188300184,0.103715843928495,0.157697668656002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9058,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0989923527052171,-0.0952390297884331,-0.0895479924641021,-0.0829960040030797,-0.0732533107752714,-0.0569689009618864,-0.0345888519730171,-0.0113612845834505,0.00702042077845217,0.0190955314370603,0.0273264800622129,0.0337853379104422,0.0377174663120913,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18497,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0803107511885948,0.0377885608893997,-0.0917703733556452,0.0969100130080562,-0.0373243230238123,0.0373243230238123,-1,-1,-1,-1,-1,-1,-1,-1
19664,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0633653184163775,-0.0492250208919787,-1,-1,-1,-1,-1,-1,-1
19658,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.329056593032706,-0.778083216470776,-1,-1,-1,-1,-1,-1,-1
19657,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.182502072452464,0.211340515654141,-1,-1,-1,-1,-1,-1,-1
19587,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.194335457359769,0.305293339317801,-1,-1,-1,-1,-1,-1,-1
19586,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.331691905799595,-2.13924213520141,-1,-1,-1,-1,-1,-1
19338,1,-0.017507849487818,-0.0286064465475961,-0.0385943548484073,-0.0433762379814002,-0.0434876376292186,-0.039267078689718,-0.0311767359077701,-0.0266611515880806,-0.0369865480396236,-0.0607713789702,-0.0789632042353796,-0.0761477566868582,-0.061174059191953,-0.0545199098704252,-0.0585027487848264,-0.0552363586830129,-0.0361657727648321,-0.0179267896409767,-0.0201145667281675,-0.0381957392250225,-0.0492463323471748,-0.0380189707327321,-0.00786843486619482,0.027881193129875,0.0544231071685308,0.060290500763359,0.0470843812248565,0.033778915968798,0.0395264857031945,0.0613641186745357,0.079771101715771,0.0864501614489592,0.0926652876561418,0.106147024809147,0.11490593798966,0.104273896388868,0.0792897749554662,0.0579689900024682,0.0490912206552769,-1,-1,-1,-1,-1,-1,-1,-1
19336,1,0.0336782111990832,0.0397678739502041,0.0200606745215399,-0.00603707970603296,-0.0195606619326645,-0.0123333577188838,0.0107194751780781,0.0295574736121971,0.0206300266288748,-0.015386954934379,-0.046587461760728,-0.0475731836134896,-0.0356574320705789,-0.0456444369186046,-0.072310081874833,-0.070143454874807,-0.0205530245908037,0.0318352326170341,0.0339331639665437,-0.00649244026079465,-0.036783798340819,-0.0321728531438623,-0.0173410059470971,-0.0165563515396592,-0.0196437602718955,-0.0113574081282635,-0.00361747587229555,-0.0127740227415467,-0.0226114420417485,0.000275550205550257,0.057378811167597,0.108602041098547,0.116439480432044,0.0839121338641062,0.042943327043286,0.0180235630963059,0.0102325165201291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19335,1,-0.011465035266621,-0.0187937535993603,-0.0304455238086332,-0.0451587938671061,-0.0524938263326344,-0.0460431016202438,-0.030626204304431,-0.0142922066123381,-0.00191672604337345,0.000324253901825777,-0.0165104905941069,-0.0530323291808266,-0.0922602065730294,-0.109366392280811,-0.093731067526611,-0.0595903089286542,-0.0326808483041336,-0.0259102829864002,-0.0297493359724177,-0.0278673177014923,-0.0187877486988133,-0.015608925232856,-0.0247002440084305,-0.034735353689511,-0.0328513843971305,-0.0229215699824525,-0.0168491785689073,-0.0130365173146321,0.00190714573909734,0.0294099739008771,0.0514254733182935,0.0528498819546002,0.0404404823869609,0.0310764787111966,0.0295149777363157,0.027652968671779,0.0204656727263162,0.0120760745231552,0.00756358242888755,-1,-1,-1,-1,-1,-1,-1,-1
14557,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.184865183363186,0.0448880318480462,-0.081100204502491,-1,-1,-1,-1,-1,-1,-1,-1,-1
19334,1,-0.00191843080270182,-0.00134859372214891,-0.00143760484326716,-0.00267918271371492,-0.00489349624515434,-0.00743044209732702,-0.00970666378086005,-0.0118288946810852,-0.0147131824035087,-0.0192936111833539,-0.0254607525137844,-0.0318351454769292,-0.0364395226108369,-0.0373803318668848,-0.0333328097209602,-0.0244756760435481,-0.0135004447751168,-0.00490451604608566,-0.0020172440599735,-0.0042241892240682,-0.00733530110062119,-0.00682477561061567,-0.000849989677742968,0.00913399765487632,0.0196888221358558,0.0272547551920068,0.0298619254726935,0.0280908090847678,0.0244195474021129,0.0211606885718618,0.0187980716882326,0.0162183133057709,0.0122360530235799,0.00673318205495743,0.000726255940626253,-0.00420286074364018,-0.00678702680760335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19301,1,0.00275017672506728,-0.00388423091775181,0.00209182564467358,0.00944758622447583,0.00499419251769151,-0.0100829939537981,-0.0227391078288797,-0.0234807047848076,-0.014294254006967,-0.00276245906663064,0.00594959136705775,0.0102185466476863,0.0103651852248099,0.00929892222011652,0.0112977872655353,0.0158887789793694,0.0149861409796408,0.00120800788251962,-0.0209834994929015,-0.03722085504163,-0.0377700837448565,-0.0262774532311711,-0.012399772937318,-0.000607522696500773,0.00942567612960499,0.0152815353076345,0.0121418630743317,0.00122359852780995,-0.00848508021761063,-0.0100545476572371,-0.00602955272124728,-0.00254704664266736,0.000239846187035653,0.00665852213978813,0.0164227703661526,0.0236298259492118,0.0259357881645768,0.0284339681364516,0.0341780701500802,0.0354387549171529,0.0217064531374387,-0.00377637480620674,-0.0232799706709557,-1,-1,-1,-1
