population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
25338,1,-0.0292478489311904,-0.0292478489311903,-0.0292478489311904,-0.0292478489311904,-0.0292478489311904,-0.0292478489311904,-0.0292478489311901,-0.0292478489311905,-0.0292478489311903,-0.0537669234104631,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.053766923410463,-0.0537669234104629,1.07918124604762,-0.0345646583374188,-0.0345646583374186,-0.0345646583374187,-0.0345646583374187,-0.0345646583374188,-0.0345646583374187,-0.0345646583374187,-0.0345646583374186,-0.0345646583374187,-0.0345646583374187,-0.0345646583374187,-0.397940008672038,0.464709462857146,0.464709462857146,0.45974715865024,-1,-1,-1,-1,-1,-1,-1,-1,-1
25334,1,-1.69897000433602,0.151303092890844,0.151303092890844,0.151303092890844,0.151303092890844,0.151303092890844,0.151303092890844,0.151303092890844,0.151303092890844,0.151303092890844,-0.0988030480801594,-0.0988030480801592,-0.0988030480801594,-0.0988030480801594,-0.0988030480801594,-0.0988030480801592,-0.0988030480801593,-0.0988030480801593,-0.0988030480801594,-0.0988030480801593,-0.0988030480801593,-0.0988030480801593,1.30102999566398,-0.151977318549908,-0.151977318549908,-0.151977318549908,-0.720159303405957,0.8750612633917,0.591064607026499,-0.118795855101249,-0.316463335548304,-0.316463335548304,-0.316463335548304,0.785329835010767,-0.506576234057938,0.0434656937810904,0.0395085412836735,0.793608201447469,-1,-1,-1,-1,-1,-1,-1,-1,-1
25330,1,-1,0.0387254899964358,0.0387254899964359,0.0387254899964358,0.0387254899964358,0.159040418239887,0.159040418239887,0.159040418239887,0.00712021955730524,0.00712021955730502,-0.12963385781668,-0.00843802622554146,-0.00843802622554124,-0.00843802622554146,-0.00843802622554168,-0.00843802622554124,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554124,-0.00843802622554168,-0.00843802622554124,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554146,-0.00843802622554124,-0.00843802622554146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25337,1,-1,-1,-1,-1,-1,-1,-1,0.195320384965269,0.195320384965269,-0.0396599620414491,-0.0396599620414493,-0.0396599620414491,-0.0396599620414491,-0.0396599620414491,-0.0396599620414491,-0.0396599620414491,-0.0396599620414491,-0.0396599620414491,-0.0396599620414491,-0.0396599620414491,-0.0396599620414493,-0.0396599620414491,0.0316926785166225,0.0316926785166223,0.0316926785166223,0.0316926785166223,0.0316926785166225,0.0316926785166223,0.0316926785166223,-0.0994850021680094,-0.0994850021680094,-0.0994850021680094,-0.0994850021680094,0.263241434774581,0.544068044350276,-0.123062731609545,-0.401700157545344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25333,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.161886036298904,-0.161886036298905,-0.161886036298905,-0.161886036298905,-0.161886036298905,-0.161886036298904,-0.161886036298905,-0.161886036298904,-0.161886036298905,-0.161886036298904,-0.161886036298904,-0.161886036298904,-0.161886036298905,-0.161886036298904,0,0,0,0,0,0,0,0,0,0,1.83471906751135,-0.135926362415153,-1.6987927050962,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
25373,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0191262400632097,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,-0.0191262400632097,-0.0191262400632097,-0.0191262400632095,-0.0191262400632097,-0.0191262400632097,0.0921450216518138,0.0921450216518138,0.0921450216518136,0.0921450216518138,0.0921450216518136
25331,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.188965872649603,0.143983242479595,0.0713169109749812,0.0119722464542873,-0.00229235060313249,0.0182863553683288,0.0272368888689978,-0.0126760124567218,-0.0876096697013229,-0.141845568575017,-0.132941894441306,-0.0753072721330472,-0.0263762151761933,-0.0331524551136075,-0.0964811969348423,-0.182588264844162,-0.257025222436262,-0.301759356924212,-0.308988146565424,-0.27430798823484,-0.202659809523598,-0.115305279828044,-0.0425966766287031,-0.00543019204656143,-1,-1,-1,-1,-1,-1,-1,-1,-1
5614,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0139357779432925,-0.126465256569772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5599,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0778204019485678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5585,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.26993037090049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
