"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 0.963132682618144 0.917448679910904 1.00426836285039
"1972" 0.952354286151263 0.893943908326543 1.00854999076668
"1973" 0.924777516941701 0.863589736951399 0.992371255949783
"1974" 0.937940481529491 0.865669823966404 1.04702677217561
"1975" 0.909620117360849 0.809795354353118 1.02911539580028
"1976" 0.89293636411093 0.792394754921114 1.02501891465093
"1977" 0.885012234215893 0.773282718681081 1.0215023839926
"1978" 0.878991365156487 0.775628187493434 1.01560669714707
"1979" 0.865437127862766 0.72718205035422 1.05184826942638
"1980" 0.86448171084215 0.714559253820694 1.06166848494844
"1981" 0.871616841805211 0.701645802216021 1.06789587245113
"1982" 0.859396378338533 0.696357716588162 1.05155817890964
"1983" 0.859964183697054 0.700488007741346 1.0523903546581
"1984" 0.972691861684153 0.791102645577578 1.25916769955897
"1985" 0.969521517788694 0.756844867943895 1.24722334104124
"1986" 0.959557642366838 0.733048580214353 1.23957561077721
"1987" 1.01796995529479 0.77699178148942 1.32223168007772
"1988" 1.00985722175019 0.76701798098229 1.31039854729093
"1989" 0.967670755768555 0.749620208801082 1.27890314009115
"1990" 0.942274139554346 0.711135204077493 1.21475025631536
"1991" 0.88887029856801 0.664527581315074 1.20605671690624
"1992" 0.837741594965121 0.622543578598451 1.17731266904613
"1993" 0.890566520466935 0.657424016185265 1.25431966050057
"1994" 0.872101105935052 0.646726223351135 1.1934520926929
"1995" 0.872967467182016 0.646006761972761 1.17009188002187
"1996" 0.831527042680903 0.612807536384863 1.14100212458048
"1997" 0.828184200702548 0.590680790827359 1.17886140844805
"1998" 0.867597522113369 0.606224311683761 1.27647689257817
"1999" 0.815020247916102 0.570686659464385 1.17607231198758
"2000" 0.778390422095327 0.535100158153427 1.12246022755627
"2001" 0.797900585432056 0.546563543575338 1.13814284812081
"2002" 0.671871071729605 0.458546899824228 1.0232609057845
"2003" 0.762280538849109 0.508071507207751 1.12105090854077
"2004" 0.767240640547318 0.512191267861167 1.10720388407048
"2005" 0.746466018207705 0.488735229073956 1.12035315139712
"2006" 0.687583472748774 0.442559104383928 1.11438762040044
"2007" 0.686255217694671 0.432505645626876 1.12041949554015
"2008" 0.653609898558985 0.402718189722248 1.09076026083922
"2009" 0.630783158147602 0.38713174259724 1.06712604495166
"2010" 0.632220744668262 0.386763485471197 1.05159406933398
"2011" 0.593287611777328 0.360565948327252 0.977228959155649
"2012" 0.557186153498184 0.326870758951831 0.91398883573696
"2013" 0.548987689941314 0.309159751795412 0.934897547003312
"2014" 0.577145412418554 0.319436089539694 1.10604812545199
"2015" 0.571361299381545 0.314922155738948 1.08849349027306
"2016" 0.598925275321724 0.335308571855452 1.13374383098136
"2017" 0.573723711026121 0.33055496895956 1.06438369236392
"2018" -99 NA NA
"2019" -99 NA NA
