"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.03762124483082,0.0357941907285883,-0.00419450189895003,0.00411165958980775,0.00441420031864582,0.0112175226942264,0.0190315360771564,0.0192353097757063,0.0349636833480677,0.0309788202796518,0.0301164993260167,0.0417436757263672,0.0165381737568518,0.0152358557326511,0.0065762611842007,0.00514559072600541,0.00768691474219356,0.0020955770076522,-0.00626658866857875,-0.0106953213672088,-0.0457351602647447,-0.00949826750949109,0.00688173180656574,-0.000443288896656175,0.0164750449153454,-0.0280469651062703,-0.0330682470724242,-0.0106995459012902,-0.00259969434283031,-0.0485235467734184,9.62543976888251e-05,0.0684865465732973,-0.0248035263838019,-0.00051433575781521,-0.0571707910787994,-0.0434851218232154,-0.057758571805176,-0.0517780199999531,-0.0479071303452224,0.00299757557998794,0.0300059595242521,-0.0377312191693753,-0.0771095771626707,-0.107921332776867,0.213695376310837
