"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Ateles_chamek","Ateles_chamek",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.113525560565234,0.229489860667793,0.385539099483416,NA,NA,NA,NA,NA,NA,NA,NA
"Ateles_geoffroyi","Ateles_geoffroyi",30,1,0.117041603016684,0.117041603016684,0,0,-0.00944714022234994,-0.00944714022234994,-0.00944714022234994,-0.00944714022234994,0,0,0,0.0362753335743058,0.0362753335743058,-0.0725506671486116,-0.0413926851582251,0.0791812460476249,0,0,0,-0.0377885608893997,0.0953427268097111,0.0314970303110135,0.00545992482801957,0.00545992482801963,0.00700718090006092,0.0484550065040281,0.0484550065040283,-0.0457574905606752,0.0234810958495228,0.0217328468905453,0.0217328468905451,-0.0211892990699381,0.0211892990699381,NA,NA,NA,-0.144682794804057,NA,NA,NA,NA,NA,NA,NA,NA
"Baiomys_musculus","Baiomys_musculus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blastocerus_dichotomus","Blastocerus_dichotomus",5,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0362888471123606,0.0362888471123601,0.0362888471123606,0.0362888471123606,0.0362888471123601,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.071749408380114,-0.0354605612677539,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,0.0362888471123606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachyphylla_cavernarum","Brachyphylla_cavernarum",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.171211340411103,-0.171211340411103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachyteles_arachnoides","Brachyteles_arachnoides",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0368977475879748,0.0365798614248627,0.0358092361737394,0.0345623494396143,0.0330263178855921,0.0315254623682397,0.0303261808970194,0.0294774536847,0.0288367767119473,0.0282580413120608,0.0277538625984395,0.0274601914809529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachyteles_hypoxanthus","Brachyteles_hypoxanthus",30,1,0.0174206957390223,0.0174206957390224,0.0174206957390224,0.0174206957390224,0.0174206957390222,0.0174206957390224,0.0174206957390224,0.0174206957390224,0.0174206957390222,0.0174206957390224,0.0174206957390224,0.0174206957390222,0.024930612883481,0.0260121513741493,0.0257853865135423,0.0254721399677373,0.0251068353148095,-0.0385842652341805,-0.0388795115615038,0.0504750223461633,-0.00163304376966289,-0.00233678801596815,-0.00307404158871039,-0.00379335209243348,-0.00449298294243927,-0.00515407370078791,-0.00572543751889359,-0.00616545727611384,-0.00645635843828862,-0.00658102183213072,-0.00653479864812706,-0.0663694906851974,-0.0662105687306312,0.0182490704415526,0.0182711715928208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Callicebus_moloch","Callicebus_moloch",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.095792453644363,-0.095792453644363,-0.095792453644363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Calomys_venustus","Calomys_venustus",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00413826755119873,0.00413826755120694,0.00413826755121072,0.00413826755118696,0.00413826755110858,0.00413826755095492,0.00413826755071733,0.00413826755041491,0.00413826755009561,0.00413826754982405,0.00413826754964575,0.00413826754956648,0.00413826754956159,0.00413826754959823,0.00413826754964841,0.00413826754969326,0.00413826754971813,NA,NA,NA,NA,NA,NA,NA,NA
"Canis_latrans","Canis_latrans",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200686663775987,0.200686663775987,0.200686663775988,NA,NA,NA,NA
