Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ixobrychus_sinensis,1,NA,NA,NA,NA,NA,NA,0.0749295885613221,0.0398732519013001,-0.0186485678844843,-0.0810695897842364,-0.12588449171848,-0.138360649997795,-0.0295663731767066,-0.00557757950010496,0.0155691565641372,0.0136623128952139,-0.0107717328949701,-0.0232192900537866,0.00394882878410241,0.0373622848924915,0.0132374764363354,-0.05652949798542,-0.0606348358034571,0.0690434914246932,0.220843839347722,0.200201284763316,-0.0175701777482589,-0.265423774498824,-0.0250591186576741,-0.0250591186576741,-0.0250591186576741,-0.0250591186576739,-0.0250591186576741,-0.0250591186576741,-0.0250591186576741,-0.0250591186576741,-0.0250591186576739,NA,NA,NA,NA,NA,NA,NA,NA
Anas_wyvilliana,1,NA,NA,NA,NA,NA,NA,0.107665823754224,0.037239023815907,-0.0547183250194025,-0.0938742074181265,-0.0477761125613212,0.0497958403840302,0.135194797175925,0.164448798820465,0.132787674984065,0.0660767588743485,0.00612582007739171,-0.00899971978871816,0.0253831071324586,0.0679566275131851,0.0682426469336037,0.0237565608834927,-0.0171515532298852,-0.019105175986935,-0.00425502886541951,-0.012026682490633,-0.0344998920150226,-0.0291030494103484,0.00851936792516472,0.0281992945902267,-0.00151458971076357,-0.0428345817414502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallinula_galeata,1,NA,NA,NA,NA,NA,NA,NA,0.0962760641384158,0.0642654694691948,0.0296562222623855,0.0193582881041071,0.0275663770302311,0.0282750418922092,0.00457586811691602,-0.0394887578404194,-0.0839640966422169,-0.0910893903802894,-0.00750371512864423,0.0941715096723877,0.118155428281398,0.0640649751128129,0.0250027423515826,0.0647830677716164,0.123419322340173,0.0888216622804516,-0.0417852773415945,-0.131585337591433,-0.0723331353648188,0.0598284682801848,0.0851229835574998,-0.047847919498234,-0.191420237095778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thinornis_cucullatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0639935377272597,0.0639935377272581,0.0204152487899878,0.0204152487899838,-0.0355007829114302,-0.035500782911435,-0.0436316540312153,-0.0436316540312205,-0.0792924439059518,-0.079292443905958,-0.0220329906035958,-0.0220329906036029,0.0197441644608757,0.019744164460868,-0.155573633785218,-0.155573633785224,-0.110792191899104,-0.110792191899105,-0.00402744693333513,-0.00402744693333358,-0.0752504778177397,-0.0752504778177387,0.0208301463109476,0.0208301463109475,0.0338760062757869,0.10845597258143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calidris_acuminata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.190111312399131,0.0324373878649402,0.0755872493040877,0.102376495492089,0.0936363840809391,0.0619947810819874,0.0401577727144034,0.0462415703413359,0.0701442053938817,0.0696270928639039,0.0842772024602015,0.0951056425764153,0.0870986699944722,0.0260388216683413,-0.0248798637993988,-0.0682752954519573,-0.0824972486643751,-0.0691083220141768,-0.0762423235261318,-0.0278548700006451,-0.0107427154256029,-0.000811937824275244,0.0349543613473791,0.0364402001064591,0.0371140802522982,0.037238475923981,0.0461219566481497,NA,NA,NA,NA,NA,NA,NA
Anas_gracilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.291425428878065,-0.110224082125092,0.0750928240265254,0.0851519904968705,-0.0411266514013544,-0.10414763396914,-0.0127089693464106,0.0986684733779875,0.0773426231638541,-0.00794895004986262,0.0303177889622739,0.184481642957359,0.22349942060036,0.0409264222016117,-0.152892065299253,-0.143204225965281,-0.0719752794972996,-0.238095035504787,-0.583546428853285,-0.229031881716326,-0.111256493909114,0.00922445642891223,-0.140707512928762,-0.186397059377238,-0.169136972468803,-0.141392834813983,NA,NA,NA,NA,NA,NA,NA,NA
Tringa_glareola,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322366294194101,0.0254476365760339,0.0153308819472291,0.0140907358297948,0.0357970878662783,0.0802056438129932,0.125873587773927,0.271153815603101,0.122079150061572,0.0662009170852105,-0.00845186211925775,-0.0927708211341269,-0.182495648710203,-0.270098871195558,-0.343604329518022,-0.393806512833951,-0.420152837375193,-0.429448112112057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Todiramphus_chloris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106114895520437,0.0106114895520437,0.0106114895520439,0.0106114895520437,0.0106114895520437,0.0106114895520439,0.0106114895520437,0.0106114895520437,0.0106114895520437,0.0106114895520439,0.0106114895520437,0.0106114895520437,0.0106114895520439,0.0106114895520437,0.0106114895520437,-0.0150673158493244,-0.0150673158493244,-0.0150673158493244,-0.0150673158493244,-0.0150673158493246,-0.0150673158493244,-0.0150673158493244,-0.0150673158493244,-0.0150673158493246,-0.0150673158493242,NA,NA,NA,NA,NA,NA,NA,NA
Bubulcus_ibis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157092557431923,0.165149714467901,0.175118296870637,0.173863053039709,0.147276002899957,0.0924067102658777,0.0116730330640578,-0.0796585355342341,-0.151240761158631,-0.17528206000908,-0.153179387498605,-0.11271708761426,-0.0608412463528145,0.00244813628573626,0.0661939383770722,0.0855220605807583,0.0515457806059003,-0.0060430580262274,-0.057295620657972,-0.094130034946283,-0.115809825472936,-0.103999826920606,-0.0284002430295871,0.114181393696432,0.272592212085179,0.371048719245145,NA,-0.653212513775344,1,-0.202504502249207,NA,NA,NA
Egretta_garzetta,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177070337968999,0.0184939808439735,0.0194138184375454,0.0191522960058144,0.0165883134385501,0.0115037715238466,0.00414762553080061,-0.0752041567643208,0.461958223058861,-0.303197395197408,-0.0253350801940767,-0.032484106559135,-0.0373073769792676,-0.0412278142431382,-0.0440632319612912,-0.0451441716357459,-0.0446176124709068,-0.0427043454047922,-0.0046420372104562,-0.0118993200366505,-0.0608441627165759,0.0374379348335148,0.0637692692578471,0.0111125399377605,0.0351996140521831,0.0350249531431599,1,-0.92715302090054,-0.92715302090054,1,NA,NA,NA
Ardea_alba,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0691590206526616,0.0656864701361102,0.0582054917086141,0.0471793828456204,0.0336746706524458,0.0179343701163039,0.000472155602823099,-0.126761857633322,0.281413104924286,-0.0371237931373168,-0.185341918444349,-0.0446764078167148,-0.0485750700790701,-0.0529544564523181,-0.0583543583026513,-0.0664292609212327,-0.0744700344894988,-0.0760396506943963,0.067997240690735,0.0464620730637564,-0.161329939710939,0.0952856487971075,0.0832276682730212,0.0495648779314142,0.0290939743034488,0.0282274107312646,0.899329838118637,1,-1,0.146128035678238,NA,NA,NA
Ardea_plumifera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061388022895122,0.060076939240812,0.0542830243906449,0.0411591651585907,0.0208796567434062,-0.00636208776234248,-0.0384421693371917,-0.0660474853972679,-0.084703103233702,-0.0972674855667102,-0.104659624700844,-0.106879520636101,-0.103927173372487,-0.0958025829099944,-0.0833270135233133,-0.0700850867179039,-0.0579543474128288,-0.0461784960838691,-0.0321508263851729,-0.0133161570047826,0.0101329046816647,0.0339652201549248,0.0519969420392901,0.0605236927840724,0.0612327874083367,0.0595037295239276,NA,NA,NA,NA,NA,NA,NA
Poliocephalus_poliocephalus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0575237624140246,-0.100381447442698,-0.131698322619444,-0.0913906852863913,0.0184927508576229,0.137844266966707,0.210208963007226,0.222070290691651,0.186661223757062,0.114422502747244,0.014359124879618,-0.0881405229410461,-0.157799984952459,-0.180400037599347,-0.176367459901381,-0.174946792900105,-0.179643637681911,-0.167798420904796,-0.123803565313265,-0.0644384487961607,-0.0249580966013006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cygnus_atratus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323529315136784,-0.0166895441690174,-0.33597833709317,-0.296264473385027,-0.0069235165053505,0.170531793837185,0.116728225276346,0.0417389986466996,0.117211600674522,0.235836733716443,0.212224501036042,0.0651681391087924,-0.0425847031024658,-0.0685194154155773,-0.132234961736097,-0.291982846321532,-0.422858923860463,-0.381532649959889,-0.121184264951826,-0.0361990168871984,0.000115803035404705,-0.0430329176407716,-0.0430329176396187,-0.0430329176384885,-0.0430329176378206,NA,NA,NA,NA,NA,NA,NA,NA
Recurvirostra_novaehollandiae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244493900280086,-0.0912406655491731,-0.409540285976809,-0.362214917116452,-0.0365192571324768,0.205983353167782,0.202150774371657,0.101264870028252,0.0633887726005713,0.0513916904504614,-0.0334764627414019,-0.170576443349667,-0.269077837447171,-0.293735660068762,-0.242579957954942,-0.08584841243399,0.147232253771928,0.279768187958834,0.147444961796988,-0.146759409132432,-0.296690126534899,-0.171235124002688,0.0178521163112153,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallinago_hardwickii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.159161575467559,-0.159161575467559,-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.155625937901422,-0.415272909377827,-0.444564061348321,0.509089211617748,0.190963725463314,-0.155811368775073,-0.452195684599885,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Numenius_phaeopus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0708498287553703,-0.0695781140352949,-0.0670346845951448,-0.0632195404349207,-0.0580195879052003,-0.0506148904387718,-0.039087717323308,-0.021894022697432,-0.000120649297495667,0.0220156113436896,0.0394732579877168,0.0496669445500282,0.0537654280364899,0.0549661342624732,0.0556571612404462,0.0562381634881342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pluvialis_fulva,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0786548432762173,-0.0782541408121784,-0.0774527358840988,-0.0762506284919804,-0.0742554918827429,-0.0697076296555634,-0.061543482473132,-0.0502690983340059,-0.0377350730730257,-0.0262540748604549,-0.0174957032914322,-0.0118318339466452,-0.00853237148676667,-0.0065726223007625,-0.00534843280422881,0.497627328451275,-0.0866190688867823,-0.0866190688867827,-0.0866190688867827,-0.0866190688867827,0.287763241725965,-0.315965790865361,-0.315965790865361,NA,NA,NA,NA,NA
Threskiornis_moluccus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000323616154039419,0.00148519276592973,0.00510281060584394,0.0105292373657239,0.0177644730455571,0.0268085176453582,0.0376613711651123,0.050323033604832,0.0560343231260318,0.0218466944310138,-0.0435290813819225,-0.093524686405791,-0.0862223089309372,-0.0168083801311429,0.0827830923865333,0.170980876388846,0.224272779398166,0.24466860139201,0.24765616980582,0.246579502271246,NA,NA,NA,NA,NA,NA,NA
Gallinago_stenura,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.150514997831991,-0.150514997831991,0.1249387366083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chlidonias_hybrida,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150514997831991,0.150514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Larus_ridibundus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0579919469776867,-0.281699346671419,-0.281699346671419,-0.281699346671419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calidris_minuta,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.204119982655925,0.342422680822206,-1,0.812913356642855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
