Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mirounga_leonina,1,0.00028209133049284,0.000282091330493728,0.00028209133049284,0.000282091330493728,0.00028209133049284,-0.00130272156633771,-0.00130272156633815,-0.00130272156633726,-0.00130272156633815,-0.00130272156633771,-0.00130272156633815,-0.00130272156633771,-0.00130272156633815,-0.00130272156633771,-0.00130272156633815,0.000815754066413099,0.000815754066413099,0.000815754066412655,0.000815754066413543,0.000815754066413099,0.000815754066413099,0.000815754066412655,0.000815754066413099,0.000815754066413099,0.000815754066413099,0.00784596432772666,0.00784596432772666,0.00784596432772666,0.00784596432772666,0.00784596432772666,0.00784596432772666,NA,NA,NA,NA,NA,NA,0.0955523347195659,-0.0581114967307426,NA,NA,NA,NA,NA,NA
Otaria_flavescens,1,-0.0192409455893428,-0.0192409455893428,-0.0192409455893428,-0.0192409455893423,-0.0192409455893429,-0.0198049672049625,-0.0198049672049621,-0.0198049672049622,-0.0198049672049622,-0.0198049672049625,-0.0205665207870087,-0.0205665207870095,-0.0205665207870089,-0.020566520787009,-0.0205665207870095,-0.0232130120881473,-0.0232130120881477,-0.0232130120881471,-0.0232130120881477,-0.0232130120881473,-0.0232130120881475,-0.0232130120881475,-0.0232130120881475,-0.0232130120881473,-0.0232130120881475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042414107316302,0.0335733935465012,0.0335733935465012,NA,NA,NA,NA,NA,NA
Arctocephalus_gazella,1,0.0160082962777892,0.0160082962777892,0.0551140954702964,0.0561570615441602,0.0372165702493123,0.0372165702493118,0.0318192104749172,0.0307542541442059,0.0307542541442063,0.0307542541442061,0.0488940432693283,0.0488940432693283,0.0488940432693283,0.0503387648235047,0.0876873161523006,0.127693560173084,0.089079572984844,0.0778333222657289,0.0582108253377964,0.0627527953483235,0.0760565275075764,0.0542857143157234,-0.0173783711856608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephalorhynchus_hectori,1,-0.0151260520079033,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0151260520079042,-0.0151260520079033,-0.0151260520079042,-0.0257776588172893,-0.0244921596344355,-0.0239596440187574,-0.0239596440187573,-0.0239596440187572,-0.0151260520079037,-0.0151260520079037,-0.0151260520079042,NA,NA,NA,NA,NA,NA
Eubalaena_australis,1,NA,NA,0.0129771537555685,0.0129771537550942,0.0129771537542469,0.0129771537531207,0.012977153751538,0.0129771537492447,0.0129771537464309,0.0129771537438539,0.0129771537422965,0.0129771537418746,0.0129771537419789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phocarctos_hookeri,1,NA,NA,NA,NA,NA,0.0178483909440428,0.0178483909440428,0.0178483909440428,0.0178483909440428,0.0178483909440428,0.0178483909440428,0.0178483909440432,0.110544034241366,0.110544034241366,0.00615571302033091,0.0356191807912354,0.0356191807912354,0.0356191807912354,0.0356191807912354,0.0356191807912354,0.0356191807912358,0.0356191807912349,0.010866253373945,0.010866253373945,0.0267342532472448,NA,NA,NA,NA,-0.0137260916566424,-0.0137260916669808,-0.0137260916902879,-0.0137260917261393,-0.0137260917703697,-0.0137260918167317,-0.0137260918591475,-0.0137260918934698,-0.0137260919179329,-0.0137260919325914,-0.0137260919388442,NA,NA,NA,NA,NA
Arctocephalus_tropicalis,1,NA,NA,NA,NA,NA,NA,NA,NA,0.184774322685033,0.16373312509236,0.116753869169441,0.0540314841192939,0.00325722390791716,-0.0117270515234198,0.00647165187673027,0.0332992618935626,0.0489955817368837,0.0531404816048071,0.0504553933518852,0.0329578007355216,-0.0109490278067352,-0.0708370317942264,-0.113087942448392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arctocephalus_forsteri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00864079783658056,0.00864079783658145,0.00864079783658056,0.00864079783658056,0.00864079783658056,0.00864079783658145,0.00864079783658056,0.00864079783658056,0.00864079783658056,0.00864079783658145,0.00864079783658056,0.00864079783658056,0.00864079783658056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptonychotes_weddellii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00255605584815388,-0.00255605775825574,-0.00255602870940086,-0.00255594118311286,-0.00255580263414901,-0.00255563607068199,-0.00255544150845166,-0.00255519252140601,-0.00255486891557233,-0.00255447851252999,-0.00255404463411457,-0.00255358654463977,-0.00255311984071627,-0.00255266237795349,-0.00255222200861471,-0.0025517795083041,-0.00255129792258835,-0.00255075324819209,-0.0025501471141296,-0.00254948780582387,-0.00254877496327932,-0.00254801840044472,-0.00254726683957118,-0.00254660039600019,-0.00254608639829002,-0.00254574544140374,-0.00254555695629843,-0.00254548204921612,NA,NA,NA,NA,NA
Balaenoptera_musculus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972213814826115,0.511274447883398,-0.100061822083637,-0.0876328978487831,0.138218070965312,0.185986269440014,-0.104968827794809,-0.484356305738627,-0.114574525309933,0.436455470354048,0.440688780434308,0.19944453597102,0.0315258728735445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Balaenoptera_physalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tursiops_truncatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00150997298777567,-0.00163283667914804,-0.0440486710427215,-0.044048671042721,-0.0440486710427215,-0.0440486710427215,0.0167212215680901,0.0165401544020707,NA,NA,NA,NA,0.0564546487860094,-0.135362815129808,NA,NA,NA,NA
Pontoporia_blainvillei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.122717276614342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
