Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Phoebastria_albatrus,1,0.0475322910757427,0.0475322910757427,0.0475322910757425,0.0475322910757427,0.0475322910757427,0.0475322910757427,0.0475322910757425,0.047532291075743,0.0475322910757425,0.0475322910757425,0.047532291075743,0.0475322910757425,0.047532291075743,0.0475322910757425,0.047532291075743,0.0475322910757425,0.0475322910757425,0.047532291075743,0.0440228147639203,0.0440228147639203,0.0440228147639199,0.0440228147639203,0.0410933780936751,0.0410933780936751,0.0437686478953263,0.0437686478953263,0.0437686478953263,0.0437686478953263,0.0437686478953259,0.0388326850653593,0.0388326850653589,0.0388326850653589,0.0388326850653589,0.0388326850653593,0.0388326850653589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morus_capensis,1,-0.0163998042024565,0.0373261783144159,0.037326178314415,0.0373261783144159,0.0135981569818009,0.0135981569818018,0.0135981569818009,0.0400228139291885,-0.0808172848745921,0.0889346401904154,0.0167619220722299,0.0167619220722299,-0.0194576661444179,-0.0194576661444179,0.0107261990599552,0.0452241548321801,-0.00238700410342663,0.0411711863845756,-0.0411711863845756,0.0278764553294488,0.0219395494594448,-0.00541755672215416,-0.00541755672215505,0.068827060421996,0,-0.00762163293852591,-0.00762163293852502,-0.0579899943156983,0.0663676841736125,0.0663676841736125,0.0663676841736116,-0.0551966771091772,0.0125408989721256,0.022725874479665,0.0227258744796641,0.0486686537541123,-0.0589716725409088,-0.0589716725409088,NA,NA,NA,NA,NA,NA,NA,NA
Spheniscus_demersus,1,0.0177727367352357,0.0177727367352356,0.0177727367352354,0.0177727367352356,0.0177727367352357,-0.0870389522844526,-0.0870389522844527,0.00907948606165787,0.00756681092726796,0.0109733697978481,0.0101114488817949,0.0234717001623099,0.0234717001623099,0.02347170016231,0.0234717001623101,0.0211370980144486,0.0180672072497255,0.0180672072497255,0.0278259876080334,0.0278259876080332,-0.111670357484319,0.0324685998674362,-0.0477436122337102,0.0106447564133386,0.0106447564133385,-0.035574959946745,-0.0355749599467448,-0.0162057402473989,-0.016205740247399,0.127221535237899,-0.0211822895576016,-0.126198038008966,-0.126198038008966,0.170791846143913,-0.0641141357012388,-0.0816521274409082,-0.404110075532705,0.0830425197202529,NA,NA,NA,NA,NA,NA,NA,NA
Papasula_abbotti,1,-0.00665484566984631,-0.00665484566984609,-0.00665484566984631,-0.00665484566984609,-0.00665484566984609,-0.00665484566984631,-0.00665484566984609,-0.00665484566984631,-0.00665484566984609,-0.00665484566984609,-0.00665484566984631,-0.00665484566984609,-0.00665484566984631,0.00556337241279681,0.00556337241279681,0.00556337241279681,0.00556337241279681,0.00556337241279681,0.00556337241279681,0.0148983009649011,0.0148983009649011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calidris_tenuirostris,1,0.156889865533683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123479718278618,-0.0123479718278623,-0.0123479718278618,-0.0123479718278623,-0.0123479718278623,-0.0123479718278618,-0.0123479718278623,-0.0123479718278618,-0.0123479718278623,-0.0123479718278618,-0.0123479718278623,-0.0215989584491976,-0.0216815815069515,-0.0223824574962181,-0.0240212364573602,-0.0261165388354134,-0.027557426057941,0.0713777974599961,-0.0206075307703468,0.159331633902506,0.173771021415853,0.125895604270723,-0.167775923563257,-0.0886242337482413,0.0182153784768155,0.0461723665904594,0.0478288745115165,0.0478288745115165,NA,NA,NA,NA,NA,NA
Spheniscus_mendiculus,1,0.136972597363354,-0.00444329344129013,-0.00444329344129013,-0.00444329344129013,-0.00444329344129013,-0.00444329344129013,-0.00444329344129035,-0.00444329344128991,-0.00444329344129035,-0.00444329344128991,-0.425708139896095,-0.096148562239488,-0.096148562239488,0.034159187325921,0.148017430147303,-0.0470677757714986,0.0185472303728109,0.0185472303728109,0.0185472303728109,-0.0244347157570433,-0.024434715757043,-0.0244347157570433,-0.0244347157570433,0.181590509822991,0.000263245626716646,0.0390310217559984,0.0866627732078269,-0.461030928506744,0.186919360380728,0.0698372793814528,-0.0122080000506481,0.0362248711378568,-0.0416556194999234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phoebastria_irrorata,1,NA,0.00646545472026272,0.00646545472026272,0.00646545472026361,0.00646545472026272,0.00646545472026272,0.00646545472026272,0.00646545472026361,0.00646545472026272,0.00646545472026272,0.00646545472026361,0.00646545472026272,0.00646545472026272,0.00646545472026272,0.00646545472026361,0.00646545472026272,0.00646545472026272,0.00646545472026361,0.00646545472026272,0.00646545472026272,0.00646545472026361,0.00646545472026272,0.00646545472026272,0.00646545472026361,0.00161966769620747,0.00161966769620747,0.00161966769620747,0.00161966769620836,0.00161966769620747,0.00161966769620836,0.00161966769620747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gygis_alba,1,NA,NA,NA,NA,NA,NA,-0.143937554205589,-0.151635653735671,-0.175568897500137,-0.213976518105499,-0.113104237699677,-0.118242299055576,-0.109815680423605,-0.0933763230772384,-0.0740797533797309,-0.0530517309103243,-0.0286658091144301,0.00111235537267734,0.0346738391836745,0.0613470623196095,0.0635071017239725,0.0315523233248287,-0.0220330633548162,-0.069279586895978,-0.0903838221206616,-0.0880322946730779,-0.0498967115013434,-0.0457202194452938,0.00492402360559374,0.00379112929223324,0.00153983989626982,-0.000916425217508343,-0.00296586683686617,-0.00500679430963524,-0.00773399095418004,-0.0109351249438071,-0.0333324800919417,-0.0356468223200439,-0.0359803259894245,NA,NA,NA,NA,NA,NA,NA
Anous_stolidus,1,NA,NA,NA,NA,NA,NA,-0.0107479154827566,-0.0252323218216669,-0.0467726134355684,-0.0666238552112388,-0.0247382409159979,-0.0356200368053828,-0.0481127761629707,-0.0574398625515921,-0.058364422014987,-0.0502670964071275,-0.0368860243601248,-0.0220110891594341,-0.00694025285187383,0.00815579641380837,0.0223019815735994,0.0342458042763738,0.0439786270620937,0.0523301155005695,0.0590963895749259,0.0627741482759328,0.0202198340342858,0.0187188598794989,-0.0182297933553184,-0.020224010781837,-0.0216963759380742,-0.0224685326426473,-0.0226948538372516,-0.022664596173416,-0.0226062600941059,-0.0226328710176484,0.0191763668102976,0.0188578099512156,0.0186565065424023,NA,NA,NA,NA,NA,NA,NA
Phalacrocorax_capensis,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0850067166342521,-0.0520821968086086,-0.0520821968086088,-0.065817343041889,-0.0646707282604661,-0.0646707282604661,-0.064670728260466,-0.0646707282604662,-0.0646707282604662,-0.064670728260466,-0.0646707282604661,-0.0646707282604661,-0.064670728260466,-0.0646707282604661,-0.0646707282604662,-0.064670728260466,-0.064670728260466,-0.0646707282604661,-0.0646707282604662,-0.310816196023743,-0.0196298048937983,-0.0196298048937984,-0.0196298048937984,0.262792296171929,0.262792296171929,0.262792296171929,0.331775947173596,0.0975609453007872,-0.0456176911528736,-0.000938759728699445,NA,NA,NA,NA,NA,NA,NA,NA
Larus_dominicanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0180806689035809,0.017463564735929,0.0162293564006249,0.0143780438976696,0.0113360221523374,0.00474802354190558,-0.00566803843589033,-0.017020059225458,-0.0250320150715497,-0.0271338872276218,-0.0242463634344475,-0.0196162277511099,-0.016189136853428,-0.0151989141556428,-0.0165008169419067,-0.0191961587464549,-0.021923828405502,-0.0234961041316886,-0.0236572637506437,-0.0226839149669823,-0.0201941194018846,-0.0154761088366525,-0.00965842780946965,-0.00630933593371437,0.0187125537892628,0.0134367309629314,0.00961771539595639,0.00976464548595509,0.0115143540068143,0.0100031914596268,0.0100031914596268,0.0100031914596269,0.0100031914596268,NA,NA,NA,NA
Phaethon_aethereus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378073255185383,0.0356117253679877,0.0331743999788476,0.0327664712746492,0.0343874386097691,0.0360507963726562,0.0364250541416569,0.0363308436868248,0.0374150838167382,0.0398927823955439,0.0420564334748028,0.0417905853375138,0.0381199214898276,0.0313676465386781,0.022420418360185,0.0122347599272361,0.00180463077782811,-0.00789428502560785,-0.0161194221387051,-0.0224362864648353,-0.0266282757074188,-0.0287589387840272,-0.0293704757616844,-0.0293492156438497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Onychoprion_lunatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257064010562649,0.0245833805589617,0.0349393582079502,0.0650005708767734,0.104402335346457,0.131869767626929,0.13511215702531,0.11848844133946,0.0920506165057553,0.0598301415776858,0.0228912499029192,-0.0105954577348859,-0.0263618716583753,-0.0179068613642466,0.004179802670496,0.0203097199423707,0.0188309670636073,0.00339121470547221,-0.0147951640820527,-0.0282010218164332,-0.035703074595518,-0.0378080578638484,-0.0334790986278959,-0.0224467580225998,-0.00830035876663837,0.00284916599383545,0.00706890718194764,0.0055809326930758,0.003047008230602,NA,NA,NA,NA,NA,NA,NA
Phaethon_rubricauda,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00673362065929473,0.0102280443563449,0.0178261636897998,0.0273292934963623,0.0344295093443185,0.0371181724001177,0.0380597898986315,0.0411477834843694,0.0463195935650647,0.0494031918044548,0.0469435755939336,0.0394886978464264,0.00560017189212059,-1.03715406203353e-05,-0.00658615537491292,-0.0136949374533641,-0.0196326235971234,-0.0225832978383129,-0.0218576051736183,-0.0178995070981549,-0.0116934080545819,-0.00454997624096465,0.00197347264741676,0.00662486734776957,0.00912219030262906,0.0101291296834618,0.0105528877961083,-0.0065480750792033,-0.00633891732300595,NA,NA,NA,NA,NA,NA,NA
Sula_sula,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0461733294290436,0.0464164523100208,0.0466374444133599,0.0465349704254923,0.0460385472035978,0.0452279971040852,0.0441284814091896,0.0427122306841481,0.0410093177724207,0.0390797929954712,0.0369197708836726,0.0345184646241701,0.031975535497081,0.0294217330216258,0.0158298501430756,0.0149037429149893,0.0118492471074721,0.0111416573412372,0.0105207219865583,0.00997914692068558,0.00949039552202213,0.00908321078154106,0.00881609036900954,0.00868469832713226,0.00861019398855578,0.0085335875338497,0.00942287201412029,0.00757287440671517,0.00765223030362616,NA,NA,NA,NA,NA,NA,NA
