"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Infiles/m_TroSubIndo_Fish_pops.txt",1,-0.0104614970483805,-0.0334107826114896,-0.00962153795027,-0.00926396480499546,-0.00388863928468733,0.00138256457477573,0.0121043248557934,-0.0108577838899035,-0.00430756669869067,-0.0350177737274709,-0.0427339792983526,-0.0341127520899368,-0.00145413827228969,-0.031090696562756,-0.0331851473854295,-0.0144357927598448,-0.030867994054041,-0.0661764797758933,0.0288647328727253,-0.0067280160010579,-0.00234209064104494,0.0018582993826726,0.00756555156593583,-0.0185108079777034,-0.0180107749513999,0.00460541571036869,6.28686490310446e-05,-0.00443043055216485,-0.00473727019378283,-0.0170995811245193,-0.00270614055117205,-0.00137332591970989,-0.0154407095444191,-0.0153581907640008,-0.0104862349348563,-0.0278808234106521,-0.00891412022458657,-0.00859637378687029,-0.0172408905648838,-0.00460404633954944,0.0056505607707673,0.00955294625475767,-0.0139780361006792,-0.0103079390143601,-0.0127955497842613,-0.0320896173946993,-0.074157443865076,NA,NA
