"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Neophocaena_phocaenoides","Neophocaena_phocaenoides",20,1,NA,NA,NA,NA,NA,NA,NA,-0.0297578912917475,-0.0297578912917475,-0.0297578912917474,-0.0297578912917475,-0.0297578912917475,-0.0297578912917476,-0.0297578912917474,-0.0297578912917475,-0.0297578912917475,-0.0297578912917474,-0.0297578912917476,-0.0297578912917475,-0.00803619079459081,-0.0153580257278671,-0.0297578912917475,-0.0297578912917475,-0.0297578912917475,-0.0297578912917476,-0.0297578912917474,-0.0297578912917475,-0.0297578912917475,-0.0297578912917475,-0.0297578912917475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orcaella_heinsohni","Orcaella_heinsohni",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0746336182969043,0.0198948287169394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orcinus_orca","Orcinus_orca",3,1,NA,NA,NA,NA,0.00695847788943982,0.00695847788943982,0.00695847788944004,0.00695847788943982,0.00695847788943982,0.00695847788944004,0.00695847788943982,0.00695847788944004,0.00695847788943982,0.00695847788944004,0.00695847788943982,0.00695847788943982,0.00695847788944004,0.00695847788943982,0.00695847788943982,0.00695847788944004,0.00695847788943982,0.00695847788944004,0.00695847788943982,0.00695847788944004,0.00695847788943982,-0.0146893481167585,-0.0146893481167585,-0.0146893481167587,-0.0146893481167585,-0.0146893481167587,-0.0146893481167585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Otaria_flavescens","Otaria_flavescens",31,1,NA,-0.0152684799882294,-0.0152684799882286,-0.0152684799882286,-0.0152684799882286,-0.0629605140098395,-0.0629605140098395,0.223401669277273,0.0234194956082225,0.0234194956082234,0.0234194956082225,0.0234194956082234,0.0234194956082225,0.0234194956082234,0.0391560257562666,0.0391560257562675,0.0173221811736155,0.0173221811736159,0.0173221811736155,0.0173221811736157,0.0173221811736155,0.0173221811736155,0.0173221811736159,0.032176361864128,0.0271798404338009,0.0271798404338006,0.0618949302389546,-0.431987554638568,0.216282522897572,0.0334249095471146,-0.00015987178762833,-0.0143365561109519,-0.102860994365218,0.228707293325721,0.0727998563009447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phocoena_sinus","Phocoena_sinus",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172798597254184,0.0285045180955366,-0.072737535806312,-0.0727375358063116,-0.203574005229431,-0.203574005229431,0.100833760139686,0.100833760139686,0.100833760139686,0.100833760139686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Physeter_catodon","Physeter_catodon",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0820932250139865,-0.0820932250145776,-0.0820932250154187,-0.0820932250158211,-0.0820932250151842,-0.0820932250134967,-0.0820932250114543,-0.0820932250099622,-0.0820932250094004,-0.0820932250093973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudorca_crassidens","Pseudorca_crassidens",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02180238313783,-0.0182047122532691,-0.011615565587094,-0.00418406152209139,0.00162050740190756,0.00475828654993959,0.00598513970790959,0.00621537984509768,0.0048380767643299,0.000588496244021908,-0.0056383124330055,-0.00992640282939128,-0.00866972732918336,-0.00288519226926676,0.0021221575349637
"Sousa_chinensis","Sousa_chinensis",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10326328314017,-0.10326328314017,-0.10326328314017,-0.10326328314017,-0.10326328314017,-0.10326328314017,-0.10326328314017,-0.10326328314017,-0.10326328314017,-0.163175552436037,-0.107983781665729,-0.0556905866811747,0.0237610553253708,0.0770013959654507,-0.0732068155616863,0.0936710177957198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stenella_attenuata","Stenella_attenuata",33,1,-0.0248610749134837,-0.0233113863010228,-0.0196755876086322,-0.0145729797491322,-0.00883999317475004,-0.00330734281757072,0.00128667581719644,0.00438811660411265,0.00581818932013722,0.0191984620412073,-0.0437381725392534,-0.0437381725392543,-0.0429748161680994,-0.0150178698535743,-0.0150178698535735,-0.0150178698535743,0.00611077694359885,0.238681999309246,0.0410286495276031,-0.156074145533793,0.000809058346416869,0.000809058346415981,0.000809058346417757,0.000809058346415981,0.000809058346416869,0.000809058346416869,0.000809058346416869,0.000809058346416869,-0.0517954455579916,0.0327530302850567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stenella_longirostris","Stenella_longirostris",16,1,-0.0104810345891027,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891035,-0.0104810345891027,-0.0104810345891035,-0.0104810345891035,-0.0104810345891027,-0.114879042359011,0.000228374988974878,0.000228374988974434,0.163182377211252,-0.0156614938491093,-0.0156614938491098,-0.0156614938491093,-0.0466210490294019,0.0732861774181206,0.0258789548392766,-0.107182204483956,1.21395577279415e-05,1.21395577274974e-05,1.21395577274974e-05,0.0105053137045585,0.0105053137045585,0.0105053137045585,0.0105053137045585,0.0105053137045585,-0.188347993268072,0.0739365671075145,NA,NA,NA,NA,NA,NA,NA,NA,-0.1106082612286,NA,NA,NA,NA,NA,NA
