"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.00666151365966959,0.0054445007811239,0.0139069944577067,0.0183748271895042,0.00110019068665226,0.0102293367147224,0.0189458985685063,0.0128666034322906,0.00234944356708789,0.00033700711061609,0.0142203958005337,0.00122926197254837,-0.0125035434923045,-0.00843274766452976,0.00395109907389869,0.0249291363523114,0.00121691950948734,0.0299989168441649,0.00758187125591039,0.0145019750978939,-0.00170314921151543,-0.000970216244871108,0.00552834693685585,-0.0211930077142066,-0.00841383049394351,0.00480950630809264,0.000282885697305431,-0.0327102995541396,-0.041743326482345,-0.000275439342105352,0.022241165581662,0.0344300469832776,0.0349775843658809,0.0265224508899769,0.0106574323765769,0.00991166327237959,0.0098310029336986,0.00130040910692583,0.0157194898461967,0.0140217921992694,0.00655656955508815,-0.0046935383408642,0.00278401427272555,-0.00432444055064037,-0.0151300270053028
