"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1,0.040862387389132,0.0069572537645578,0.0406126618232388,0.0825085115268652,0.0763651956924231,0.0527152054215531,0.0155880543240806,-0.0226848750845535,-0.0502057750748827,-0.055195339805726,-0.0444583702888825,-0.0396355219713368,-0.0440927068372668,-0.041255023534754,-0.0284816799239755,-0.00459426777958396,0.0232895532604462,0.0386614829137424,0.0357833593532974,0.0264723078234072,0.00194443806616795,-0.00173237243178022,-0.0221827139389731,0.0300111128662538,-0.0193694222254443,-0.0377555750305153,0.0315964612810206,0.015957558645589,-0.0158438434711115,0.0284649740901758,-0.0323763878722361,-0.00435509388548178,-0.00468111355579457,-0.00689536430538029,-0.0116421182482407,-0.00155721298460309,-0.00500926662610879,0.0062166716993352,0.00756021481706875,-0.0115632270778695,-0.00361065384664528,-0.0118678788044525,-0.012377304114125,-0.0195717818802789,-0.0171237863371834,-0.0117394059275307,0.166749787216832
