Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Grus_americana,1,-0.00366758824978275,-0.0193593756664171,-0.0307404589351434,-0.0319920969585808,-0.0248230057599767,-0.0171256131235585,0.0201815166497844,0.0185764639858514,0.0122137129480075,0.00101849284682301,-0.00875207987108827,-0.00884234645448863,0.00137687392784562,0.0126215170994926,0.0149685491750591,0.00804244816707227,0.000317006096406367,-0.000470277959256447,0.0060254730275718,0.0148913857367263,0.021604573472202,0.0247688632262043,0.0262751676489438,0.0312538330266531,0.0440872450309541,0.0575792167305458,0.0584571516849352,0.0389527664894711,0.00586843696567677,-0.0260892470387141,-0.0500126002727957,-0.0702793783216667,0.0368335434144685,-0.035431424497738,0.0216061514625741,0.0228613024029662,0.0249489714171811,0.0268684743355003,0.0171395571250339,0.0172263940776527,0.0172301225662439,0.0171736176609234,0.0170830654901222,0.0169842088433838,0.0168987950091677,0.0168411426564279
Nannopterum_auritus,1,0.00473095509084003,0.00469986836076145,0.0047031573674203,0.0372803741875369,0.0364605435078585,0.0433273531468607,0.0436161972871899,0.0441491556356384,0.0451833333790229,0.0531186424957115,0.0433051744904318,0.0422001430037598,0.0408427060924114,0.0401552808661212,0.0402381365992575,0.0420175010157313,0.0425061851506666,0.0431510635506134,0.0380429421775305,0.0387388698918561,0.0385941574620886,0.0459600184638447,0.0448801380779871,0.0282021393867273,0.0276828965862059,0.015585731008519,0.0164760475343946,0.0181680287087169,0.0200492313703295,0.0208473152060885,0.0208147566311844,0.0207801582089813,0.0209426901093661,0.020454880767256,0.0196335553514865,0.0160125183751512,0.0164219050838938,0.0176733920302512,0.0189272827321622,0.020510888237687,0.0224644688359167,0.0242032508212324,0.0222170379402104,0.0234280590195224,0.0325006058894398,0.0216695019202415
Spatula_discors,1,0.00345807781043156,-0.00229358363693871,0.00610576187993891,0.0144505177836865,0.0101462041295379,-0.00480665707225067,-0.0166301339418634,-0.00952425331620295,-0.00932516770367666,-0.0117978380266534,-0.015909683680615,-0.0178054547847352,-0.0154094850329604,-0.0100317253298999,-0.00595038590270711,-0.0060452021557081,-0.00954780672837677,-0.0125086806225467,-0.0119865416878109,-0.0089892416852626,-0.00647295971442606,-0.00544781135735607,0.00856101417233283,0.000185073983024646,0.00382435173929603,0.00423795844510484,-0.000621963177478501,-0.00989225498618941,-0.0198692619895182,-0.0269743199261219,-0.0215015427422558,-0.016495458004381,-0.00658837960880128,0.0047058841574337,0.0120742795039251,0.0112785930369196,0.0033603096001122,-0.00522136261313712,-0.00679623936243511,-0.000697656704072524,0.00673677957133454,0.00942463231072896,0.0085036055472626,-0.00180098018511921,0.000599172213196442,-0.00874628689742263
Aythya_valisineria,1,0.00364326098615133,0.0101890702935612,0.0167082638959933,0.0206817938309987,0.0182350444722919,0.0100308429896481,0.000399416199902001,-0.00687375697466581,-0.0105613772139519,-0.011138561924311,-0.00918432598608644,-0.00559991406500461,-0.00192398736930934,-7.12787686876572e-05,-0.00131121501879659,-0.00406116108667663,-0.00502710588835991,-0.00292989177665991,0.000312382982883123,0.0017658716931702,0.0023791139078429,0.00684805928693072,0.017527816603247,0.0291775575360729,0.0329722761977187,0.0252108737264693,0.0107409512482553,-0.00303796427320968,-0.0123734071387092,-0.0171098948331713,-0.0167810220788361,-0.0104094009430866,0.00788554993409275,0.019970615887765,0.0263335775718494,0.0261796914763172,0.0228879965944271,0.0205252767844826,0.0209374672886534,0.0231254283523792,0.0236928728405884,0.0206252912586888,0.0148565396682902,-8.17628880614325e-05,-0.0235367770884019,0.00400669465931358
Aythya_americana,1,-0.00093170315142425,0.00549843532723026,0.0111249773835927,0.0151014576606803,0.0134899151410855,0.0076841498416115,0.00246329090740217,0.000578318788206777,0.000614656711370087,-0.000156768564714886,-0.00212545770936223,-0.00597807084284732,-0.00462476514956643,-0.00261873161197075,-0.00329376953534556,-0.00664008501770771,-0.0082434909230922,-0.00439094282620967,0.00294453675375865,0.00849333561046517,0.0106539146445744,0.013210687390611,0.0193252969486097,0.0265777987012576,0.0298288976193011,0.0269115576394084,0.01921393437697,0.00845210020887938,-0.00387427767805108,-0.0143574271095039,-0.0183723395124601,-0.0139889615969874,0.00344974480657867,0.0166220391269675,0.0270253507874103,0.0310373393974933,0.0271467687870221,0.0190705910740202,0.0138499010050011,0.0146181850201212,0.0175201604759287,0.0175838682546117,0.0198562860664163,0.0135327156365469,-0.00756241178840505,-0.0198095414104653
Mareca_strepera,1,0.00753294006763436,0.00668301477680329,0.00814207669483935,0.0113698761660594,0.011557216803476,0.0110791417857432,0.0109137327735099,0.0114150120787649,0.0118547855126061,0.011355239087065,0.00993305493317835,0.00875403090170227,0.00866052053658643,0.00941739675688366,0.0103561638971375,0.0112116766197257,0.0128584393137285,0.0162316692287411,0.0203389225213094,0.0232275576610286,0.0238802494014365,0.023808756217509,0.0266502497051353,0.0298917850938295,0.0321716183375413,0.031283534007867,0.0258023773697378,0.0161645949283343,0.00540872487632616,-0.00179733955811069,-0.00274041032477896,0.00137002001810759,0.0137336078334578,0.0188960822903814,0.0224729403137016,0.0244719671087732,0.0236288222520968,0.0209212552776178,0.0192258804037381,0.020625580203246,0.0234590222976942,0.0251450430969613,0.0254519496391527,0.0241778266963515,0.0156204721721387,0.0107062813094716
Anas_platyrhynchos,1,0.0109560264856346,0.00451299731846471,0.00255611088579696,0.00303942382923952,0.00547970955590088,0.00828325642418426,0.0095608114477387,0.00840113087731605,0.00636097895679879,0.00435494575808188,0.00298735980812737,0.00230671816258268,0.00252547857753204,0.00395665665783896,0.00617235501748244,0.00795119578611488,0.0085010290782454,0.00828927410758749,0.00826469380249382,0.00875652269704583,0.00942028573852346,0.0110414431722932,0.0297473797983893,0.0184660589525274,0.0203049304058379,0.0198871509663767,0.0175931743035541,0.0141311737856289,0.0098233744630277,0.00528337650183978,0.00189623419874011,0.000756667866696378,0.0054157261847213,0.0068060356491452,0.00829135976355619,0.00995625533334109,0.0115327307822392,0.0125104737084034,0.0130222011162339,0.0137800031108367,0.0150366080197348,0.0162482970431768,0.0168402986625093,0.0159243821773914,0.00883690514048263,0.00499694636724435
Anas_crecca,1,-0.00392235781853399,-0.00242202519217683,-0.000251481410910455,0.00161949103793841,0.000657337527643868,-0.000432045662505604,-0.00111945783404349,-0.00178836215306063,-0.00330744096056884,-0.00557425205085476,-0.00718430866032942,-0.00681303055214003,-0.00476859188699532,-0.00253222173484318,-0.00131993428111338,-0.00116781512587096,-0.00177053152291351,-0.00289153532647092,-0.00405650690159193,-0.00405275575366003,-0.00119691214294843,0.00375459992102949,0.0464478070993954,0.0160547280326865,0.0158483227852877,0.0103929227708462,0.00154814908801426,-0.00684124243765927,-0.0107829208729714,-0.00876305621590225,-0.00305052028599185,0.001965590524775,0.00268420968300216,0.00097132860939183,-0.00070438812753949,-0.000328215318201735,0.00113583076886979,0.00186996326146144,0.00181755142839945,0.00238039468587634,0.00413015688315433,0.00545741895609363,0.00504558979166316,0.00251082025082385,0.00250310701638964,0.0105810169848395
Spatula_clypeata,1,0.0014875560331248,-0.00261350296253378,-0.0025009823940106,-0.00331753074321416,-0.00599685687577545,-0.00783972287060968,-0.00479983188726769,0.00594083464142949,0.0108489254680491,0.00977869889091054,0.00310646871612289,-0.00395935853325474,-0.00587882881043693,-0.00148848732653338,0.00418158654039618,0.00615319654943246,0.00480365842862644,0.0045336878124539,0.00807527563093169,0.0122966448790974,0.0137608237003429,0.0140028043896726,0.0467222426569592,0.0259224710414154,0.0282968576078268,0.0245400648785679,0.0156771789096999,0.00541273565195932,-0.00375109509362378,-0.00905939822466047,-0.00861819300701157,-0.00294671112067567,0.0114410123719266,0.0178501646086454,0.0229683366587879,0.0221327634189104,0.0160781696523812,0.00957544596822622,0.00996069559318136,0.0183097506540299,0.0255472590216458,0.0248536389030246,0.0209716425174828,0.0119805639261662,-0.007883600201881,-0.01612377578875
Anas_acuta,1,-0.0111233876193317,-0.0170426836431525,-0.0164021336918985,-0.0145244139476126,-0.0170905924708386,-0.021450595949871,-0.0211483269363057,-0.0168109419214172,-0.0167787352154577,-0.0202840815776331,-0.0204988326260095,-0.0155525544418403,-0.0135360220185698,-0.0162803296744918,-0.0190730111223335,-0.0169866550982363,-0.014680108357779,-0.0166679725374973,-0.0167971246144721,-0.00668097748844589,0.00766662004059011,0.011081353047996,0.00496296440452595,-0.0601476159719339,-0.00484507808292035,0.00129529878039764,0.00426584694048046,0.00244878203881132,0.000634132981887666,5.77368800805065e-05,-0.00126191528289319,-0.00249671926760613,0.00623474526637287,0.0077299622025136,-0.0304355947549751,0.00830612631986696,0.00886783189691835,0.00850603963107909,0.00779340063519898,0.00759299874519419,0.00820379835979381,0.00885665616207284,0.0087468535348806,0.00813341711231159,-0.0120132909306898,-0.0149960448300348
