"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Infiles/T_Palearctic_Mammalia_pops.txt",1,-0.0066615136594474,0.00544450078138677,0.0139069944579395,0.0183748271920649,0.00110019068946878,0.0102293367174003,0.0189458985701618,0.0128666034323045,0.00234944356564199,0.000337007105526988,0.0142203957929329,0.00122926196268475,-0.0125035435012569,-0.00843274766827691,0.00395109907483693,0.0249291363570526,0.00118568283053646,0.0299993449204701,0.00756880326284295,0.0144575819029695,-0.00177322588277611,-0.00104842598579086,0.0054640465591574,-0.021326517161905,-0.00865155760428309,0.00449929181036283,-0.000175389410689571,-0.0329967106978427,-0.0419841540511281,-0.000597290979443551,0.0219559484873589,0.034215059123797,0.0349763711575877,0.0262721326079872,0.0105559452639481,0.0098471936833598,0.00982271636870954,0.00119992070648192,0.0156946552911973,0.014002370335683,0.00647280835805528,-0.00432199753769001,0.00271547901457457,-0.00490040900043318,-0.00390356488651379,-0.0158723080409311,0.0254800955814301,NA,NA
