"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.052830332075534,0.0515837866956906,0.000119248565096137,0.00666601591412706,-0.0286939113100847,0.0187858980372029,-0.0212356034155139,0.00726327269170634,0.00386164448090311,0.00582037525127149,-0.00284801072680305,0.00609986658138772,-0.00459095251946175,0.0384512543970616,-0.0126742830324314,-0.00397493018132818,-0.0194319448193468,-0.042525803878852,-0.0197973455173458,0.0265210845032781,-0.00702311861957586,-0.101433768189962,0.00247941590017083,-0.0092337239114427,-0.0720509300375467,0.00675806519286394,0.0213051967083058,0.0261433942649631,0.0468966355410261,0.00653986154528077,0.0109655650018407,0.0343024782850789,-0.0509674856460591,-0.0306965915722965,-0.0054689780287871,-0.0201764534173395,0.0453161891376495,0.013250041685499,0.0682586919523001,-0.0468878935760317,-0.0574567439258384,-0.0338690827946947,-0.110850328334901,0.0520224985746986,-0.079241769614407
