population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
5689,1,-0.0166563273076505,-0.0170166509786389,-0.0168261852956579,-0.0166232106009634,-0.0173536747005691,-0.0186619827983998,-0.0183224669824122,-0.0143550567073056,-0.00758292187263265,-0.00115201671441678,0.00257925768033473,0.00383825911477853,0.00408985140997142,0.00405426883293458,0.00368026126757925,0.00316612916129433,0.00296840268344756,0.00307122911085589,0.00305722805628861,0.00286480200441641,0.00289542981684843,0.00335562036922976,0.00392354102076986,0.00409128503375289,0.00355197693518239,0.0023420713152893,0.000913051698050005,-5.34668157383678e-05,-0.00024816187875043,-6.95034856033061e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9157,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.170213230475851,0.170213230475852,-0.187568330792139,-0.18756833079214,-0.187568330792139,0.103581088140884,0.103581088140883,0.103581088140883,0.103581088140883,0.103581088140883,0.0265405288908132,0.0265405288908132,0.0265405288908132,0.0265405288908132,-0.124238162160215,-0.124238162160215,-0.124238162160215,0.00857748071279252,0.00857748071279252,0.00857748071279252,0.00857748071279252,0.00857748071279207,0.00857748071279252
9172,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.102240208858388,-0.102240208858388,-0.102240208858387,-0.102240208858388,-0.102240208858387,0.262837359186924,0.262837359186924,0.262837359186924,0.262837359186924,-1,-1,-1,-1,-1,-1,-1,-1,-1
2218,1,0.0234665505146712,0.0234665505146703,0.0234665505146703,0.0234665505146703,0.0234665505146712,0.00930856668365365,0.00930856668365365,0.00930856668365365,0.00930856668365365,0.00930856668365365,-0.00434384993864789,-0.004343849938647,-0.004343849938647,-0.004343849938647,-0.00434384993864789,-0.0132039599979308,-0.0132039599979308,-0.0132039599979308,-0.0132039599979308,-0.0132039599979308,-0.0120378966950776,-0.0120378966950767,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950767,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-0.0120378966950776,-1,-1,-1,-1,-1,-1,-1,-1
2219,1,0.0072752167770922,0.0072752167770922,0.0723910828671945,0.0723910828671954,0.0723910828671945,0.0217649565274121,0.0217649565274112,0.0217649565274112,0.0217649565274112,0.0217649565274112,-0.0181843255573577,-0.0181843255573568,-0.0181843255573577,-0.0181843255573568,-0.0181843255573577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23449,1,-1,-1,-1,-1,-1,0.014715473705925,0.0147154737059254,0.0147154737059254,0.014715473705925,0.0147154737059254,0.00112077550359979,0.00112077550359935,0.00112077550359979,0.00112077550359979,0.00112077550359979,-0.00393023276453386,-0.00393023276453386,-0.0039302327645343,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.0039302327645343,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.0039302327645343,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.00393023276453386,-0.0039302327645343,-0.00393023276453386,-1,-1,-1,-1,-1,-1,-1,-1
2217,1,-1,-1,-1,-1,-1,0.00930856668365365,0.00930856668365365,0.00930856668365365,0.00930856668365365,0.00930856668365365,-0.00434384993864789,-0.004343849938647,-0.004343849938647,-0.004343849938647,-0.00434384993864789,-0.0132039599979308,-0.0132039599979308,-0.0132039599979308,-0.0132039599979308,-0.0132039599979308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4860,1,0.00304878997767943,0.00278811903270082,0.00220591800165248,0.000555173805198095,-0.00209044578559769,-0.00504858102638917,-0.00783839244552542,-0.0106180639125313,-0.0137508874416676,-0.0171021127117745,-0.0200913430465244,-0.0225757637636672,-0.0253698328228396,-0.0294410984528,-0.034606992539512,-0.0395244582678798,-0.0431937820408237,-0.0459642512736682,-0.0484911922605793,-0.0500466925824776,-0.0488537642502935,-0.0444376108671447,-0.0388889948150402,-0.0350494935537613,-0.0337262728495364,-0.0333873587915772,-0.0324373517167329,-0.0309193093837647,-0.0297843162546183,-0.0293811588070971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2210,1,-0.0382001137919774,-0.0382001137919774,-0.038200113791977,-0.0382001137919774,-0.0382001137919774,-0.0263231494244418,-0.0263231494244418,-0.0263231494244414,-0.0263231494244418,-0.0263231494244414,-0.0263231494244418,-0.015300771794013,-0.0153007717940135,-0.0153007717940135,-0.0153007717940135,-0.015300771794013,-0.0153007717940135,-0.0153007717940135,-0.0153007717940135,-0.0116653133026232,-0.0116653133026237,-0.0116653133026237,-0.0116653133026237,-0.0116653133026237,-0.0116653133026237,-0.0116653133026232,-0.0116653133026237,-0.0116653133026237,-0.0116653133026237,-0.0116653133026232,0.193819440804599,0.00430005249988463,0.00430005249988508,0.0124116991372838,0.0124116991372833,-1,-1,-1,-1,-1,-1,-1,-1,-1
2201,1,-1,-0.0414730920469237,-0.0414730920469237,0.0278283609213679,0.0278283609213683,0.0278283609213679,0.0278283609213683,-0.00861871591182206,-0.00861871591182206,-0.00861871591182206,-0.00861871591182206,-0.00861871591182206,0.0224799215929932,0.0224799215929932,0.0224799215929932,0.0224799215929927,0.0224799215929932,0.0162090651258939,0.0162090651258939,0.0162090651258935,0.0162090651258939,0.0162090651258935,0.0203803907307201,0.0203803907307196,0.0208308988529065,0.0208308988529065,0.0208308988529069,0.0208308988529065,0.0305051411554293,0.0305051411554302,0.0305051411554293,0.029596421948022,0.0295964219480229,0.029596421948022,0.029596421948022,0.029596421948022,-0.00592873011661421,-0.00592873011661421,0.0276282028333661,0.0276282028333661,0.0233866733037038,0.0233866733037047,0.0233866733037038,-1
