population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
653,1,-0.0528186275008906,-0.0528186275008915,0.110386669821962,0.110386669821961,0.110386669821962,0.110386669821962,0.110386669821961,0.110386669821962,0.110386669821962,0.110386669821961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5140,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.130274788668716,-0.130274788668834,-0.130274788669032,-0.130274788669216,-0.130274788669304,-0.130274788669281,-0.130274788669202,-0.130274788669142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8942,1,0.0136807696468684,0.011795415247208,0.0113385880096728,0.0123102879342398,0.0142931993971613,0.0153624241952754,0.0140890832541802,0.0104653245640094,0.00545328962726765,-0.000274023795578504,-0.00697207800959054,-0.0149872185224229,-0.0237404117791256,-0.0321749275055971,-0.0399087670032343,-0.0469597785236995,-0.0521868523611873,-0.0531406251751547,-0.0483789884579746,-0.0394372867205166,-0.029554654218801,-0.0206054142531751,-0.0122043017590379,-0.00382435422546656,0.00343136206334194,0.0079225898909816,0.00959291846038957,0.00995884299826022,0.0101137603738044,0.00958986539397522,0.00730347496841066,0.00287603256813274,-0.00330228530731258,-0.0106675366065359,-0.0185076407240672,-0.025644082036866,-0.0307284769307445,-0.0331104220300573,-1,-1,-1,-1,-1,-1,-1
12283,1,-1,-1,-0.0284816015848826,-0.0286902863861904,-0.0291076559888079,-0.0297337103927355,-0.0305684495979723,-0.0316261395189521,-0.0329638438134245,-0.0345958283958225,-0.0365220932661496,-0.0387426384244027,-0.0412602269661346,-0.0440859112735561,-0.0472224544422226,-0.0506698564721275,-0.054428117363277,-0.0584776551305457,-0.0627401418334488,-0.0671959954868613,-0.0718452160907872,-0.076687803645223,-0.0816770927029062,-0.0866264214747772,-0.0914891245135716,-0.0962652018192904,-0.100954653391933,-0.105503283754408,-0.109694310998357,-0.11347353964669,-0.116840969699406,-0.119796601156506,-0.122324272688543,-0.12435933897773,-0.125885638694619,-0.126903171839213,-0.127411938411509,-1,-1,-1,-1,-1,-1,-1,-1
8818,1,-1,-1,-1,-1,-0.012359602244024,-0.0123739721181484,-0.0122236588014224,-0.0118014469393324,-0.01116772343613,-0.0103351945869639,-0.00915413403177157,-0.00751349063367135,-0.00547662641137503,-0.00308986144677403,-0.000236495031919137,0.00312186523497626,0.00666914850114075,0.00989834764253139,0.0124833101434216,0.0143141060709286,0.0152711271283987,0.0152610422558164,0.0145210473945117,0.0136336815412261,0.0130872318817019,0.0129160934812469,0.012820989479692,0.0124965892041611,0.0117744133454032,0.0106270961660577,0.00920323285769875,0.00778134074053094,0.00655058188907276,0.00547425147530722,0.00445495846989852,0.00355818222646409,0.00295569310525545,0.0027006138418133,-1,-1,-1,-1,-1,-1,-1
12302,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00321873130319927,0.00632317322465958,0.0126055819289967,0.0215734680713782,0.0331900360956676,0.0480343084551986,0.066254293324556,0.0875631207033183,0.110387972584717,0.132292128151086,0.15066412216148,0.163221236559956,0.168498208366136,0.166571363107451,0.159703444507886,0.151981523624721,0.14733723574775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8795,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0403146412665869,0.0330131340095914,0.0173206685619727,-0.00617406131978449,-0.0347244130215643,-0.0634405125068129,-0.0861478951981445,-0.097988902291454,-1,-1,-1,-1,-1,-1,-1
8941,1,-0.01318553304319,-0.0132274599249831,-0.0132753488188575,-0.0133291997248146,-0.0134978368333463,-0.0142330636013983,-0.015636725210721,-0.0173243374050869,-0.0187002474526992,-0.019275212569819,-0.0188585310331644,-0.017613825353668,-0.0159949899820822,-0.0145320891271505,-0.0135244921367725,-0.0128744046774667,-0.0122586072644597,-0.0115070390206098,-0.0107986955648522,-0.0104675967377985,-0.0106600900555249,-0.0112439851063861,-0.0120314162887554,-0.0129849801431696,-0.0141479696752405,-0.0154623615969065,-0.0168146842527617,-0.0183137052487923,-0.0204042695573405,-0.0235359481062334,-0.0276517257549131,-0.0320639853531006,-0.0359211651995928,-0.0388241653243468,-0.040974028090659,-0.0427335575230505,-0.0441217177454802,-0.0448818595357872,-1,-1,-1,-1,-1,-1,-1
8836,1,-1,-1,-1,-1,-0.0083751738409612,-0.00837517384096964,-0.00837517384098962,-0.00837517384101405,-0.00837517384103359,-0.00837517384104247,-0.00837517384105446,-0.00837517384108288,-0.00837517384113262,-0.00837517384120412,-0.00837517384129516,-0.00837517384140885,-0.00837517384155495,-0.0083751738417317,-0.00837517384195507,-0.00837517384222641,-0.00837517384254305,-0.00837517384290409,-0.00837517384330155,-0.00837517384373321,-0.00837517384418929,-0.00837517384465603,-0.00837517384512543,-0.0083751738455824,-0.00837517384598785,-0.00837517384630582,-0.00837517384653008,-0.00837517384667974,-0.00837517384678765,-0.0083751738468667,-0.00837517384691866,-0.00837517384694442,-0.00837517384695907,-0.00837517384696529,-1,-1,-1,-1,-1,-1,-1
12016,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0289375381399521,-0.0289375381399495,-0.0289375381399477,-0.0289375381399422,-0.0289375381399228,-0.0289375381398731,-0.0289375381397912,-0.0289375381396906,-0.0289375381395884,-0.0289375381395021,-0.0289375381394348,-0.0289375381393784,-0.0289375381393138,-0.0289375381392152,-0.0289375381390844,-0.0289375381389509,-0.028937538138857,-0.0289375381388164,-0.0289375381388104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12022,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0451472291671866,-0.0451472291671924,-0.0451472291672133,-0.0451472291672586,-0.0451472291673263,-0.0451472291673993,-0.0451472291674468,-0.0451472291674341,-0.0451472291673458,-0.045147229167203,-0.0451472291670609,-0.045147229166977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12019,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0705810742857071,0.0963419364301288,-0.168275347548779,-0.168275347548779,0.305937330158725,-0.0545203498996605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8940,1,0.0209857315515629,-0.00282635702285772,-0.0211350946802957,-0.0339404814207356,-0.0394606899744985,-0.0316644634553644,-0.0152372873647924,3.80664208479153e-05,0.0118585815132173,0.0248423559719071,0.0391945045415802,0.0467696411562128,0.0408974822975163,0.0248367489364125,0.00579391908146931,-0.0156888260475201,-0.0430344169039016,-0.0703317187739527,-0.0801603617349542,-0.0612053269525354,-0.0253324801565835,-0.000261255936425453,-0.00331365371056602,-0.0258162789495064,-0.0451612425102557,-0.0491866985167277,-0.0457417408964447,-0.0500965820910584,-0.0669705208101292,-0.0858868401052639,-0.0920406721712039,-0.0807254818365788,-0.0625407907285731,-0.055133946688807,-0.0678434008823863,-0.0924918390883644,-0.110606916055875,-1,-1,-1,-1,-1,-1,-1,-1
8835,1,-1,-1,-1,-1,-0.0223580014519618,-0.0215878585020777,-0.0195648881181736,-0.0163210623364747,-0.0125447142982655,-0.00872101093202771,-0.00461795899710538,4.02683329912001e-05,0.0047660212276539,0.00866048361903582,0.011402703111826,0.0134267872777749,0.0151346893997131,0.016311225311878,0.0164006101149679,0.0151117307377646,0.0126359292366609,0.0093486422781015,0.00529794611331624,-1.80560115614625e-05,-0.00718002748984503,-0.0160462507999433,-0.0256763515959388,-0.0352453232951291,-0.0446875691372344,-0.054082248593363,-0.0628425614781536,-0.0702528377678533,-0.0766139479833536,-0.0828943319038573,-0.0890478198068574,-0.093627058774262,-0.0956168537909932,-0.0958639210461087,-1,-1,-1,-1,-1,-1,-1
12363,1,-1,-1,-1,-1,-1,0.0731241731149201,0.0704618322114063,0.065632778499318,0.0600135654876413,0.0548548607111401,0.050728133142097,0.0475632518478015,0.0447079713578797,0.0411646766435654,0.0362292905657902,0.0299886240164429,0.0230759483828265,0.0160728862380242,0.00934951680769114,0.00325086147875586,-0.00206676039273779,-0.0070669040082989,-0.0126806383974412,-0.019477620273709,-0.0272321280470691,-0.0355249033897787,-0.0445226755009815,-0.0548154054101784,-0.0665429673030224,-0.0789476345643509,-0.0907979525240283,-0.101139504453913,-0.109820572187206,-0.117626511923982,-0.125837451812834,-0.135190736784908,-0.14503173187949,-0.153685630039564,-0.159839877320545,-0.163445120217207,-0.165272838420269,-0.166012173299519,-1,-1,-1
12477,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.333496741828257,0.249996745395817,0.116273953136955,-0.0190268605997472,-0.136512478219369,-0.23047513864663,-0.27060562617017,-0.218590146438854,-0.0832707691247352,0.0687842050296794,0.168396599017928,0.1928156213163,0.154220984684378,0.0665666746686111,-0.0498332730982169,-0.14523890658108,-0.161813617652097,-0.0934910229210351,-0.00380213954783626,0.0350843875709352,0.0121095836560228,-0.0278930710189211,-0.0480587638597001,-0.0553913797301715,-0.0737863351844967,-0.105894934770573,-0.134680722180167,-0.148505480491438,-1,-1,-1,-1,-1,-1
12355,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0829335119454737,0.0829335119451711,0.0829335119448318,0.0829335119447725,0.0829335119450265,0.0829335119452956,0.0829335119452215,0.0829335119445962,0.0829335119434202,0.0829335119418086,0.0829335119399381,0.0829335119379895,0.0829335119361239,0.0829335119344181,0.0829335119329251,0.0829335119317052,0.0829335119308583,0.0829335119304546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12348,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.110140831281566,-0.110140831281609,-0.110140831281696,-0.110140831281825,-0.110140831281996,-0.110140831282203,-0.110140831282455,-0.110140831282756,-0.110140831283079,-0.110140831283357,-0.110140831283524,-0.110140831283556,-0.110140831283491,-0.110140831283401,-0.110140831283337,-0.110140831283311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12359,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0364502185962872,-0.0934657099987388,-0.140034924513122,-0.11110722181127,-0.0192608099205869,0.0529991384718493,0.0337369270197019,-0.0641637317502766,-0.151347779865987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8794,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0432070205276478,-0.0395421510833698,-0.0330802083999835,-0.0261306865922974,-0.0209598638240598,-0.018453356926412,-0.0179606108855488,-0.0181585335798276,-1,-1,-1,-1,-1,-1,-1
