population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
695,1,-0.0365630972127768,-0.0365630972127766,-0.0365630972127768,-0.0365630972127766,-0.0365630972127768,-0.0365630972127766,-0.0365630972127768,-0.0365630972127766,-0.0365630972127768,-0.0365630972127768,-0.0365630972127766,-0.0365630972127767,-0.0365630972127767,-0.0365630972127768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
644,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0101356871455036,-0.185845656136378,-0.185845656136378,-0.185845656136378,-0.185845656136378,-0.185845656136378,-0.185845656136378,-0.185845656136378,-0.185845656136378,-0.185845656136378,-0.255272505103306,0.0413926851582251,-0.263241434774582,-0.778151250383644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
643,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.156682860004801,-0.15459845179262,-0.15459845179262,-0.15459845179262,-0.15459845179262,-0.15459845179262,-0.15459845179262,-0.15459845179262,-0.15459845179262,-0.15459845179262,0.160097776044375,0.208615882354935,-0.36871365839931,-0.964692204103521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
641,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17400961446174,0.152982541749309,0.114037764384073,0.0641910046630141,0.00755534156933635,-0.0537676384182477,-0.113703635741126,-0.1620961000016,-0.191744724773052,-0.203684021168065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
648,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.290958313281616,-0.307501399141616,-0.30531291591229,-0.253533146801361,-0.157209738812474,-0.0345798655536056,0.0460626759520852,0.0457640629703711,-0.0145276351900401,-0.0841953380098668,-0.124445431911451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
651,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-0.0505045968145321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
650,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000583345885138975,0.000583345885138531,0.000583345885138531,0.000583345885138975,0.000583345885138531,0.000583345885138975,0.000583345885138531,0.000583345885138531,0.000583345885138975,0.000583345885138531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
649,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200686663775987,0.200686663775988,0.200686663775988,0,-0.200686663775988,-0.200686663775988,-0.200686663775987,0,-1.02996322337744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
646,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.985548942800804,-0.661181443446619,0.133400652668028,0.133400652668028,0.133400652668028,0.133400652668028,-0.0687158123694598,-0.640978057358332,0.769007870943774,0.197133861795259,-0.121043692724776,0.37238590419965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
645,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.186355517821705,-0.186355517821633,-0.186355517821588,-0.186355517821785,-0.186355517822525,-0.186355517824015,-0.186355517826092,-0.186355517828149,-0.186355517829449,-0.18635551782965,-0.186355517829101,-0.186355517828561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
647,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0305876481590972,-0.0305876481590976,-0.0305876481590972,-0.0305876481590972,-0.0305876481590976,-0.0305876481590972,-0.0305876481590976,-0.0305876481590972,-0.0305876481590976,-0.0305876481590972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11325,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0195221397024752,0.00693258548628761,0.00693258548628783,0.00693258548628806,0.00693258548628761,0.0132282657337552,0.0303489201768059,0.0303489201768059,-0.0153748615669542,0.00194752194176173,0.00194752194176218,0.0152399665567371,-0.0230653040686937,0.0155121661782478,-0.00517072205941593,-0.00517072205941593,-0.00517072205941593,-0.0243593458594447,-0.242777211128262,-0.242777211128263,-1,-1,-1,-1,-1,-1
642,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00815600461791277,0.0231107941788653,0.0231107941788653,0.0231107941788657,0.0231107941788653,0.0144510571991958,0.0174417851229962,0.0174417851229962,-0.0301714681581791,0.0257772200600868,-0.0368527251037571,0.00636340295585702,-0.0111978998014739,-0.122783424582165,-0.034508508674612,-0.034508508674612,-0.034508508674612,-0.034508508674612,-0.134845121728867,-0.134845121728867,-1,-1,-1,-1,-1,-1
18843,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0480711614229143,-0.00490230172425932,0.0320858069835328,-0.0505829799849398,0.00337616178530498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6356,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.299394298030734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6254,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.26503313201951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6253,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.71912190596746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6252,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.00432137378264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7982,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.221848749616356,0.477121254719662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6472,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.160411054770519,-0.409263038769428,-0.879177829586532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19713,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.037487800967285,0.0250962659425731,0.111897285612494,0.167170297357422,0.164029206345452,0.11724412931895,0.054233828371085,-0.0197322259489652,-0.119372244240662,-0.236236584435256,-0.304840484850533,-0.235071554966204,-0.00190166391781643,0.295336824694002,0.491637174153975
8471,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.103536891712281,0.103536891712421,0.103536891712654,0.103536891712889,0.103536891713052,0.10353689171313,0.103536891713153,-1,-1,-1,-1,-1,-1,-1
19711,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0410817574957982,0.0660820470895145,0.0955949209431273,0.0919207475400077,0.0287081550156119,-0.0822565453228855,-0.190555094584522,-0.237571432469511,-0.197008314144238,-0.0932816946952868,0.017195672305615,0.0855847596872752,0.0992449977109615,0.0805419509849371,0.0621819718411742
19709,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.482589688475576,-0.35351480142855,-0.0767912481883708,0.259620559355986,0.459508505554425,0.40412437286634,0.200413684981621,0.0469092869025863,-0.036917623339232,-0.220976565115516,-0.548708575135475,-0.734067079838628,-0.438783292714578,0.251021245742683,0.807789436580419
19708,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.183719705172012,0.1687381064309,0.125306879135335,0.0492169583972649,-0.0414851745649631,-0.116728254009871,-0.155135298588776,-0.151435152232593,-0.108078012479145,-0.0309044160557082,0.0622249574268144,0.138198130292153,0.168494024079096,0.156343727598787,0.135514156873092
18469,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.144137279054761,-0.0991349032270752,0.368953217229573,-0.404564847160751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4823,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.52680903890877,0.0555173278498315,0.384688663038069,0.384688663038069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14955,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.107905406717006,-0.119186420994905,0.263713190287034,0.263713190287034,-0.172711508405428,0.141048508580512,-1,-1,-1,-1,-1,-1,-1
14954,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.303425917427922,0.277647952117712,0.227034441873603,0.160073578738134,0.0905964525958176,0.0345255822176858,0.00466710525932856,-1,-1,-1,-1,-1,-1
7661,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.198674143164157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8699,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0315989860717025,0.119186407719209,-1,-1,-1,-1,-1,-1,-1,-1
8698,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.176091259055681,0.2518119729938,-1,-1,-1,-1,-1,-1,-1,-1
8697,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.407485326578268,-0.618450407516132,-1,-1,-1,-1,-1,-1,-1,-1
8696,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.123851640967086,0.00860017176191752,-1,-1,-1,-1,-1,-1,-1,-1
8695,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0821867561873499,-1,-1,-1,-1,-1,-1,-1,-1
8694,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0833372058187825,-0.1249387366083,-1,-1,-1,-1,-1,-1,-1,-1
19703,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.477441140406213,0.38991818278951,0.199326747015029,-0.0458655905343028,-0.233705373173183,-0.257479728954624,-0.0990106890119559,0.140374185830157,0.305557243021913
19714,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.139748226237874,0.247246849498199,-0.274121503508301,0.0214997241374826,0.0214997241374824,0.0214997241374826,0.0214997241374826
19716,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.671866691552919,-0.0537492813846506,-0.526743823647479,0.4246197294739,0.4246197294739,0.4246197294739,0.4246197294739
19384,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.839420907122566,-0.977723605288848,0.8372727025023
