population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
19326,1,-0.00412928684342484,-0.0055991120062564,-0.00792687075632603,-0.0112089185895421,-0.0148902577928176,-0.0181879171478676,-0.0208745918576714,-0.0232352262092435,-0.0252950170650337,-0.0265138734150576,-0.0263453912984373,-0.0248417695436673,-0.0226551017259866,-0.0206071097718681,-0.0191521019666103,-0.0179674592946406,-0.0161324530659583,-0.0130339960417305,-0.00907883817563659,-0.00523903820243188,-0.00202624351375302,0.000663014528363259,0.00281538140772541,0.00407678287949764,0.00440761201019813,0.00431764905725052,0.0040492147016753,0.00296825755869934,0.00022506787364307,-0.00423364346390542,-0.00965726110372067,-0.0152054339787173,-0.0202791941027485,-0.0244189315924435,-0.0274025364965476,-0.0294088713364138,-0.0307315880956844,-0.0314151100245392,-1,-1,-1,-1,-1,-1,-1,-1
19324,1,-0.0146604569415101,-0.00980244621427939,0.00967215517979447,0.00614077448585393,-0.0363216102858148,-0.0819485661548605,-0.0913450301333025,-0.071458809438552,-0.0515023607260483,-0.0358087065944512,-0.0164071414885441,-0.0112451557257427,-0.0419599897621006,-0.0797986552363295,-0.0662310214629556,0.00103679418498803,0.0510957163176156,0.0336793471894983,-0.012160700411457,-0.019836736408545,0.00853282053964843,0.0175636642625827,-0.00833050148224102,-0.0251390155455771,-0.00511037693747074,0.0220624414090405,0.0237490210480389,0.0149470481016731,0.0231157978906893,0.0369850506705802,0.029806922982663,0.011185737881839,0.0121089600667661,0.0291400081828503,0.0288257583314926,0.00773912943466071,0.00186749775708472,0.0236731546361595,0.0342954510702844,0.0048938582486433,-0.0327608320229262,-1,-1,-1,-1,-1
19200,1,-0.0153552174256948,-0.00960933580269696,-0.0129961987265439,-0.0186834683779944,-0.0177108116440703,-0.0119730759306496,-0.00743061939247802,-0.00256120757959799,0.00510175521875222,0.00662240165011685,-0.00871532750166537,-0.0312848522238101,-0.0355014929732516,-0.0141956475494052,0.00529176918844954,-0.00633633804949607,-0.0389340260564257,-0.0512013733300072,-0.021520875029764,0.0241013345015104,0.0416218473231558,0.0166583551919066,-0.0255738740714064,-0.0506165017905449,-0.0442121711721013,-0.0148520652776467,0.0195779716255435,0.0425332725639898,0.0447154760209787,0.0289045476337515,0.00949561724598347,0.00243304457664006,0.0127671890969756,0.0316941698580635,0.045083597185207,0.0447408844927812,0.0334779370091018,0.0215256039294838,0.0176379400243949,0.0219113589913276,0.0270922554911159,-1,-1,-1,-1,-1
15859,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.023413117738575,-0.02341311773875,-0.0234131177392491,-0.0234131177402173,-0.0234131177416597,-0.023413117743412,-0.0234131177451928,-0.0234131177467436,-0.0234131177479329,-0.0234131177487971,-0.0234131177494596,-0.023413117749941,-0.023413117750251,-0.0234131177504269,-0.0234131177505077,-0.0234131177505192,-0.0234131177505139,-0.0234131177505059,-0.023413117750505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19320,1,-0.00380284664469022,-0.00484779377528932,-0.00396242324778706,-0.00269181333372215,-0.0039704696597842,-0.00624883284598798,-0.00517812033095799,-0.00215265233397544,-0.00453888390862067,-0.0137813623942393,-0.0203065026361191,-0.0172216727028229,-0.0128541504721649,-0.0188653469457756,-0.0297711354085011,-0.0293565736297334,-0.0188241840356715,-0.0204461262631312,-0.0430817852099721,-0.0604645914592106,-0.0431339761969758,-0.00317586063315067,0.0168948891915055,0.000266068622017723,-0.0238012876218021,-0.0244307313394643,-0.00990788404038101,-0.00486100237692844,-0.00542644393100034,0.0129516217741075,0.0479231047852635,0.062031913037512,0.0312846063650016,-0.0220893757591241,-0.0598701906589261,-0.0720755477827368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19198,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0697876013552921,-0.0849623392772418,-0.0823481211090908,-0.0498175495267108,-0.0240076505867504,-0.0391447495671531,-0.0763310688276659,-0.0927038523074697,-0.0806025780790223,-0.0637101052552405,-0.0460403165833276,-0.00559138762003242,0.0564600700253468,0.0977737759107655,0.0849978348318272,0.0369182044240519,-0.00304779435465186,-0.0180008206347098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19300,1,0.0226585965714241,0.00899993208669247,-0.00993728207893252,-0.0222102602222574,-0.0188531464252373,-0.00138403647374918,0.0220663488509967,0.0431282658922161,0.0548972670793306,0.0537743165134055,0.0436170780985767,0.0339079213985647,0.0297932297730883,0.027031858192152,0.0200724770581422,0.0110361698444414,0.0057730393426354,0.00447661736682381,0.00279571260704525,0.000791335143221161,0.00364841002555583,0.012468278922948,0.0204542179881031,0.0208870719192698,0.0146299293688186,0.0070213924702518,0.000717278548346911,-0.00545592268668305,-0.0129619017832239,-0.0217525831838623,-0.0306608790057332,-0.0376075507554186,-0.0405499270134904,-0.0394063883751565,-0.0354624869436453,-0.0281081025147287,-0.0148476210418877,0.0037471014858097,0.0218569571317433,0.0338039160428201,0.0396103486261108,0.0427341945608228,0.0446227538175572,-1,-1,-1
1503,1,-0.00399667111743041,-0.00529458711550479,-0.0174161878146437,-0.0502171327061616,-0.0968946701501809,-0.126806050934705,-0.113499293756707,-0.0651622340639313,-0.0163251642241788,0.00907952610728779,0.0159343977082202,0.0196499440014555,0.0238960417274767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11326,1,-1,-1,-1,-1,-1,-1,-1,-1,0.0282954356703529,0.0191092266971275,0.00518432501232508,0.00528732548281963,0.032645633442825,0.0616374494476445,0.0384746779607263,-0.0515707956134029,-0.139020984130179,-0.126038778020316,0.000483174674508952,0.133869297650522,0.147855378904949,0.0263337742388611,-0.122285741198135,-0.175730023067117,-0.107027716672077,0.011805886746139,0.0906993409090247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19297,1,-0.0509686202668842,-0.095237013798311,-0.140249712202178,-0.142077117479008,-0.0972837902374861,-0.0421210793212214,-0.00587876047093694,0.0128597520969267,0.0244064767667025,0.0287092372067246,0.0273674881477204,0.0331620130933405,0.051471598331748,0.065490920236285,0.0558425159003439,0.0270668041646358,0.00162930344593182,-0.00588954627769311,0.002710106421425,0.0190272859832099,0.0328853753930556,0.0325119173818518,0.014140579725388,-0.00953382588696439,-0.020971781446872,-0.0164465827329945,-0.00544152352712057,0.00292483624433881,0.00260775775271593,-0.0126004880576067,-0.039734435848013,-0.0594172060900489,-0.0558248351739641,-0.0405073752727292,-0.0355927604305224,-0.0347302161620062,-0.00753046987575168,0.0499132303764238,0.0962942804455036,0.0937266316257004,0.0542123369299699,0.0180797269058246,0.00388864582689141,-1,-1,-1
